Dataset,Model,Fold,Scope,Label Index,Label Name,Brier Score,ECE,Log Loss
music,BR_Logistic,1,Per Label,1,happy-pleased,0.18120821256843603,0.0384948155960115,0.5400587687316019
music,BR_Logistic,1,Per Label,2,relaxing-clam,0.17262345114287847,0.118459802120924,0.5125922304225798
music,BR_Logistic,1,Per Label,3,quiet-still,0.07618810080239542,0.06714842624572485,0.2553496122847984
music,BR_Logistic,1,Per Label,4,sad-lonely,0.1413008695648016,0.09163834963839095,0.4460034091480102
music,BR_Logistic,1,Per Label,5,angry-aggresive,0.11684035007500276,0.101966139629088,0.3819354719501081
music,BR_Logistic,2,Per Label,0,amazed-suprised,0.13254807825185555,0.05750057090105664,0.41218024118009206
music,BR_Logistic,2,Per Label,1,happy-pleased,0.21541176514952423,0.0944341391356837,0.6253738704794238
music,BR_Logistic,2,Per Label,2,relaxing-clam,0.1621551241535353,0.07619670033454894,0.4846337918318556
music,BR_Logistic,2,Per Label,3,quiet-still,0.06411422008742575,0.06346274874694921,0.22103872808403938
music,BR_Logistic,2,Per Label,4,sad-lonely,0.16289128987140492,0.0934716247780344,0.49742480863836047
music,BR_Logistic,2,Per Label,5,angry-aggresive,0.1506735409161655,0.08460338341011756,0.4557483223101594
music,BR_Logistic,3,Per Label,0,amazed-suprised,0.14546956437753267,0.06707542283870911,0.4524782712690952
music,BR_Logistic,3,Per Label,1,happy-pleased,0.1850367202158529,0.05753408516046859,0.5539716380610655
music,BR_Logistic,3,Per Label,2,relaxing-clam,0.15841039024876702,0.08116605511661303,0.48144090242900883
music,BR_Logistic,3,Per Label,3,quiet-still,0.07966440146848125,0.038007192356031984,0.26965833582401344
music,BR_Logistic,3,Per Label,4,sad-lonely,0.13800533021588382,0.08656355901423968,0.4381786766758561
music,BR_Logistic,3,Per Label,5,angry-aggresive,0.10619238739754198,0.09021627652161396,0.33835015247347894
music,BR_Logistic,4,Per Label,0,amazed-suprised,0.1647633599377395,0.13108934314154527,0.5146518673290819
music,BR_Logistic,4,Per Label,1,happy-pleased,0.17560001903586941,0.05430428783933654,0.5317692211485001
music,BR_Logistic,4,Per Label,2,relaxing-clam,0.1670088753616125,0.12631412114588028,0.5031588327634823
music,BR_Logistic,4,Per Label,3,quiet-still,0.06599045287142863,0.06320485376000616,0.22111677414125916
music,BR_Logistic,4,Per Label,4,sad-lonely,0.10324577620047791,0.11986784715236735,0.34555689525522093
music,BR_Logistic,4,Per Label,5,angry-aggresive,0.1397658081242884,0.07493025050772463,0.4590776264240855
music,BR_Logistic,5,Per Label,0,amazed-suprised,0.13860202826410664,0.07740019592202167,0.4254566629232995
music,BR_Logistic,5,Per Label,1,happy-pleased,0.1889176337959572,0.08038646818584755,0.5536849976984828
music,BR_Logistic,5,Per Label,2,relaxing-clam,0.17826130752478153,0.14112345420387612,0.550134025086697
music,BR_Logistic,5,Per Label,3,quiet-still,0.07092127079073607,0.051830019792561424,0.23713586075649773
music,BR_Logistic,5,Per Label,4,sad-lonely,0.1453173909046758,0.10500688841488182,0.4685915177866602
music,BR_Logistic,5,Per Label,5,angry-aggresive,0.12074092821863132,0.09291415518256917,0.3977269054319467
music,CC_Logistic,1,Aggregate,,,0.14421616099579648,0.03420872236926675,0.4412534548096419
music,CC_Logistic,2,Aggregate,,,0.1636835049432255,0.06096829244443811,0.49771642560828006
music,CC_Logistic,3,Aggregate,,,0.14864247609904085,0.04620573757379288,0.453283805222403
music,CC_Logistic,4,Aggregate,,,0.1414714218405132,0.04993038759362118,0.4422971303596563
music,CC_Logistic,5,Aggregate,,,0.15310739982616833,0.04953958156212528,0.46607099442555905
music,CC_Logistic,1,Per Label,0,amazed-suprised,0.127028348131262,0.0744085451079329,0.4042153563705829
music,CC_Logistic,1,Per Label,1,happy-pleased,0.18449217513695268,0.042828750960967124,0.5478615665853703
music,CC_Logistic,1,Per Label,2,relaxing-clam,0.16862106529975732,0.09547984458020878,0.49313214304829295
music,CC_Logistic,1,Per Label,3,quiet-still,0.08742479337763912,0.07817332633023107,0.2798783801375616
music,CC_Logistic,1,Per Label,4,sad-lonely,0.15077866140495236,0.09659319259852421,0.48375768124848356
music,CC_Logistic,1,Per Label,5,angry-aggresive,0.14695192262421547,0.12212270412535627,0.43867560146755974
music,CC_Logistic,2,Per Label,0,amazed-suprised,0.13254807825185555,0.05750057090105664,0.41218024118009206
music,CC_Logistic,2,Per Label,1,happy-pleased,0.21566902006741498,0.08829507796873903,0.6261190572679489
music,CC_Logistic,2,Per Label,2,relaxing-clam,0.16034811647109368,0.09146406220741825,0.4688536607633298
music,CC_Logistic,2,Per Label,3,quiet-still,0.0761149280027737,0.04365642667931931,0.24589212424991144
music,CC_Logistic,2,Per Label,4,sad-lonely,0.17874174418934746,0.14942457836616832,0.5560391017440937
music,CC_Logistic,2,Per Label,5,angry-aggresive,0.21867914267686764,0.19976131118037146,0.6772143684443044
