Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
music,GSI_MLC_PA_Logistic,4,0.8053221288515406,0.19467787114845939,0.5014005602240896,0.5775910364145659,0.7597137339784399,0.5590664402195651,0.6220201874319251,0.6445012787723785,0.2689075630252101
music,GSI_MLC_PA_Logistic,5,0.8025210084033614,0.19747899159663865,0.46498599439775906,0.5431372549019607,0.7307073486351933,0.5332851359167149,0.6039505701270408,0.6299212598425197,0.226890756302521
scene,BR_Logistic,1,0.9032707028531664,0.09672929714683368,0.6155184411969381,0.6370911621433543,0.7834443066914832,0.6629973288283304,0.7130933796427547,0.7085953878406709,0.5511482254697286
scene,BR_Logistic,2,0.907252440725244,0.09274755927475593,0.6258716875871687,0.6436541143654114,0.7988288121405899,0.6666357215124367,0.7236845139015627,0.7170212765957447,0.5732217573221757
scene,BR_Logistic,3,0.8944672131147541,0.10553278688524591,0.5563524590163934,0.5775273224043715,0.7532994309349732,0.6110760655010651,0.673753403345588,0.6680988184747583,0.49385245901639346
scene,BR_Logistic,4,0.8943173943173943,0.10568260568260568,0.5738045738045738,0.5959805959805959,0.7644018028102212,0.6119326472972489,0.6768788846376222,0.6702702702702703,0.5072765072765073
scene,BR_Logistic,5,0.9047124047124047,0.09528759528759528,0.6098406098406098,0.6288981288981289,0.7903441888125871,0.6482103809263343,0.7095352614612715,0.7052518756698821,0.5550935550935551
scene,CC_Logistic,1,0.8973556019485038,0.10264439805149617,0.697286012526096,0.7098121085594989,0.7446217041968469,0.6992822006827749,0.7188221335068672,0.707631318136769,0.6597077244258872
scene,CC_Logistic,2,0.9093444909344491,0.09065550906555091,0.7297768479776848,0.742329149232915,0.7786123856414267,0.7371355281964994,0.7562715671957158,0.7425742574257426,0.6924686192468619
scene,CC_Logistic,3,0.8951502732240437,0.10484972677595629,0.6810109289617486,0.690915300546448,0.7354835084001751,0.6931222846030104,0.7086802670074616,0.6981317600786627,0.6516393442622951
scene,CC_Logistic,4,0.8925848925848926,0.10741510741510742,0.6787941787941788,0.6902286902286903,0.7467285844817524,0.6792703293458221,0.703541463364357,0.6906187624750499,0.6444906444906445
scene,CC_Logistic,5,0.8998613998613999,0.10013860013860014,0.704088704088704,0.717948717948718,0.7491325936224774,0.7156681636906307,0.7299095979600888,0.7158308751229105,0.6632016632016632
scene,MLC_PA_Logistic,1,0.9032707028531664,0.09672929714683368,0.6155184411969381,0.6370911621433543,0.7834443066914832,0.6629973288283304,0.7130933796427547,0.7085953878406709,0.5511482254697286
scene,MLC_PA_Logistic,2,0.907252440725244,0.09274755927475593,0.6258716875871687,0.6436541143654114,0.7988288121405899,0.6666357215124367,0.7236845139015627,0.7170212765957447,0.5732217573221757
scene,MLC_PA_Logistic,3,0.8944672131147541,0.10553278688524591,0.5563524590163934,0.5775273224043715,0.7532994309349732,0.6110760655010651,0.673753403345588,0.6680988184747583,0.49385245901639346
scene,MLC_PA_Logistic,4,0.8943173943173943,0.10568260568260568,0.5738045738045738,0.5959805959805959,0.7644018028102212,0.6119326472972489,0.6768788846376222,0.6702702702702703,0.5072765072765073
scene,MLC_PA_Logistic,5,0.9047124047124047,0.09528759528759528,0.6098406098406098,0.6288981288981289,0.7903441888125871,0.6482103809263343,0.7095352614612715,0.7052518756698821,0.5550935550935551
scene,GSI_MLC_PA_Logistic,1,0.9091858037578289,0.09081419624217119,0.651356993736952,0.6673625608907445,0.8039101253585635,0.679182982676433,0.7301207703647283,0.7261280167890871,0.6033402922755741
scene,GSI_MLC_PA_Logistic,2,0.9100418410041841,0.0899581589958159,0.654463040446304,0.6698047419804742,0.8102970916537612,0.6708994065456375,0.729256700468563,0.7243589743589743,0.608786610878661
scene,GSI_MLC_PA_Logistic,3,0.9030054644808743,0.09699453551912568,0.6109972677595628,0.6229508196721312,0.7877207302068987,0.6383355508498398,0.7028588072299295,0.69593147751606,0.5758196721311475
scene,GSI_MLC_PA_Logistic,4,0.9015939015939016,0.0984060984060984,0.6205821205821206,0.6334026334026335,0.7966924976264219,0.6295760353172234,0.6994792877271511,0.6919739696312365,0.5821205821205822
scene,GSI_MLC_PA_Logistic,5,0.9161469161469161,0.08385308385308385,0.6632016632016632,0.678101178101178,0.8280324894270018,0.6856699040349595,0.7446835067733675,0.7414529914529915,0.6195426195426196
