Dataset,Model,Scope,Abstention_Cost,Macro-F1_Mean,Macro-F1_Std,Micro-F1_Mean,Micro-F1_Std,Hamming Loss_Mean,Hamming Loss_Std,Subset Accuracy_Mean,Subset Accuracy_Std,Example-F1_Mean,Example-F1_Std,train_time_Mean,train_time_Std,Abstentions-as-Zero Macro-F1_Mean,Abstentions-as-Zero Macro-F1_Std,Abstentions-as-Zero Micro-F1_Mean,Abstentions-as-Zero Micro-F1_Std,Generalized Loss_Mean,Generalized Loss_Std,Generalized Hamming Loss_Mean,Generalized Hamming Loss_Std,Selective Hamming Loss_Mean,Selective Hamming Loss_Std,Selective Macro-F1_Mean,Selective Macro-F1_Std,Selective Micro-F1_Mean,Selective Micro-F1_Std,Coverage_Mean,Coverage_Std,ABS_Mean,ABS_Std,AABS_Mean,AABS_Std,Abstention Rate_Mean,Abstention Rate_Std,Independent Label Count_Mean,Independent Label Count_Std,Dependent Label Count_Mean,Dependent Label Count_Std,Validation Full Macro-F1_Mean,Validation Full Macro-F1_Std
medical,GSI_MLC_PA,rejection,0.3,,,,,,,,,,,,,0.24943283718819295,0.026287913531250717,0.6883688316453087,0.020154145433973567,0.012012720256005551,0.0005946052009937518,0.012012720256005551,0.0005946052009937518,0.010286053281620548,0.0005967768224561868,0.2770285851994102,0.02243395611749697,0.7515653798297887,0.015106005827974466,0.9940401426447295,0.0003654650368200388,0.2425930215605129,0.01767251386815269,0.005959857355270588,0.00036546503682004,0.005959857355270588,0.00036546503682004,,,,,,
medical,GSI_MLC_PA,rejection,0.35,,,,,,,,,,,,,0.25675604642223887,0.02835642453406718,0.7003310345812978,0.017033540130025036,0.0125248739721323,0.0006336176783060231,0.0125248739721323,0.0006336176783060231,0.01115075734770927,0.0006590597378779734,0.2753274891420137,0.025019202875062346,0.7422435191302201,0.01624555184528093,0.9959449969625547,0.0005876474265019206,0.1690684915249479,0.019515380698787808,0.004055003037445195,0.0005876474265019373,0.004055003037445195,0.0005876474265019373,,,,,,
medical,GSI_MLC_PA,rejection,0.4,,,,,,,,,,,,,0.27243330396086646,0.029910505884873522,0.7099640810964389,0.01583742103567573,0.012902077647801474,0.0005462420276639353,0.012902077647801474,0.0005462420276639353,0.011911051474718241,0.0005765328577554565,0.2839912031207076,0.02786680650048182,0.7349142258917162,0.013719191180569487,0.9974466079075353,0.0005636643511859173,0.10866784856093341,0.019565686701064667,0.002553392092464717,0.000563664351185926,0.002553392092464717,0.000563664351185926,,,,,,
enron,BR_MLP,full,,0.160824844830651,0.01025959605570542,0.27867364792461985,0.00835417672672868,0.21141426139684433,0.00495830140565305,0.0,0.0,0.27037106003451983,0.008239714333592581,0.0625579833984375,0.008985314735556532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enron,CC_MLP,full,,0.21579310419860329,0.017801214675776323,0.5782393025465559,0.005451582132647719,0.05958075538149178,0.0009584060774981622,0.08580193687991369,0.0185835785951088,0.5778584167454469,0.006713758173624366,1.6354039669036866,0.12683454376229003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enron,MLC_PA,full,,0.21604032271986662,0.010646177875951061,0.5592314388819312,0.007802582037402232,0.04952096107565813,0.0009826789439709189,0.1374888289350808,0.026886485704839667,0.5459801344479269,0.012241882195919923,2.23522834777832,0.06995714515325638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enron,MLC_PA,rejection,0.2,,,,,,,,,,,,,0.14573772585202666,0.010040424952363989,0.467843396636754,0.009012957395350215,0.04078974844110467,0.0008051985133976315,0.04078974844110467,0.0008051985133976315,0.03328252223474342,0.0011243997506467517,0.17645105965144253,0.010806747526410596,0.5806837691992355,0.010957447234804166,0.9549799121621181,0.0021615306959498386,0.8665977085754767,0.023313687526071478,0.045020087837881924,0.0021615306959498295,0.045020087837881924,0.0021615306959498295,,,,,,
enron,MLC_PA,rejection,0.25,,,,,,,,,,,,,0.1599638220688379,0.010846522381687032,0.49305112896404335,0.008239106632773854,0.04360220497631134,0.0008092128899731244,0.04360220497631134,0.0008092128899731244,0.035984141967563554,0.0012241307268413115,0.18518204222178838,0.01022963565455112,0.580106284232434,0.008547963610909953,0.9644124507595692,0.001936764080703965,0.8067183267885796,0.016293519482462184,0.035587549240431005,0.0019367640807039749,0.035587549240431005,0.0019367640807039749,,,,,,
enron,MLC_PA,rejection,0.3,,,,,,,,,,,,,0.1709103602011422,0.008999407802972637,0.5090243251465707,0.00731189748443198,0.0460884268008892,0.0006130846300085758,0.0460884268008892,0.0006130846300085758,0.03880109585219639,0.0008973541568209628,0.19088719302273643,0.010491725868045577,0.5750461755869989,0.00640164987742837,0.9721037890277116,0.0015677333000802692,0.7344417186229693,0.014811252021810486,0.027896210972288553,0.0015677333000802779,0.027896210972288553,0.0015677333000802779,,,,,,
enron,MLC_PA,rejection,0.35,,,,,,,,,,,,,0.18201969376721036,0.007951765243142507,0.522395557205563,0.006047394329818759,0.04789530338570058,0.0006665244591783758,0.04789530338570058,0.0006665244591783758,0.04155281570751092,0.0008618719580488601,0.19614133099780012,0.008413986186218596,0.5695790991183156,0.006905224726744709,0.9794390176444582,0.0011122116286143087,0.6457153901541428,0.024446283597200677,0.020560982355541855,0.0011122116286143295,0.020560982355541855,0.0011122116286143295,,,,,,
enron,MLC_PA,rejection,0.4,,,,,,,,,,,,,0.2016498533853152,0.010302515067575955,0.5382353613686651,0.0064742664166629596,0.04887844473195389,0.0006701657119485552,0.04887844473195389,0.0006701657119485552,0.04400509756952116,0.0009120760969357078,0.21050668290602773,0.011210857972995538,0.5679015152781514,0.0066670300282971355,0.98631208572055,0.0008739587643379563,0.4928935935509279,0.02510166986505618,0.013687914279450009,0.0008739587643379414,0.013687914279450009,0.0008739587643379414,,,,,,
enron,GSI_MLC_PA,full,,0.21185699483340836,0.017209448313959055,0.5638015538868725,0.0092425632751665,0.04944518233904029,0.0008235465946888815,0.14224195706359472,0.028454463335982547,0.5540873121662205,0.016044581750619617,143.0199046611786,2.836201832976845,,,,,,,,,,,,,,,,,,,,,,,5.6,2.3021728866442674,47.4,2.302172886644268,0.18294305309972395,0.008967822404176437
enron,GSI_MLC_PA,rejection,0.2,,,,,,,,,,,,,0.1697862857428531,0.013194996081927517,0.49578196153677645,0.03702514614360636,0.042899808003942275,0.0014001640178412838,0.042899808003942275,0.0014001640178412838,0.037958875013790874,0.0026984280565839013,0.19335197330095194,0.015261150532923111,0.572656220478164,0.01515291448472195,0.9696092419990382,0.007630077322958779,0.7746737030835178,0.10070934714911364,0.03039075800096174,0.007630077322958794,0.03039075800096174,0.007630077322958794,,,,,,
enron,GSI_MLC_PA,rejection,0.25,,,,,,,,,,,,,0.1742466249236292,0.014404698322483091,0.507799865650262,0.02980222793652582,0.045159107710540665,0.0010242016752634194,0.045159107710540665,0.0010242016752634194,0.040003571583957835,0.002381026970644835,0.1935754150269958,0.015710996647563587,0.570248674185779,0.012196600420406887,0.9755068487875265,0.006437248520792319,0.7058141979287791,0.11033614913481099,0.024493151212473592,0.006437248520792335,0.024493151212473592,0.006437248520792335,,,,,,
enron,GSI_MLC_PA,rejection,0.3,,,,,,,,,,,,,0.1820480611733553,0.015092578060993955,0.5219181631599755,0.02577827454272887,0.04677147789786445,0.0009015004661854241,0.04677147789786445,0.0009015004661854241,0.04185930462158503,0.002183671911993665,0.1969467749799332,0.017392834921640073,0.5699024850092829,0.012539669283043252,0.9810054158147127,0.005282268767341614,0.625103944647633,0.1294611941870534,0.018994584185287346,0.00528226876734161,0.018994584185287346,0.00528226876734161,,,,,,
enron,GSI_MLC_PA,rejection,0.35,,,,,,,,,,,,,0.1915266250827203,0.015930841691205923,0.5357608117751892,0.020803783546882563,0.04778566871032517,0.0007511605153328107,0.04778566871032517,0.0007511605153328107,0.04350029576313006,0.0017485375653586354,0.20161321524529452,0.017846053834513986,0.5711235627825426,0.010488087794520547,0.9860346820655934,0.003828754001252281,0.5142877767152998,0.10771200513538744,0.013965317934406446,0.003828754001252312,0.013965317934406446,0.003828754001252312,,,,,,
enron,GSI_MLC_PA,rejection,0.4,,,,,,,,,,,,,0.19461236470397253,0.015893606249954065,0.5459367869149228,0.01889255644302367,0.048852092384502534,0.0005572966713402666,0.048852092384502534,0.0005572966713402666,0.04562183118672356,0.001139783588120555,0.20081523568141452,0.01697149253482021,0.5680309554834155,0.01128807544106414,0.9908910845581043,0.0028513662248240918,0.3751181625066965,0.10458900401926502,0.009108915441895793,0.0028513662248241013,0.009108915441895793,0.0028513662248241013,,,,,,
cal500,BR_MLP,full,,0.16493564798465016,0.0031845655463460373,0.2965537783566081,0.002937102488007901,0.3465020792364138,0.0038093963892386093,0.0,0.0,0.29436764161858664,0.0032644315505087297,0.0589442253112793,0.004369470549060439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cal500,CC_MLP,full,,0.19057585470197985,0.007903230739941801,0.3694878472802985,0.010823072865265291,0.2600490576419671,0.00307435780693758,0.0,0.0,0.36453874351925875,0.010265060406392235,5.361886024475098,0.2244253995355431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cal500,MLC_PA,full,,0.07390121531110586,0.0031708394348777553,0.3456262447299476,0.004566307292861881,0.13726895257486454,0.0022638322900152942,0.0,0.0,0.34542813920732807,0.005197756028813486,2.002891254425049,0.22865588668630746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cal500,MLC_PA,rejection,0.2,,,,,,,,,,,,,0.010722906348939434,0.0011171256355909517,0.08484681786987888,0.0037422064807779536,0.10161754497525828,0.0021346673554952945,0.10161754497525828,0.0021346673554952945,0.06662354095568264,0.0027228606399760844,0.04003161325650026,0.010561199211432072,0.21427346676287176,0.009418199734686798,0.7376168398487738,0.0025354557731527617,1.0,0.0,0.26238316015122626,0.002535455773152767,0.26238316015122626,0.002535455773152767,,,,,,
cal500,MLC_PA,rejection,0.25,,,,,,,,,,,,,0.015943733759537348,0.002022087486370962,0.11217757271995091,0.006555468370586848,0.11451464362974673,0.002178067520416362,0.11451464362974673,0.002178067520416362,0.08007533500395539,0.002437311048544791,0.046429497970755,0.008982060514685893,0.2207304357099205,0.009932599877761806,0.7973146580965402,0.003381304519127414,1.0,0.0,0.20268534190345985,0.003381304519127406,0.20268534190345985,0.003381304519127406,,,,,,
cal500,MLC_PA,rejection,0.3,,,,,,,,,,,,,0.023715315018072676,0.002929591273251547,0.14980090636037363,0.010149502190598982,0.12356498453519257,0.0018982661696876986,0.12356498453519257,0.0018982661696876986,0.09210925996023353,0.0015042497524808327,0.05307507389577426,0.005869386024202135,0.24132272580328498,0.010836304753968993,0.8486776720287581,0.00417148540104097,1.0,0.0,0.15132232797124182,0.0041714854010409756,0.15132232797124182,0.0041714854010409756,,,,,,
cal500,MLC_PA,rejection,0.35,,,,,,,,,,,,,0.03350336696174244,0.003440761211430858,0.19509955436705645,0.009092983722176616,0.13003228521231372,0.0018608795038505216,0.13003228521231372,0.0018608795038505216,0.10370853805448625,0.0015534489148011118,0.05710011180260096,0.0063105571291357,0.26749616245053,0.009223974788873738,0.8931111838521215,0.002575087980462719,1.0,0.0,0.10688881614787855,0.0025750879804627433,0.10688881614787855,0.0025750879804627433,,,,,,
cal500,MLC_PA,rejection,0.4,,,,,,,,,,,,,0.045724698982655236,0.003482617480843542,0.24713202195872555,0.0035438740216789033,0.1345381700151196,0.0020438667696436375,0.1345381700151196,0.0020438667696436375,0.11537551807552068,0.0019189200639222455,0.06175240889511816,0.005387416839563749,0.2966688559169951,0.003725217866409651,0.9326701060378605,0.0017569326553874872,1.0,0.0,0.06732989396213937,0.0017569326553874885,0.06732989396213937,0.0017569326553874885,,,,,,
cal500,GSI_MLC_PA,full,,0.0643715313269432,0.012375627080834032,0.3329463293699061,0.023701805256478473,0.14202079594771436,0.005719748591037939,0.0,0.0,0.3340462542621932,0.02199936484532352,118.16967296600342,9.452330387569255,,,,,,,,,,,,,,,,,,,,,,,10.6,3.646916505762094,163.4,3.6469165057620936,0.10626287603261489,0.005192838233106025
cal500,GSI_MLC_PA,rejection,0.2,,,,,,,,,,,,,0.021867355273625884,0.007134608878489054,0.15160273562205975,0.030368606630932733,0.11414232192896519,0.0010822790693689294,0.11414232192896519,0.0010822790693689294,0.09920207938232571,0.002204273518199432,0.03862277888318797,0.011663418086154283,0.23029489940007788,0.04396739170109357,0.8519963998547319,0.015210348369637396,1.0,0.0,0.14800360014526812,0.015210348369637399,0.14800360014526812,0.015210348369637399,,,,,,
cal500,GSI_MLC_PA,rejection,0.25,,,,,,,,,,,,,0.02685479095407563,0.007136786390200728,0.1814396639195477,0.025500276744202098,0.12373578139316721,0.0016940566973870318,0.12373578139316721,0.0016940566973870318,0.10759813209160936,0.0010199235579576337,0.04114525058064743,0.011366049406954952,0.24681314872473487,0.03251433691246873,0.8867172841619428,0.013905643748467878,1.0,0.0,0.11328271583805724,0.013905643748467887,0.11328271583805724,0.013905643748467887,,,,,,
cal500,GSI_MLC_PA,rejection,0.3,,,,,,,,,,,,,0.03259953648177899,0.007942793989575004,0.20769656704647552,0.025071645161027445,0.1307231561827947,0.0026854362003785465,0.1307231561827947,0.0026854362003785465,0.11485333004627922,0.0015204342326292709,0.046831588052019354,0.012714589764718613,0.26045533732684456,0.029692649877063097,0.9142952055748825,0.013371846876185202,1.0,0.0,0.08570479442511748,0.013371846876185228,0.08570479442511748,0.013371846876185228,,,,,,
cal500,GSI_MLC_PA,rejection,0.35,,,,,,,,,,,,,0.03999064153334779,0.01067116769031915,0.238941909793213,0.0333584673822511,0.1358831533432296,0.0037773479692758106,0.1358831533432296,0.0037773479692758106,0.1214906802545003,0.0030305024979597685,0.05128571738099582,0.011627605054383188,0.27934438549589347,0.03536930843182975,0.9370084068702728,0.010273091907193062,1.0,0.0,0.0629915931297273,0.01027309190719306,0.0629915931297273,0.01027309190719306,,,,,,
cal500,GSI_MLC_PA,rejection,0.4,,,,,,,,,,,,,0.04817061786017757,0.011074114312875142,0.27107603521922535,0.02991574907395248,0.1393949445380923,0.004665848718500271,0.1393949445380923,0.004665848718500271,0.1279203839000601,0.004160666708881827,0.057774670385271606,0.0087090932167339,0.29891270064059844,0.029525453665049176,0.9578184671706869,0.007994006152961766,1.0,0.0,0.04218153282931332,0.007994006152961766,0.04218153282931332,0.007994006152961766,,,,,,
bibtex,BR_MLP,full,,0.101137157127737,0.0020041639250919247,0.09498581929127653,0.0028097692386849296,0.1317383387876931,0.0017071417901876882,0.0,0.0,0.09056894561763897,0.0025134083057664976,0.3870121479034424,0.06621820748813739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bibtex,CC_MLP,full,,0.15835473239850506,0.002924194733225269,0.3522284289296783,0.005991217917132164,0.018017134469406327,0.0002030868765917993,0.09846548241816358,0.0030128039146103762,0.2942319938264529,0.007565742020315867,8.584382629394531,0.46426560357355046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bibtex,MLC_PA,full,,0.28319695534616546,0.011721552203978502,0.433595389018486,0.011401056253033764,0.012534225314200603,0.00017153073058831075,0.17151017126757653,0.006974651590928596,0.3789754182161399,0.011866219238644657,17.392474269866945,0.7784659653065729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bibtex,MLC_PA,rejection,0.2,,,,,,,,,,,,,0.17236775740609675,0.011037664296915304,0.3392133722253766,0.009623976354238409,0.010947892773796796,0.0001508164500136819,0.010947892773796796,0.0001508164500136819,0.009294463026308389,0.0001376970371819964,0.22064440976732178,0.014406179491028098,0.41322207445721587,0.010969587009334626,0.991329897158535,0.00015451109911860435,0.6832693635661051,0.006790356379689534,0.008670102841464876,0.00015451109911860368,0.008670102841464876,0.00015451109911860368,,,,,,
bibtex,MLC_PA,rejection,0.25,,,,,,,,,,,,,0.19228902662651054,0.011094233533944599,0.3595604089468306,0.009929360213691724,0.011499860254597736,0.00012668365671794665,0.011499860254597736,0.00012668365671794665,0.009906932616704623,0.00010369903669442515,0.23149089572670523,0.014281648462623055,0.4174706803595855,0.010948385194024085,0.9933653515057624,0.00019430266345540288,0.5973446990112233,0.008283270437673896,0.006634648494237433,0.00019430266345538347,0.006634648494237433,0.00019430266345538347,,,,,,
bibtex,MLC_PA,rejection,0.3,,,,,,,,,,,,,0.21133824764140421,0.012107626921042206,0.37640366321151486,0.010929522847332642,0.01190335274227162,0.0001324882862468066,0.01190335274227162,0.0001324882862468066,0.010466267561186252,9.62770067888493e-05,0.2413850285974502,0.014319918720149347,0.42034902373275596,0.011893515298236186,0.9950365261964539,0.00017864555065471134,0.5045784201247182,0.008242332376475417,0.004963473803546069,0.0001786455506547306,0.004963473803546069,0.0001786455506547306,,,,,,
bibtex,MLC_PA,rejection,0.35,,,,,,,,,,,,,0.23261416789500816,0.009321704784539031,0.3943989949606982,0.00917456164816338,0.01219869280037814,0.00015547436606400315,0.01219869280037814,0.00015547436606400315,0.01098855297611207,0.00011063478735728661,0.2544055926806722,0.010307876075047207,0.42534729207730615,0.0101115889613664,0.9964303595728273,0.00019342924110223,0.40666591363564386,0.009116831690720108,0.003569640427172642,0.00019342924110221998,0.003569640427172642,0.00019342924110221998,,,,,,
bibtex,MLC_PA,rejection,0.4,,,,,,,,,,,,,0.24937915796667864,0.011667770511215593,0.40696271872748396,0.010635450274030556,0.012389156097040702,0.0001640011943200933,0.012389156097040702,0.0001640011943200933,0.011495274966921898,0.00010318417007204554,0.2639534669446292,0.012435570436601677,0.42727085612782323,0.011385371442467627,0.9976991471944127,0.00019236961360402966,0.2929904019861093,0.017630889208379255,0.002300852805587369,0.00019236961360406186,0.002300852805587369,0.00019236961360406186,,,,,,
bibtex,GSI_MLC_PA,full,,0.2628381896134346,0.014323814883666908,0.4163486955297554,0.011192533893328152,0.012866218333074442,0.00013156090280161138,0.1634406459077194,0.007889491021325834,0.36119777790912233,0.012129166735212587,1478.2140471458436,14.546722348633523,,,,,,,,,,,,,,,,,,,,,,,45.4,6.18869937870632,113.6,6.188699378706321,0.26533179627253134,0.012606519917774103
bibtex,GSI_MLC_PA,rejection,0.2,,,,,,,,,,,,,0.19383834527101013,0.015974887541712734,0.3628745612674211,0.013431126275188264,0.01170455888957016,0.00015095798033611506,0.01170455888957016,0.00015095798033611506,0.01050276986039025,0.00017454224395523687,0.22451034084548085,0.0176095617966127,0.4075959107515077,0.01182606734311395,0.9936581390794815,0.00033283335830796825,0.5628092373041442,0.01357047988360261,0.006341860920518453,0.0003328333583079657,0.006341860920518453,0.0003328333583079657,,,,,,
bibtex,GSI_MLC_PA,rejection,0.25,,,,,,,,,,,,,0.20802272501021615,0.01558059259524991,0.3747074228748951,0.012257868795063208,0.01212654188527706,0.00015067424207824013,0.01212654188527706,0.00015067424207824013,0.010960856137122181,0.00015740786280204572,0.233014350536029,0.0171112268447847,0.4092858810608259,0.011488142639304968,0.9951234819205933,0.0002029018606232668,0.4906813866509312,0.006715701595285483,0.004876518079406525,0.00020290186062328186,0.004876518079406525,0.00020290186062328186,,,,,,
bibtex,GSI_MLC_PA,rejection,0.3,,,,,,,,,,,,,0.22144411437147543,0.01582267820241267,0.3861515641540861,0.011860736097326543,0.012406496872741144,0.00015661616331700542,0.012406496872741144,0.00015661616331700542,0.01135093239545367,0.00015581731600654002,0.2409431307073598,0.016825331654868384,0.4122808501607384,0.011040408703066612,0.996343096565322,0.00016885352781936233,0.4066783910620865,0.009513394861131346,0.0036569034346779737,0.000168853527819366,0.0036569034346779737,0.000168853527819366,,,,,,
bibtex,GSI_MLC_PA,rejection,0.35,,,,,,,,,,,,,0.23204664842578765,0.014448187064651235,0.3949694013482322,0.010414570513772224,0.012605689840682216,0.00014731261605633637,0.012605689840682216,0.00014731261605633637,0.01170552495133473,0.000155037284122285,0.2468182394120808,0.0153126426748118,0.41388442403821085,0.010277963570091956,0.9973391221404482,0.00012118690906843937,0.32043575599267404,0.008668499006384807,0.0026608778595518063,0.00012118690906845649,0.0026608778595518063,0.00012118690906845649,,,,,,
bibtex,GSI_MLC_PA,rejection,0.4,,,,,,,,,,,,,0.24356143885471443,0.01487058030650992,0.40354644112677407,0.01055721960612864,0.012750924318533566,0.00016392380436366667,0.012750924318533566,0.00016392380436366667,0.01209801970506422,0.000164920846818721,0.2530480870236567,0.01531489222071821,0.41526976507747604,0.010434953965709893,0.9983168340903348,7.93482499547419e-05,0.22327574012192164,0.00925072512257192,0.0016831659096653458,7.934824995472058e-05,0.0016831659096653458,7.934824995472058e-05,,,,,,
music,BR_MLP,full,,0.6436121399359854,0.018579659933163187,0.649338685061631,0.016133341517503026,0.28352926568280507,0.012927037302993197,0.17065032010196518,0.01960072921382375,0.6380953047595976,0.014995603734338687,0.06267724037170411,0.004727765376442316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
music,CC_MLP,full,,0.6262021326147759,0.013145852863810538,0.6344219557374591,0.01252760129441232,0.27564049812305047,0.007361872828097533,0.16882575716075218,0.031066417739584854,0.6109780583245902,0.015386685488336011,0.2099918842315674,0.015688976300158863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
music,MLC_PA,full,,0.60674071937973,0.01988872311313569,0.6436328371788422,0.018068591879029032,0.19568317838507268,0.009340892481326421,0.26027034890444656,0.03308885585219683,0.5694772986697214,0.0235624705594577,0.09847683906555176,0.01627094403548978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
music,MLC_PA,rejection,0.2,,,,,,,,,,,,,0.24937433698697048,0.03887731268347963,0.2620082463798116,0.04622154527194431,0.14106817926359302,0.005037151935989957,0.14106817926359302,0.005037151935989957,0.08114436346744855,0.013820488080665074,0.6290967931833683,0.03925181729905243,0.7050393057653253,0.029754559890734368,0.49757000873650925,0.021964794658459963,0.9813262288835569,0.016448279813092714,0.5024299912634909,0.021964794658459956,0.5024299912634909,0.021964794658459956,,,,,,
music,MLC_PA,rejection,0.25,,,,,,,,,,,,,0.34170613027301333,0.015297897363691243,0.3584907757668836,0.02160791844841654,0.1592420591298956,0.007052787276582914,0.1592420591298956,0.007052787276582914,0.09684962193580471,0.015895300924373326,0.6448753677001566,0.02701228256345656,0.7130895263283378,0.03278584561387468,0.5941188846971499,0.018562380818557385,0.9457885196668846,0.02885845907615736,0.40588111530285004,0.01856238081855741,0.40588111530285004,0.01856238081855741,,,,,,
music,MLC_PA,rejection,0.3,,,,,,,,,,,,,0.4166769398480555,0.014004539750642841,0.4394585440967428,0.01269188019731279,0.17557417085333338,0.008186554292023243,0.17557417085333338,0.008186554292023243,0.1191896084954928,0.01476397865966813,0.6378952482005724,0.022657371986591342,0.6961654329876602,0.022915152393338082,0.6889556604910544,0.014363106969588355,0.8935305195524539,0.027880005487863273,0.31104433950894567,0.014363106969588316,0.31104433950894567,0.014363106969588316,,,,,,
music,MLC_PA,rejection,0.35,,,,,,,,,,,,,0.48329973654421854,0.017277079797960858,0.512452883384287,0.022818661887515926,0.1832617136380845,0.009953010933263296,0.1832617136380845,0.009953010933263296,0.13400944911051588,0.015227537181106398,0.6416014039304887,0.022740312121902004,0.6931529856691719,0.025863700815407304,0.7725642161833587,0.01712122593899436,0.8005776321828166,0.03146574184944393,0.22743578381664126,0.01712122593899436,0.22743578381664126,0.01712122593899436,,,,,,
music,MLC_PA,rejection,0.4,,,,,,,,,,,,,0.5310031751478886,0.007196972258432181,0.5665010322730687,0.008568354809112312,0.19026616122328988,0.012796870272251718,0.19026616122328988,0.012796870272251718,0.15463485679335337,0.017086000008104184,0.626228063342894,0.019706768807452354,0.6757266635032556,0.024011503980906172,0.8552993238436907,0.016159611208161763,0.6402399638690766,0.04110654910510745,0.14470067615630927,0.01615961120816177,0.14470067615630927,0.01615961120816177,,,,,,
music,GSI_MLC_PA,full,,0.6700229067196682,0.027579387688195414,0.6856971105673492,0.021154262176533597,0.18587201358886304,0.013659328099991753,0.31248586353272295,0.029450432245478636,0.6507678795116483,0.024530971649614115,3.7055560111999513,0.20814724709452637,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,0.6580300793779957,0.02161935309200806
music,GSI_MLC_PA,rejection,0.2,,,,,,,,,,,,,0.4944007819689545,0.029370387090329943,0.5164685815190534,0.02516468186515564,0.13427948145794608,0.011297500136245572,0.13427948145794608,0.011297500136245572,0.10602727429435517,0.017336149591061816,0.7163018858092447,0.021755510657244938,0.7595473661886569,0.03141239343593241,0.7004399702804489,0.013948446719476136,0.9138422339818153,0.035513415422267,0.2995600297195512,0.013948446719476138,0.2995600297195512,0.013948446719476138,,,,,,
music,GSI_MLC_PA,rejection,0.25,,,,,,,,,,,,,0.5335249668293163,0.03625754756908973,0.5565012959283745,0.03140015262498536,0.1525799027419167,0.013108490011040596,0.1525799027419167,0.013108490011040596,0.12167641882750917,0.01906123506598908,0.7040137592700512,0.0347366142780766,0.7416544926915779,0.03586034173807351,0.7603808233419399,0.021659699241705174,0.8429536786465999,0.06427759710928367,0.23961917665805998,0.021659699241705212,0.23961917665805998,0.021659699241705212,,,,,,
music,GSI_MLC_PA,rejection,0.3,,,,,,,,,,,,,0.5744462002231578,0.027028067843453202,0.5966868147529967,0.024004597162804033,0.16399868566867568,0.012178259951734596,0.16399868566867568,0.012178259951734596,0.13461368186085043,0.014735461610805035,0.7016780405805524,0.030028796677054267,0.7310959386437552,0.024000758929022478,0.8223062396043452,0.012006050353923055,0.7095214965603798,0.05109217268934995,0.1776937603956547,0.012006050353923032,0.1776937603956547,0.012006050353923032,,,,,,
music,GSI_MLC_PA,rejection,0.35,,,,,,,,,,,,,0.6024151739667958,0.024483965637510288,0.6266154450310656,0.023785209555294905,0.1738380138380138,0.012615286561852453,0.1738380138380138,0.012615286561852453,0.14666801900783827,0.014014886284941701,0.695120198739066,0.030822224905310933,0.7224078567096974,0.022951252167765997,0.8662496028398323,0.0056979220660441305,0.5946768972691207,0.030210460335272044,0.13375039716016784,0.005697922066044121,0.13375039716016784,0.005697922066044121,,,,,,
music,GSI_MLC_PA,rejection,0.4,,,,,,,,,,,,,0.6341353042255932,0.01934802229788722,0.6556658657105651,0.01761129870847541,0.17820327377655396,0.010880450426783029,0.17820327377655396,0.010880450426783029,0.1564820580778275,0.011424108994076624,0.6953116680780822,0.023653835949653194,0.7173283234097994,0.016210532909746566,0.910731703952043,0.004925927477407472,0.4545220261072703,0.026299704939649844,0.08926829604795708,0.004925927477407501,0.08926829604795708,0.004925927477407501,,,,,,
reuters-k500,BR_MLP,full,,0.052601283747454854,0.004074641386188872,0.06505493351670574,0.00450453951211646,0.15740079371782018,0.007950791893021598,0.0,0.0,0.06455761195949676,0.004621532466799396,0.16171813011169434,0.023557318923813447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reuters-k500,CC_MLP,full,,0.10069665236658362,0.0031708223408379514,0.30620036243682514,0.016056635403155023,0.015926363475411185,0.00037474461116839003,0.1638725253268249,0.014944060992135497,0.2551719633626174,0.015479591312930783,4.130529117584229,0.283380447331795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reuters-k500,MLC_PA,full,,0.16538209264765152,0.008629220739893176,0.3914287283982167,0.014897960480413938,0.01144656741320196,0.00016913759653030164,0.23733719727743868,0.008104612022540314,0.3007916775826346,0.009735145352197948,2.9218875408172607,0.24486204295964784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reuters-k500,MLC_PA,rejection,0.2,,,,,,,,,,,,,0.0825605577419736,0.00574409839203144,0.21980465759300843,0.008058160390494942,0.00951380378302015,0.00013550729994951742,0.00951380378302015,0.00013550729994951742,0.00763000902996132,0.00014409720503686082,0.12020362979446989,0.009124119479272453,0.31965517975090446,0.012357914414668424,0.9902074743556237,0.00017876828725374853,0.6236617600255538,0.01183856590660067,0.009792525644376333,0.0001787682872537141,0.009792525644376333,0.0001787682872537141,,,,,,
