Dataset,Model,Fold,Bin,Absolute Gap,Count,Lower Bound,Mean Predicted Probability,Observed Positive Rate,Upper Bound
music,MLC_PA_MLP,2,5,0.11386110698533747,241,0.5,0.5453963766948811,0.4315352697095436,0.6
music,MLC_PA_MLP,2,6,0.09768119752407078,80,0.6,0.6398188024759293,0.7375,0.7
music,MLC_PA_MLP,2,7,0.27553594774670076,9,0.7,0.7244640522532992,1.0,0.8
music,MLC_PA_MLP,2,8,,0,0.8,,,0.9
music,MLC_PA_MLP,2,9,,0,0.9,,,1.0
music,MLC_PA_MLP,3,0,,0,0.0,,,0.1
music,MLC_PA_MLP,3,1,,0,0.1,,,0.2
music,MLC_PA_MLP,3,2,0.27966007590293884,10,0.2,0.27966007590293884,0.0,0.3
music,MLC_PA_MLP,3,3,0.31483927859979516,85,0.3,0.3618981021292069,0.047058823529411764,0.4
music,MLC_PA_MLP,3,4,0.36043465184786966,252,0.4,0.4556727470859649,0.09523809523809523,0.5
music,MLC_PA_MLP,3,5,0.06714307897382499,278,0.5,0.5455603451608754,0.4784172661870504,0.6
music,MLC_PA_MLP,3,6,0.053797161401207716,67,0.6,0.6327700027778967,0.6865671641791045,0.7
music,MLC_PA_MLP,3,7,0.15428632125258446,16,0.7,0.7207136787474155,0.875,0.8
music,MLC_PA_MLP,3,8,,0,0.8,,,0.9
music,MLC_PA_MLP,3,9,,0,0.9,,,1.0
music,MLC_PA_MLP,4,0,,0,0.0,,,0.1
music,MLC_PA_MLP,4,1,,0,0.1,,,0.2
music,MLC_PA_MLP,4,2,0.2743506928284963,9,0.2,0.2743506928284963,0.0,0.3
music,MLC_PA_MLP,4,3,0.3053203769601308,104,0.3,0.3630126846524385,0.057692307692307696,0.4
music,MLC_PA_MLP,4,4,0.34597289188235414,255,0.4,0.4557768134509816,0.10980392156862745,0.5
music,MLC_PA_MLP,4,5,0.05894167726852467,267,0.5,0.545833063036315,0.4868913857677903,0.6
music,MLC_PA_MLP,4,6,0.07390255067083573,72,0.6,0.6344307826624976,0.7083333333333334,0.7
music,MLC_PA_MLP,4,7,0.13715071337563645,7,0.7,0.7199921437672206,0.8571428571428571,0.8
music,MLC_PA_MLP,4,8,,0,0.8,,,0.9
music,MLC_PA_MLP,4,9,,0,0.9,,,1.0
music,MLC_PA_MLP,5,0,,0,0.0,,,0.1
music,MLC_PA_MLP,5,1,,0,0.1,,,0.2
music,MLC_PA_MLP,5,2,0.2772278406403281,11,0.2,0.2772278406403281,0.0,0.3
music,MLC_PA_MLP,5,3,0.3165993371675181,86,0.3,0.3631109650744948,0.046511627906976744,0.4
music,MLC_PA_MLP,5,4,0.35169226123806185,263,0.4,0.4581561395650581,0.10646387832699619,0.5
music,MLC_PA_MLP,5,5,0.09238582849502563,274,0.5,0.5449405730205731,0.45255474452554745,0.6
music,MLC_PA_MLP,5,6,0.15660074655560474,69,0.6,0.6405007027197576,0.7971014492753623,0.7
music,MLC_PA_MLP,5,7,0.1791481375694275,11,0.7,0.7299427715214816,0.9090909090909091,0.8
music,MLC_PA_MLP,5,8,,0,0.8,,,0.9
music,MLC_PA_MLP,5,9,,0,0.9,,,1.0
music,GSI_MLC_PA_MLP,1,0,,0,0.0,,,0.1
music,GSI_MLC_PA_MLP,1,1,,0,0.1,,,0.2
music,GSI_MLC_PA_MLP,1,2,0.2644331234693527,25,0.2,0.2644331234693527,0.0,0.3
music,GSI_MLC_PA_MLP,1,3,0.32264401561745976,107,0.3,0.3600271931875532,0.037383177570093455,0.4
music,GSI_MLC_PA_MLP,1,4,0.303177569593702,259,0.4,0.4537567201728526,0.15057915057915058,0.5
music,GSI_MLC_PA_MLP,1,5,0.0279778056975567,264,0.5,0.539341442061193,0.5113636363636364,0.6
music,GSI_MLC_PA_MLP,1,6,0.10681673830205751,55,0.6,0.638637807152488,0.7454545454545455,0.7
music,GSI_MLC_PA_MLP,1,7,0.25568048655986786,4,0.7,0.7443195134401321,1.0,0.8
music,GSI_MLC_PA_MLP,1,8,,0,0.8,,,0.9
music,GSI_MLC_PA_MLP,1,9,,0,0.9,,,1.0
music,GSI_MLC_PA_MLP,2,0,,0,0.0,,,0.1
music,GSI_MLC_PA_MLP,2,1,,0,0.1,,,0.2
music,GSI_MLC_PA_MLP,2,2,0.27034749642566397,27,0.2,0.27034749642566397,0.0,0.3
music,GSI_MLC_PA_MLP,2,3,0.3227864775968634,115,0.3,0.3575690862925156,0.034782608695652174,0.4
music,GSI_MLC_PA_MLP,2,4,0.24454496359383618,270,0.4,0.4556560747049473,0.2111111111111111,0.5
music,GSI_MLC_PA_MLP,2,5,0.09050977739257432,199,0.5,0.5427710839252377,0.45226130653266333,0.6
music,GSI_MLC_PA_MLP,2,6,0.11660499098789257,83,0.6,0.6424311535904207,0.7590361445783133,0.7
music,GSI_MLC_PA_MLP,2,7,0.15824051201343536,8,0.7,0.7167594879865646,0.875,0.8
music,GSI_MLC_PA_MLP,2,8,,0,0.8,,,0.9
music,GSI_MLC_PA_MLP,2,9,,0,0.9,,,1.0
music,GSI_MLC_PA_MLP,3,0,,0,0.0,,,0.1
music,GSI_MLC_PA_MLP,3,1,0.18425552546977997,2,0.1,0.18425552546977997,0.0,0.2
music,GSI_MLC_PA_MLP,3,2,0.22277806956192542,29,0.2,0.2572608281826151,0.034482758620689655,0.3
music,GSI_MLC_PA_MLP,3,3,0.32168314888559535,116,0.3,0.36478659716145745,0.04310344827586207,0.4
music,GSI_MLC_PA_MLP,3,4,0.3170636026809613,240,0.4,0.4545636026809613,0.1375,0.5
music,GSI_MLC_PA_MLP,3,5,0.024526770510728824,259,0.5,0.54576229174625,0.5212355212355212,0.6
music,GSI_MLC_PA_MLP,3,6,0.11512436098971612,59,0.6,0.6306383508746907,0.7457627118644068,0.7
music,GSI_MLC_PA_MLP,3,7,0.28131784995396936,3,0.7,0.7186821500460306,1.0,0.8
music,GSI_MLC_PA_MLP,3,8,,0,0.8,,,0.9
music,GSI_MLC_PA_MLP,3,9,,0,0.9,,,1.0
music,GSI_MLC_PA_MLP,4,0,,0,0.0,,,0.1
music,GSI_MLC_PA_MLP,4,1,,0,0.1,,,0.2
music,GSI_MLC_PA_MLP,4,2,0.26130395518107846,22,0.2,0.26130395518107846,0.0,0.3
music,GSI_MLC_PA_MLP,4,3,0.2992088229491793,116,0.3,0.3595536505353862,0.0603448275862069,0.4
music,GSI_MLC_PA_MLP,4,4,0.32357019256419084,254,0.4,0.4534914524067105,0.12992125984251968,0.5
music,GSI_MLC_PA_MLP,4,5,0.02219585472682739,265,0.5,0.5467241566136198,0.5245283018867924,0.6
music,GSI_MLC_PA_MLP,4,6,0.11930833404714414,55,0.6,0.6261462114074013,0.7454545454545455,0.7
music,GSI_MLC_PA_MLP,4,7,0.23417910933494568,2,0.7,0.7341791093349457,0.5,0.8
music,GSI_MLC_PA_MLP,4,8,,0,0.8,,,0.9
music,GSI_MLC_PA_MLP,4,9,,0,0.9,,,1.0
music,GSI_MLC_PA_MLP,5,0,,0,0.0,,,0.1
music,GSI_MLC_PA_MLP,5,1,,0,0.1,,,0.2
music,GSI_MLC_PA_MLP,5,2,0.2659659074700397,23,0.2,0.2659659074700397,0.0,0.3
music,GSI_MLC_PA_MLP,5,3,0.2943727018452492,119,0.3,0.3615995926015517,0.06722689075630252,0.4
music,GSI_MLC_PA_MLP,5,4,0.30206117674868593,279,0.4,0.4525988111572881,0.15053763440860216,0.5
music,GSI_MLC_PA_MLP,5,5,0.01707868838528981,218,0.5,0.5446016241651063,0.5275229357798165,0.6
music,GSI_MLC_PA_MLP,5,6,0.11793883731870936,66,0.6,0.6396369202570482,0.7575757575757576,0.7
music,GSI_MLC_PA_MLP,5,7,0.10903108865022659,8,0.7,0.7340310886502266,0.625,0.8
music,GSI_MLC_PA_MLP,5,8,0.19293558597564697,1,0.8,0.807064414024353,1.0,0.9
music,GSI_MLC_PA_MLP,5,9,,0,0.9,,,1.0
scene,BR_MLP,1,0,,0,0.0,,,0.1
scene,BR_MLP,1,1,0.19910041987895966,1,0.1,0.19910041987895966,0.0,0.2
scene,BR_MLP,1,2,0.2742423683173897,129,0.2,0.2742423683173897,0.0,0.3
scene,BR_MLP,1,3,0.35112655684750343,748,0.3,0.35647415043039116,0.0053475935828877,0.4
scene,BR_MLP,1,4,0.4101255085983792,925,0.4,0.4490444275172981,0.03891891891891892,0.5
scene,BR_MLP,1,5,0.3129377294246848,614,0.5,0.5442080877308737,0.23127035830618892,0.6
scene,BR_MLP,1,6,0.0044814863831939,289,0.6,0.6460375447586746,0.6505190311418685,0.7
scene,BR_MLP,1,7,0.12562274715326138,137,0.7,0.74299039153287,0.8686131386861314,0.8
scene,BR_MLP,1,8,0.10290766358375547,30,0.8,0.8304256697495779,0.9333333333333333,0.9
scene,BR_MLP,1,9,0.9000517129898071,1,0.9,0.9000517129898071,0.0,1.0
scene,BR_MLP,2,0,,0,0.0,,,0.1
scene,BR_MLP,2,1,0.194913849234581,1,0.1,0.194913849234581,0.0,0.2
scene,BR_MLP,2,2,0.271772156488027,151,0.2,0.271772156488027,0.0,0.3
scene,BR_MLP,2,3,0.3511643267196158,782,0.3,0.35627941623368226,0.005115089514066497,0.4
scene,BR_MLP,2,4,0.4138164505641037,856,0.4,0.4476949552370009,0.03387850467289719,0.5
scene,BR_MLP,2,5,0.31579559608654617,606,0.5,0.5435183683637739,0.22772277227722773,0.6
scene,BR_MLP,2,6,0.021732580341748742,298,0.6,0.6458936541672521,0.6241610738255033,0.7
scene,BR_MLP,2,7,0.17075042812912555,135,0.7,0.7403606829819855,0.9111111111111111,0.8
scene,BR_MLP,2,8,0.16159217294893768,38,0.8,0.8384078270510623,1.0,0.9
scene,BR_MLP,2,9,0.09386366605758667,1,0.9,0.9061363339424133,1.0,1.0
scene,BR_MLP,3,0,,0,0.0,,,0.1
scene,BR_MLP,3,1,0.18806904554367065,2,0.1,0.18806904554367065,0.0,0.2
scene,BR_MLP,3,2,0.27457987302786685,146,0.2,0.27457987302786685,0.0,0.3
scene,BR_MLP,3,3,0.3562864310990751,765,0.3,0.35759362064155875,0.00130718954248366,0.4
scene,BR_MLP,3,4,0.4143750948506758,872,0.4,0.44763197558462076,0.033256880733944956,0.5
scene,BR_MLP,3,5,0.3235727678709677,678,0.5,0.5433367796703777,0.21976401179941002,0.6
scene,BR_MLP,3,6,0.022811196288283986,294,0.6,0.641858815335903,0.6190476190476191,0.7
scene,BR_MLP,3,7,0.1352692537420378,127,0.7,0.7466205100374897,0.8818897637795275,0.8
scene,BR_MLP,3,8,0.14453783780336382,40,0.8,0.8304621621966362,0.975,0.9
scene,BR_MLP,3,9,0.09307515621185303,4,0.9,0.906924843788147,1.0,1.0
scene,BR_MLP,4,0,,0,0.0,,,0.1
scene,BR_MLP,4,1,0.19494064152240753,1,0.1,0.19494064152240753,0.0,0.2
scene,BR_MLP,4,2,0.25837915650838933,169,0.2,0.27021347603501655,0.011834319526627219,0.3
scene,BR_MLP,4,3,0.34599371451178407,765,0.3,0.35645123085165337,0.01045751633986928,0.4
scene,BR_MLP,4,4,0.41175368720476546,877,0.4,0.448241714570786,0.036488027366020526,0.5
scene,BR_MLP,4,5,0.29469048478564275,610,0.5,0.5438708126544952,0.24918032786885247,0.6
scene,BR_MLP,4,6,0.057249306807468536,289,0.6,0.6454846009251156,0.5882352941176471,0.7
scene,BR_MLP,4,7,0.09979367537761297,127,0.7,0.7427260096617571,0.84251968503937,0.8
scene,BR_MLP,4,8,0.09719319166021145,47,0.8,0.838977021105746,0.9361702127659575,0.9
scene,BR_MLP,4,9,0.09079885482788086,1,0.9,0.9092011451721191,1.0,1.0
scene,BR_MLP,5,0,,0,0.0,,,0.1
scene,BR_MLP,5,1,0.15557408332824707,2,0.1,0.15557408332824707,0.0,0.2
scene,BR_MLP,5,2,0.2711426244817511,137,0.2,0.2711426244817511,0.0,0.3
scene,BR_MLP,5,3,0.35215581387633876,761,0.3,0.3560979952166804,0.003942181340341655,0.4
scene,BR_MLP,5,4,0.41465505201032354,906,0.4,0.4477676347917805,0.033112582781456956,0.5
scene,BR_MLP,5,5,0.3431768118839296,601,0.5,0.5445079266925819,0.20133111480865223,0.6
scene,BR_MLP,5,6,0.028313018731622952,298,0.6,0.6428279208656925,0.6711409395973155,0.7
scene,BR_MLP,5,7,0.14698966677556913,149,0.7,0.7389163734928873,0.8859060402684564,0.8
scene,BR_MLP,5,8,0.16629229537371937,29,0.8,0.8337077046262806,1.0,0.9
scene,BR_MLP,5,9,0.24178731441497803,3,0.9,0.9084539810816447,0.6666666666666666,1.0
scene,CC_MLP,1,0,0.06220054389388465,340,0.0,0.06220054389388465,0.0,0.1
scene,CC_MLP,1,1,0.14161549877780433,561,0.1,0.14696309236069202,0.0053475935828877,0.2
scene,CC_MLP,1,2,0.23074087358993475,421,0.2,0.24974324888684687,0.019002375296912115,0.3
scene,CC_MLP,1,3,0.2722635292645657,330,0.3,0.34802110502214145,0.07575757575757576,0.4
scene,CC_MLP,1,4,0.3278734390469116,331,0.4,0.45174050853331643,0.12386706948640483,0.5
scene,CC_MLP,1,5,0.3096271673109189,327,0.5,0.548159277402662,0.23853211009174313,0.6
scene,CC_MLP,1,6,0.12836560821533205,250,0.6,0.6443656082153321,0.516,0.7
scene,CC_MLP,1,7,0.09112556015743922,170,0.7,0.7440667366280275,0.6529411764705882,0.8
scene,CC_MLP,1,8,0.002531564026548083,114,0.8,0.848345628955908,0.8508771929824561,0.9
scene,CC_MLP,1,9,0.10645568172136943,30,0.9,0.9397890150547028,0.8333333333333334,1.0
scene,CC_MLP,2,0,0.0612293475802203,337,0.0,0.0612293475802203,0.0,0.1
scene,CC_MLP,2,1,0.1426135384417537,573,0.1,0.14784914053599454,0.005235602094240838,0.2
scene,CC_MLP,2,2,0.21190086253192447,436,0.2,0.2485981102383465,0.03669724770642202,0.3
scene,CC_MLP,2,3,0.2955613646404875,326,0.3,0.34770860390429115,0.05214723926380368,0.4
scene,CC_MLP,2,4,0.3498967481712438,317,0.4,0.4508431204109914,0.10094637223974763,0.5
scene,CC_MLP,2,5,0.25281696518262226,312,0.5,0.5476887600544171,0.2948717948717949,0.6
scene,CC_MLP,2,6,0.15542799310806465,234,0.6,0.6511544888345604,0.49572649572649574,0.7
scene,CC_MLP,2,7,0.08964908222357437,180,0.7,0.7452046377791299,0.6555555555555556,0.8
scene,CC_MLP,2,8,0.04973351472132914,111,0.8,0.8425263075141219,0.7927927927927928,0.9
scene,CC_MLP,2,9,0.060946593681971306,42,0.9,0.9418989746343522,0.8809523809523809,1.0
scene,CC_MLP,3,0,0.06443453607029646,381,0.0,0.06443453607029646,0.0,0.1
scene,CC_MLP,3,1,0.14514062889846288,523,0.1,0.14896472067666555,0.0038240917782026767,0.2
scene,CC_MLP,3,2,0.21534312177183373,448,0.2,0.24882526462897658,0.033482142857142856,0.3
scene,CC_MLP,3,3,0.27965503732363384,360,0.3,0.34909948176807826,0.06944444444444445,0.4
scene,CC_MLP,3,4,0.32871291507928135,313,0.4,0.4501186658780034,0.12140575079872204,0.5
scene,CC_MLP,3,5,0.2701758655409018,336,0.5,0.5499377703028066,0.27976190476190477,0.6
scene,CC_MLP,3,6,0.21207930016517634,250,0.6,0.6480793001651763,0.436,0.7
scene,CC_MLP,3,7,0.09359158263235035,167,0.7,0.7462861934107935,0.6526946107784432,0.8
scene,CC_MLP,3,8,0.0415465758018887,97,0.8,0.8456702871420949,0.8041237113402062,0.9
scene,CC_MLP,3,9,0.0654184210975215,53,0.9,0.9333429493994083,0.8679245283018868,1.0
scene,CC_MLP,4,0,0.06189360970682982,360,0.0,0.06189360970682982,0.0,0.1
scene,CC_MLP,4,1,0.1374286785185766,556,0.1,0.14642148427397228,0.008992805755395683,0.2
scene,CC_MLP,4,2,0.21845994120307058,428,0.2,0.24883377297877152,0.030373831775700934,0.3
scene,CC_MLP,4,3,0.2826553961957794,332,0.3,0.34892045643674324,0.06626506024096386,0.4
scene,CC_MLP,4,4,0.30483814908881224,343,0.4,0.45061074384099886,0.1457725947521866,0.5
scene,CC_MLP,4,5,0.2717576998775288,295,0.5,0.549723801572444,0.27796610169491526,0.6
scene,CC_MLP,4,6,0.1986105768278303,243,0.6,0.6471702476097233,0.448559670781893,0.7
scene,CC_MLP,4,7,0.11138978017775047,179,0.7,0.7426746963788677,0.6312849162011173,0.8
scene,CC_MLP,4,8,0.06569444910388134,107,0.8,0.8413953836833206,0.7757009345794392,0.9
scene,CC_MLP,4,9,0.04404146310894996,43,0.9,0.9510182072949964,0.9069767441860465,1.0
scene,CC_MLP,5,0,0.05715056948658437,354,0.0,0.06280028700070867,0.005649717514124294,0.1
scene,CC_MLP,5,1,0.14537991454844273,574,0.1,0.1471220748271884,0.0017421602787456446,0.2
scene,CC_MLP,5,2,0.2252314279122012,420,0.2,0.24665999934077262,0.02142857142857143,0.3
scene,CC_MLP,5,3,0.2975644083966347,321,0.3,0.3536391747517749,0.056074766355140186,0.4
scene,CC_MLP,5,4,0.2760245308279991,320,0.4,0.4478995308279991,0.171875,0.5
scene,CC_MLP,5,5,0.2835220537058087,299,0.5,0.5510805821339023,0.26755852842809363,0.6
scene,CC_MLP,5,6,0.22717154663867173,271,0.6,0.6478357532807382,0.42066420664206644,0.7
scene,CC_MLP,5,7,0.08207923859015287,174,0.7,0.7487459052568195,0.6666666666666666,0.8
scene,CC_MLP,5,8,0.07890730762036047,107,0.8,0.8452624478072763,0.7663551401869159,0.9
scene,CC_MLP,5,9,0.0700058807497439,46,0.9,0.9395710981410482,0.8695652173913043,1.0
scene,MLC_PA_MLP,1,0,,0,0.0,,,0.1
scene,MLC_PA_MLP,1,1,0.19910041987895966,1,0.1,0.19910041987895966,0.0,0.2
scene,MLC_PA_MLP,1,2,0.2742423683173897,129,0.2,0.2742423683173897,0.0,0.3
scene,MLC_PA_MLP,1,3,0.35112655684750343,748,0.3,0.35647415043039116,0.0053475935828877,0.4
scene,MLC_PA_MLP,1,4,0.4101255085983792,925,0.4,0.4490444275172981,0.03891891891891892,0.5
scene,MLC_PA_MLP,1,5,0.3129377294246848,614,0.5,0.5442080877308737,0.23127035830618892,0.6
scene,MLC_PA_MLP,1,6,0.0044814863831939,289,0.6,0.6460375447586746,0.6505190311418685,0.7
scene,MLC_PA_MLP,1,7,0.12562274715326138,137,0.7,0.74299039153287,0.8686131386861314,0.8
scene,MLC_PA_MLP,1,8,0.10290766358375547,30,0.8,0.8304256697495779,0.9333333333333333,0.9
scene,MLC_PA_MLP,1,9,0.9000517129898071,1,0.9,0.9000517129898071,0.0,1.0
scene,MLC_PA_MLP,2,0,,0,0.0,,,0.1
scene,MLC_PA_MLP,2,1,0.194913849234581,1,0.1,0.194913849234581,0.0,0.2
scene,MLC_PA_MLP,2,2,0.271772156488027,151,0.2,0.271772156488027,0.0,0.3
scene,MLC_PA_MLP,2,3,0.3511643267196158,782,0.3,0.35627941623368226,0.005115089514066497,0.4
scene,MLC_PA_MLP,2,4,0.4138164505641037,856,0.4,0.4476949552370009,0.03387850467289719,0.5
scene,MLC_PA_MLP,2,5,0.31579559608654617,606,0.5,0.5435183683637739,0.22772277227722773,0.6
scene,MLC_PA_MLP,2,6,0.021732580341748742,298,0.6,0.6458936541672521,0.6241610738255033,0.7
scene,MLC_PA_MLP,2,7,0.17075042812912555,135,0.7,0.7403606829819855,0.9111111111111111,0.8
scene,MLC_PA_MLP,2,8,0.16159217294893768,38,0.8,0.8384078270510623,1.0,0.9
scene,MLC_PA_MLP,2,9,0.09386366605758667,1,0.9,0.9061363339424133,1.0,1.0
scene,MLC_PA_MLP,3,0,,0,0.0,,,0.1
scene,MLC_PA_MLP,3,1,0.18806904554367065,2,0.1,0.18806904554367065,0.0,0.2
scene,MLC_PA_MLP,3,2,0.27457987302786685,146,0.2,0.27457987302786685,0.0,0.3
scene,MLC_PA_MLP,3,3,0.3562864310990751,765,0.3,0.35759362064155875,0.00130718954248366,0.4
scene,MLC_PA_MLP,3,4,0.4143750948506758,872,0.4,0.44763197558462076,0.033256880733944956,0.5
scene,MLC_PA_MLP,3,5,0.3235727678709677,678,0.5,0.5433367796703777,0.21976401179941002,0.6
scene,MLC_PA_MLP,3,6,0.022811196288283986,294,0.6,0.641858815335903,0.6190476190476191,0.7
scene,MLC_PA_MLP,3,7,0.1352692537420378,127,0.7,0.7466205100374897,0.8818897637795275,0.8
scene,MLC_PA_MLP,3,8,0.14453783780336382,40,0.8,0.8304621621966362,0.975,0.9
scene,MLC_PA_MLP,3,9,0.09307515621185303,4,0.9,0.906924843788147,1.0,1.0
scene,MLC_PA_MLP,4,0,,0,0.0,,,0.1
scene,MLC_PA_MLP,4,1,0.19494064152240753,1,0.1,0.19494064152240753,0.0,0.2
scene,MLC_PA_MLP,4,2,0.25837915650838933,169,0.2,0.27021347603501655,0.011834319526627219,0.3
scene,MLC_PA_MLP,4,3,0.34599371451178407,765,0.3,0.35645123085165337,0.01045751633986928,0.4
scene,MLC_PA_MLP,4,4,0.41175368720476546,877,0.4,0.448241714570786,0.036488027366020526,0.5
scene,MLC_PA_MLP,4,5,0.29469048478564275,610,0.5,0.5438708126544952,0.24918032786885247,0.6
scene,MLC_PA_MLP,4,6,0.057249306807468536,289,0.6,0.6454846009251156,0.5882352941176471,0.7
scene,MLC_PA_MLP,4,7,0.09979367537761297,127,0.7,0.7427260096617571,0.84251968503937,0.8
scene,MLC_PA_MLP,4,8,0.09719319166021145,47,0.8,0.838977021105746,0.9361702127659575,0.9
scene,MLC_PA_MLP,4,9,0.09079885482788086,1,0.9,0.9092011451721191,1.0,1.0
scene,MLC_PA_MLP,5,0,,0,0.0,,,0.1
scene,MLC_PA_MLP,5,1,0.15557408332824707,2,0.1,0.15557408332824707,0.0,0.2
scene,MLC_PA_MLP,5,2,0.2711426244817511,137,0.2,0.2711426244817511,0.0,0.3
scene,MLC_PA_MLP,5,3,0.35215581387633876,761,0.3,0.3560979952166804,0.003942181340341655,0.4
scene,MLC_PA_MLP,5,4,0.41465505201032354,906,0.4,0.4477676347917805,0.033112582781456956,0.5
scene,MLC_PA_MLP,5,5,0.3431768118839296,601,0.5,0.5445079266925819,0.20133111480865223,0.6
scene,MLC_PA_MLP,5,6,0.028313018731622952,298,0.6,0.6428279208656925,0.6711409395973155,0.7
scene,MLC_PA_MLP,5,7,0.14698966677556913,149,0.7,0.7389163734928873,0.8859060402684564,0.8
scene,MLC_PA_MLP,5,8,0.16629229537371937,29,0.8,0.8337077046262806,1.0,0.9
scene,MLC_PA_MLP,5,9,0.24178731441497803,3,0.9,0.9084539810816447,0.6666666666666666,1.0
scene,GSI_MLC_PA_MLP,1,0,0.06883147271445358,254,0.0,0.06883147271445358,0.0,0.1
scene,GSI_MLC_PA_MLP,1,1,0.14650929061339257,282,0.1,0.14650929061339257,0.0,0.2
scene,GSI_MLC_PA_MLP,1,2,0.22588225531702238,288,0.2,0.2536600330948002,0.027777777777777776,0.3
scene,GSI_MLC_PA_MLP,1,3,0.3193954898760869,585,0.3,0.3535835240641211,0.03418803418803419,0.4
scene,GSI_MLC_PA_MLP,1,4,0.37125010241051104,588,0.4,0.44778071465540903,0.07653061224489796,0.5
scene,GSI_MLC_PA_MLP,1,5,0.26897690363905646,440,0.5,0.5439769036390565,0.275,0.6
scene,GSI_MLC_PA_MLP,1,6,0.0009746357874216294,197,0.6,0.645644686548843,0.6446700507614214,0.7
scene,GSI_MLC_PA_MLP,1,7,0.01769602114771618,162,0.7,0.7477360776177159,0.7654320987654321,0.8
scene,GSI_MLC_PA_MLP,1,8,0.0880335316513523,66,0.8,0.8362088925910719,0.9242424242424242,0.9
scene,GSI_MLC_PA_MLP,1,9,0.02221819758415222,12,0.9,0.9388848642508189,0.9166666666666666,1.0
scene,GSI_MLC_PA_MLP,2,0,0.06314045679182034,203,0.0,0.06314045679182034,0.0,0.1
scene,GSI_MLC_PA_MLP,2,1,0.13300277407818692,246,0.1,0.14519789602940644,0.012195121951219513,0.2
scene,GSI_MLC_PA_MLP,2,2,0.23398399557678484,233,0.2,0.255443223044596,0.02145922746781116,0.3
scene,GSI_MLC_PA_MLP,2,3,0.3394426099906032,596,0.3,0.3562211334805361,0.016778523489932886,0.4
scene,GSI_MLC_PA_MLP,2,4,0.3949336115621868,658,0.4,0.44812510092388896,0.05319148936170213,0.5
scene,GSI_MLC_PA_MLP,2,5,0.2801789747771396,465,0.5,0.5446951038093977,0.2645161290322581,0.6
scene,GSI_MLC_PA_MLP,2,6,0.03230297711430774,245,0.6,0.6486295077265526,0.6163265306122448,0.7
scene,GSI_MLC_PA_MLP,2,7,0.09980354432401983,145,0.7,0.7415757660208078,0.8413793103448276,0.8
scene,GSI_MLC_PA_MLP,2,8,0.048323328928513876,55,0.8,0.842585761980577,0.8909090909090909,0.9
scene,GSI_MLC_PA_MLP,2,9,0.00903645699674438,22,0.9,0.9455089975487102,0.9545454545454546,1.0
scene,GSI_MLC_PA_MLP,3,0,0.06479435407163692,256,0.0,0.06479435407163692,0.0,0.1
scene,GSI_MLC_PA_MLP,3,1,0.14417733304907343,296,0.1,0.1475557114274518,0.0033783783783783786,0.2
scene,GSI_MLC_PA_MLP,3,2,0.2104246819657939,280,0.2,0.24971039625150818,0.039285714285714285,0.3
scene,GSI_MLC_PA_MLP,3,3,0.3276554756304797,510,0.3,0.3551064560226366,0.027450980392156862,0.4
scene,GSI_MLC_PA_MLP,3,4,0.3869201722990703,609,0.4,0.4509595811660654,0.06403940886699508,0.5
scene,GSI_MLC_PA_MLP,3,5,0.31197429464724724,501,0.5,0.5435112207949518,0.2315369261477046,0.6
scene,GSI_MLC_PA_MLP,3,6,0.058810153832802414,260,0.6,0.6434255384481871,0.5846153846153846,0.7
scene,GSI_MLC_PA_MLP,3,7,0.030857719898223945,125,0.7,0.7451422801017761,0.776,0.8
scene,GSI_MLC_PA_MLP,3,8,0.08060054208191347,71,0.8,0.8489769227068189,0.9295774647887324,0.9
scene,GSI_MLC_PA_MLP,3,9,0.06862565577030177,20,0.9,0.9313743442296982,1.0,1.0
scene,GSI_MLC_PA_MLP,4,0,0.06539958130249525,187,0.0,0.06539958130249525,0.0,0.1
scene,GSI_MLC_PA_MLP,4,1,0.14240691834349736,317,0.1,0.14556149247598948,0.0031545741324921135,0.2
scene,GSI_MLC_PA_MLP,4,2,0.2209202775512217,331,0.2,0.257174053986267,0.03625377643504532,0.3
scene,GSI_MLC_PA_MLP,4,3,0.3233367423182305,581,0.3,0.35603897983974514,0.03270223752151463,0.4
scene,GSI_MLC_PA_MLP,4,4,0.3659006242269005,612,0.4,0.44759997063212925,0.08169934640522876,0.5
scene,GSI_MLC_PA_MLP,4,5,0.224341180605384,416,0.5,0.5440527190669224,0.31971153846153844,0.6
scene,GSI_MLC_PA_MLP,4,6,0.0877961981187173,218,0.6,0.6474292256416531,0.5596330275229358,0.7
scene,GSI_MLC_PA_MLP,4,7,0.04227998307053471,142,0.7,0.7464524112956624,0.7887323943661971,0.8
scene,GSI_MLC_PA_MLP,4,8,0.06334759243603416,58,0.8,0.8392096614015514,0.7758620689655172,0.9
scene,GSI_MLC_PA_MLP,4,9,0.021647058427333832,24,0.9,0.9383137250940005,0.9166666666666666,1.0
scene,GSI_MLC_PA_MLP,5,0,0.06703022020120247,204,0.0,0.06703022020120247,0.0,0.1
scene,GSI_MLC_PA_MLP,5,1,0.14315912805754563,290,0.1,0.1466074039196146,0.0034482758620689655,0.2
scene,GSI_MLC_PA_MLP,5,2,0.23775052453312917,321,0.2,0.2533268485206681,0.01557632398753894,0.3
scene,GSI_MLC_PA_MLP,5,3,0.3236122517024769,629,0.3,0.35222910384874084,0.028616852146263912,0.4
scene,GSI_MLC_PA_MLP,5,4,0.34239338298101685,555,0.4,0.4486996892873231,0.1063063063063063,0.5
