Dataset,Model,Cost,Fold,Scope,Reviewer Accuracy,AURC,Captured Error Count,Cost-Sensitive Utility,Coverage,Error Capture Lift,Error Capture Rate,Full Error Count,Generalized Loss,Immediate Hamming Accuracy,Immediate Instance-F1,Immediate Macro-F1,Optimistic Gain Hamming Accuracy,Optimistic Gain Macro-F1,Optimistic Hamming Accuracy,Optimistic Macro-F1,Random-Rejection Expected Capture,Rejected Error Rate,Review Load Case,Review Load Position,Reviewed Position Count,Risk at Coverage,Selective Hamming Accuracy,Selective Risk
emotions,GSI_MLC_PA_MLP,0.40,5,Operating Point,,0.12176390762747982,118,,0.45718654434250766,1.420822977078155,0.7712418300653595,153,0.3409785932721712,0.7660550458715596,0.6487549148099607,0.6408670402212228,0.11009174311926606,0.25499210927875215,0.8761467889908257,0.8958591494999749,0.5428134556574924,0.3323943661971831,1.0,0.5428134556574924,355,0.27090301003344486,0.7290969899665551,0.27090301003344486
emotions,GSI_MLC_PA_MLP,0.50,1,Operating Point,,0.15268672028485147,22,,0.9002732240437158,1.137127524360966,0.1134020618556701,194,0.6222677595628415,0.7349726775956285,0.5927400468384076,0.6289174778713248,-0.30737704918032793,-0.06868973510804355,0.4275956284153005,0.5602277427632812,0.09972677595628415,0.3013698630136986,0.5983606557377049,0.09972677595628415,73,0.6358118361153262,0.3641881638846738,0.6358118361153262
emotions,GSI_MLC_PA_MLP,0.50,2,Operating Point,,0.13980248834476997,32,,0.8109243697478992,1.0644304682040533,0.20125786163522014,159,0.5497198879551821,0.7773109243697479,0.6235694277711085,0.6594727273234656,-0.2324929971988795,-0.009368932482828773,0.5448179271708684,0.6501037948406369,0.18907563025210083,0.23703703703703705,0.907563025210084,0.18907563025210083,135,0.5613126079447323,0.43868739205526774,0.5613126079447323
emotions,GSI_MLC_PA_MLP,0.50,3,Operating Point,,0.13848735864844627,58,,0.8021680216802168,1.6287671232876715,0.32222222222222224,180,0.5718157181571816,0.7560975609756098,0.6075106465350367,0.5956883051405523,-0.2289972899728998,0.02485748678681854,0.52710027100271,0.6205457919273708,0.1978319783197832,0.3972602739726027,0.9512195121951219,0.1978319783197832,146,0.589527027027027,0.410472972972973,0.589527027027027
emotions,GSI_MLC_PA_MLP,0.50,4,Operating Point,,0.12990116986340408,54,,0.6958333333333333,1.014481409001957,0.30857142857142855,175,0.4979166666666667,0.7569444444444444,0.6643253968253968,0.6788791079533114,-0.10277777777777775,0.0473973089561297,0.6541666666666667,0.7262764169094411,0.30416666666666664,0.2465753424657534,0.925,0.30416666666666664,219,0.4970059880239521,0.5029940119760479,0.4970059880239521
emotions,GSI_MLC_PA_MLP,0.50,5,Operating Point,,0.12176390762747982,16,,0.9357798165137615,1.6283846872082166,0.10457516339869281,153,0.5718654434250765,0.7660550458715596,0.6487549148099607,0.6408670402212228,-0.3058103975535168,-0.045007953687533075,0.4602446483180428,0.5958590865336897,0.06422018348623854,0.38095238095238093,0.3853211009174312,0.06422018348623854,42,0.576797385620915,0.423202614379085,0.576797385620915
music,MLC_PA_MLP,0.20,1,Operating Point,,0.163186705006811,214,,0.0014005602240896359,1.0014025245441796,1.0,214,0.19971988795518195,0.7002801120448179,0.6358943577430973,0.6391926871185691,0.2997198879551821,0.36080731288143086,1.0,1.0,0.9985994397759104,0.30014025245441794,1.0,0.9985994397759104,713,0.0,1.0,0.0
music,MLC_PA_MLP,0.20,2,Operating Point,,0.17896311118444053,207,,0.0014245014245014246,1.001426533523538,1.0,207,0.19971509971509963,0.7051282051282051,0.6142450142450142,0.6130857818666612,0.29487179487179493,0.3869142181333388,1.0,1.0,0.9985754985754985,0.29529243937232524,1.0,0.9985754985754985,701,0.0,1.0,0.0
music,MLC_PA_MLP,0.20,3,Operating Point,,0.18032764638459192,196,,0.0,1.0,1.0,196,0.19999999999999987,0.7231638418079096,0.652502017756255,0.6586276194323453,0.2768361581920904,0.34137238056765473,1.0,1.0,1.0,0.2768361581920904,1.0,1.0,708,,,
music,MLC_PA_MLP,0.20,4,Operating Point,,0.16520885556322168,193,,0.0,1.0,1.0,193,0.19999999999999984,0.7296918767507004,0.6388955582232894,0.6519415682477319,0.27030812324929965,0.34805843175226814,1.0,1.0,1.0,0.2703081232492997,1.0,1.0,714,,,
