Dataset,Model,Fold,Scope,Label Index,Label Name,Brier Score,ECE,Log Loss
emotions,MLC_PA_MLP,4,Per Label,1,happy-pleased,0.2385360632777659,0.22742739493648212,0.6701211553574224
emotions,MLC_PA_MLP,4,Per Label,2,relaxing-calm,0.2210061143594381,0.13699323808153474,0.6341935225811799
emotions,MLC_PA_MLP,4,Per Label,3,quiet-still,0.19854358668423888,0.33875741735100745,0.5882276220072374
emotions,MLC_PA_MLP,4,Per Label,4,sad-lonely,0.2177549306432389,0.26434519862135253,0.6274552416695354
emotions,MLC_PA_MLP,4,Per Label,5,angry-aggresive,0.2067862648140829,0.23735218097766245,0.6054013760022234
emotions,MLC_PA_MLP,5,Per Label,0,amazed-suprised,0.202565574611925,0.17633525165942832,0.5962335589639257
emotions,MLC_PA_MLP,5,Per Label,1,happy-pleased,0.2395542996304535,0.19630785300097334,0.6719280837925347
emotions,MLC_PA_MLP,5,Per Label,2,relaxing-calm,0.21446303336757863,0.28405376585251696,0.6211799174391084
emotions,MLC_PA_MLP,5,Per Label,3,quiet-still,0.19502980476358997,0.29320329318352795,0.5800002446986583
emotions,MLC_PA_MLP,5,Per Label,4,sad-lonely,0.21422009779947174,0.267326966885033,0.6195323580907828
emotions,MLC_PA_MLP,5,Per Label,5,angry-aggresive,0.2036946270580754,0.19145248420194744,0.5986317685965784
emotions,GSI_MLC_PA_MLP,1,Aggregate,,,0.21192397868854865,0.20055299382555025,0.6153215624840935
emotions,GSI_MLC_PA_MLP,2,Aggregate,,,0.21354783029691357,0.21626652789263182,0.6187597927209856
emotions,GSI_MLC_PA_MLP,3,Aggregate,,,0.20761459722421943,0.20614868891109941,0.6061399001291048
emotions,GSI_MLC_PA_MLP,4,Aggregate,,,0.2127825899194472,0.19645831324160098,0.6174089479348915
emotions,GSI_MLC_PA_MLP,5,Aggregate,,,0.20808196534742474,0.19711831118626696,0.607461732467367
emotions,GSI_MLC_PA_MLP,1,Per Label,0,amazed-suprised,0.2015076253415485,0.22350481067036018,0.594033856382813
emotions,GSI_MLC_PA_MLP,1,Per Label,1,happy-pleased,0.2441329243450366,0.23272838358019216,0.6813021712785323
emotions,GSI_MLC_PA_MLP,1,Per Label,2,relaxing-calm,0.22748216687155826,0.1737368294938666,0.6474163595802227
emotions,GSI_MLC_PA_MLP,1,Per Label,3,quiet-still,0.18904664077765546,0.2822810989178595,0.5684261784989482
emotions,GSI_MLC_PA_MLP,1,Per Label,4,sad-lonely,0.21033754161650478,0.25120311267063267,0.6120061716873393
emotions,GSI_MLC_PA_MLP,1,Per Label,5,angry-aggresive,0.19903697317898805,0.24751075418269047,0.5887446374767054
emotions,GSI_MLC_PA_MLP,2,Per Label,0,amazed-suprised,0.21724873322699353,0.1987117486340659,0.626561044729491
emotions,GSI_MLC_PA_MLP,2,Per Label,1,happy-pleased,0.23323346016560728,0.22730675014127202,0.6594972434638917
emotions,GSI_MLC_PA_MLP,2,Per Label,2,relaxing-calm,0.22603671880633341,0.18815324459037966,0.6445457440252178
emotions,GSI_MLC_PA_MLP,2,Per Label,3,quiet-still,0.18197215466251113,0.29656395115772216,0.553210641544488
emotions,GSI_MLC_PA_MLP,2,Per Label,4,sad-lonely,0.2196249187797598,0.21016924195930736,0.6309383643641842
emotions,GSI_MLC_PA_MLP,2,Per Label,5,angry-aggresive,0.20317099614027628,0.263612716137862,0.597805718198641
emotions,GSI_MLC_PA_MLP,3,Per Label,0,amazed-suprised,0.1947553603489246,0.21639447798573874,0.5792486828097091
emotions,GSI_MLC_PA_MLP,3,Per Label,1,happy-pleased,0.23221508840783894,0.19014135463450982,0.6573335148684061
emotions,GSI_MLC_PA_MLP,3,Per Label,2,relaxing-calm,0.21024532035236176,0.24344657276704054,0.6123276026658638
emotions,GSI_MLC_PA_MLP,3,Per Label,3,quiet-still,0.18536787016053455,0.2640272216583655,0.5593086131465973
emotions,GSI_MLC_PA_MLP,3,Per Label,4,sad-lonely,0.21463821210798822,0.28688780345567844,0.6200760477829518
emotions,GSI_MLC_PA_MLP,3,Per Label,5,angry-aggresive,0.20846573196766868,0.21588582406199075,0.608544939501101
emotions,GSI_MLC_PA_MLP,4,Per Label,0,amazed-suprised,0.20503516393741175,0.24954145873586336,0.6019080592256465
emotions,GSI_MLC_PA_MLP,4,Per Label,1,happy-pleased,0.2385360632777659,0.22742739493648212,0.6701211553574224
emotions,GSI_MLC_PA_MLP,4,Per Label,2,relaxing-calm,0.2210061143594381,0.13699323808153474,0.6341935225811799
emotions,GSI_MLC_PA_MLP,4,Per Label,3,quiet-still,0.18757700248474554,0.2704135708510876,0.5653743327733418
emotions,GSI_MLC_PA_MLP,4,Per Label,4,sad-lonely,0.2177549306432389,0.26434519862135253,0.6274552416695354
