Dataset,Model,Cost,Fold,Label Index,Label Name,Coverage,Full F1,Full Hamming Accuracy,Full Precision,Full Recall,Negative Support,Positive Support,Prevalence,Rejected Error Count,Rejected Position Count,Selective F1,Selective Precision,Selective Recall
emotions,MLC_PA_Logistic,0.40,4,3,quiet-still,0.9333333333333333,0.8,0.9,0.8,0.8,90,30,0.25,3,8,0.8235294117647058,0.875,0.7777777777777778
emotions,MLC_PA_Logistic,0.40,4,4,sad-lonely,0.8666666666666667,0.5964912280701754,0.8083333333333333,0.7391304347826086,0.5,86,34,0.2833333333333333,5,16,0.5,0.6428571428571429,0.4090909090909091
emotions,MLC_PA_Logistic,0.40,4,5,angry-aggresive,0.875,0.6764705882352942,0.8166666666666667,0.7666666666666667,0.6052631578947368,82,38,0.31666666666666665,7,15,0.7169811320754716,0.9047619047619048,0.59375
emotions,MLC_PA_Logistic,0.40,5,0,amazed-suprised,0.8348623853211009,0.5172413793103449,0.7431192660550459,0.6521739130434783,0.42857142857142855,74,35,0.3211009174311927,12,18,0.6190476190476191,0.7647058823529411,0.52
emotions,MLC_PA_Logistic,0.40,5,1,happy-pleased,0.8256880733944955,0.23255813953488372,0.6972477064220184,0.5555555555555556,0.14705882352941177,75,34,0.3119266055045872,7,19,0.07142857142857142,0.5,0.038461538461538464
emotions,MLC_PA_Logistic,0.40,5,2,relaxing-calm,0.7981651376146789,0.8155339805825242,0.8256880733944955,0.84,0.7924528301886793,56,53,0.48623853211009177,3,22,0.7837837837837838,0.7837837837837838,0.7837837837837838
emotions,MLC_PA_Logistic,0.40,5,3,quiet-still,0.908256880733945,0.7692307692307693,0.8899082568807339,0.9090909090909091,0.6666666666666666,79,30,0.27522935779816515,5,10,0.8444444444444444,0.95,0.76
emotions,MLC_PA_Logistic,0.40,5,4,sad-lonely,0.8715596330275229,0.6206896551724138,0.7981651376146789,0.75,0.5294117647058824,75,34,0.3119266055045872,7,14,0.6808510638297872,0.8888888888888888,0.5517241379310345
emotions,MLC_PA_Logistic,0.40,5,5,angry-aggresive,0.8532110091743119,0.6865671641791045,0.8073394495412844,0.7931034482758621,0.6052631578947368,71,38,0.3486238532110092,4,16,0.6666666666666666,0.8095238095238095,0.5666666666666667
emotions,MLC_PA_Logistic,0.50,1,0,amazed-suprised,1.0,0.5490196078431373,0.8114754098360656,0.8235294117647058,0.4117647058823529,88,34,0.2786885245901639,0,0,0.5490196078431373,0.8235294117647058,0.4117647058823529
emotions,MLC_PA_Logistic,0.50,1,1,happy-pleased,1.0,0.19047619047619047,0.7213114754098361,0.4444444444444444,0.12121212121212122,89,33,0.27049180327868855,0,0,0.19047619047619047,0.4444444444444444,0.12121212121212122
emotions,MLC_PA_Logistic,0.50,1,2,relaxing-calm,1.0,0.7102803738317757,0.7459016393442623,0.7037037037037037,0.7169811320754716,69,53,0.4344262295081967,0,0,0.7102803738317757,0.7037037037037037,0.7169811320754716
emotions,MLC_PA_Logistic,0.50,1,3,quiet-still,1.0,0.7857142857142857,0.9016393442622951,0.8461538461538461,0.7333333333333333,92,30,0.2459016393442623,0,0,0.7857142857142857,0.8461538461538461,0.7333333333333333
emotions,MLC_PA_Logistic,0.50,1,4,sad-lonely,1.0,0.6779661016949152,0.8442622950819673,0.8,0.5882352941176471,88,34,0.2786885245901639,0,0,0.6779661016949152,0.8,0.5882352941176471
emotions,MLC_PA_Logistic,0.50,1,5,angry-aggresive,1.0,0.7532467532467533,0.8442622950819673,0.7435897435897436,0.7631578947368421,84,38,0.3114754098360656,0,0,0.7532467532467533,0.7435897435897436,0.7631578947368421
emotions,MLC_PA_Logistic,0.50,2,0,amazed-suprised,1.0,0.6031746031746031,0.7899159663865546,0.6785714285714286,0.5428571428571428,84,35,0.29411764705882354,0,0,0.6031746031746031,0.6785714285714286,0.5428571428571428
emotions,MLC_PA_Logistic,0.50,2,1,happy-pleased,1.0,0.19047619047619047,0.7142857142857143,0.4444444444444444,0.12121212121212122,86,33,0.2773109243697479,0,0,0.19047619047619047,0.4444444444444444,0.12121212121212122
emotions,MLC_PA_Logistic,0.50,2,2,relaxing-calm,1.0,0.62,0.680672268907563,0.6458333333333334,0.5961538461538461,67,52,0.4369747899159664,0,0,0.62,0.6458333333333334,0.5961538461538461
emotions,MLC_PA_Logistic,0.50,2,3,quiet-still,1.0,0.8846153846153846,0.9495798319327731,1.0,0.7931034482758621,90,29,0.24369747899159663,0,0,0.8846153846153846,1.0,0.7931034482758621
emotions,MLC_PA_Logistic,0.50,2,4,sad-lonely,1.0,0.5769230769230769,0.8151260504201681,0.7894736842105263,0.45454545454545453,86,33,0.2773109243697479,0,0,0.5769230769230769,0.7894736842105263,0.45454545454545453
emotions,MLC_PA_Logistic,0.50,2,5,angry-aggresive,1.0,0.6666666666666666,0.8319327731092437,0.9090909090909091,0.5263157894736842,81,38,0.31932773109243695,0,0,0.6666666666666666,0.9090909090909091,0.5263157894736842
emotions,MLC_PA_Logistic,0.50,3,0,amazed-suprised,1.0,0.6129032258064516,0.8048780487804879,0.6785714285714286,0.5588235294117647,89,34,0.2764227642276423,0,0,0.6129032258064516,0.6785714285714286,0.5588235294117647
emotions,MLC_PA_Logistic,0.50,3,1,happy-pleased,1.0,0.09302325581395349,0.6829268292682927,0.2,0.06060606060606061,90,33,0.2682926829268293,0,0,0.09302325581395349,0.2,0.06060606060606061
emotions,MLC_PA_Logistic,0.50,3,2,relaxing-calm,1.0,0.7407407407407407,0.7723577235772358,0.7272727272727273,0.7547169811320755,70,53,0.43089430894308944,0,0,0.7407407407407407,0.7272727272727273,0.7547169811320755
emotions,MLC_PA_Logistic,0.50,3,3,quiet-still,1.0,0.7037037037037037,0.8699186991869918,0.76,0.6551724137931034,94,29,0.23577235772357724,0,0,0.7037037037037037,0.76,0.6551724137931034
emotions,MLC_PA_Logistic,0.50,3,4,sad-lonely,1.0,0.6037735849056604,0.8292682926829268,0.8,0.48484848484848486,90,33,0.2682926829268293,0,0,0.6037735849056604,0.8,0.48484848484848486
emotions,MLC_PA_Logistic,0.50,3,5,angry-aggresive,1.0,0.691358024691358,0.7967479674796748,0.6363636363636364,0.7567567567567568,86,37,0.3008130081300813,0,0,0.691358024691358,0.6363636363636364,0.7567567567567568
emotions,MLC_PA_Logistic,0.50,4,0,amazed-suprised,1.0,0.5555555555555556,0.8,0.7894736842105263,0.42857142857142855,85,35,0.2916666666666667,0,0,0.5555555555555556,0.7894736842105263,0.42857142857142855
emotions,MLC_PA_Logistic,0.50,4,1,happy-pleased,1.0,0.3181818181818182,0.75,0.6363636363636364,0.21212121212121213,87,33,0.275,0,0,0.3181818181818182,0.6363636363636364,0.21212121212121213
emotions,MLC_PA_Logistic,0.50,4,2,relaxing-calm,1.0,0.6730769230769231,0.7166666666666667,0.6862745098039216,0.660377358490566,67,53,0.44166666666666665,0,0,0.6730769230769231,0.6862745098039216,0.660377358490566
emotions,MLC_PA_Logistic,0.50,4,3,quiet-still,1.0,0.8,0.9,0.8,0.8,90,30,0.25,0,0,0.8,0.8,0.8
emotions,MLC_PA_Logistic,0.50,4,4,sad-lonely,1.0,0.5964912280701754,0.8083333333333333,0.7391304347826086,0.5,86,34,0.2833333333333333,0,0,0.5964912280701754,0.7391304347826086,0.5
emotions,MLC_PA_Logistic,0.50,4,5,angry-aggresive,1.0,0.6764705882352942,0.8166666666666667,0.7666666666666667,0.6052631578947368,82,38,0.31666666666666665,0,0,0.6764705882352942,0.7666666666666667,0.6052631578947368
emotions,MLC_PA_Logistic,0.50,5,0,amazed-suprised,1.0,0.5172413793103449,0.7431192660550459,0.6521739130434783,0.42857142857142855,74,35,0.3211009174311927,0,0,0.5172413793103449,0.6521739130434783,0.42857142857142855
emotions,MLC_PA_Logistic,0.50,5,1,happy-pleased,1.0,0.23255813953488372,0.6972477064220184,0.5555555555555556,0.14705882352941177,75,34,0.3119266055045872,0,0,0.23255813953488372,0.5555555555555556,0.14705882352941177
emotions,MLC_PA_Logistic,0.50,5,2,relaxing-calm,1.0,0.8155339805825242,0.8256880733944955,0.84,0.7924528301886793,56,53,0.48623853211009177,0,0,0.8155339805825242,0.84,0.7924528301886793
emotions,MLC_PA_Logistic,0.50,5,3,quiet-still,1.0,0.7692307692307693,0.8899082568807339,0.9090909090909091,0.6666666666666666,79,30,0.27522935779816515,0,0,0.7692307692307693,0.9090909090909091,0.6666666666666666
emotions,MLC_PA_Logistic,0.50,5,4,sad-lonely,1.0,0.6206896551724138,0.7981651376146789,0.75,0.5294117647058824,75,34,0.3119266055045872,0,0,0.6206896551724138,0.75,0.5294117647058824
emotions,MLC_PA_Logistic,0.50,5,5,angry-aggresive,1.0,0.6865671641791045,0.8073394495412844,0.7931034482758621,0.6052631578947368,71,38,0.3486238532110092,0,0,0.6865671641791045,0.7931034482758621,0.6052631578947368
emotions,MLC_PA_MLP,,1,0,amazed-suprised,1.0,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,0,0,0.5882352941176471,0.5882352941176471,0.5882352941176471
emotions,MLC_PA_MLP,,1,1,happy-pleased,1.0,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,0,0,0.47058823529411764,0.34782608695652173,0.7272727272727273
emotions,MLC_PA_MLP,,1,2,relaxing-calm,1.0,0.7424242424242424,0.7213114754098361,0.620253164556962,0.9245283018867925,69,53,0.4344262295081967,0,0,0.7424242424242424,0.620253164556962,0.9245283018867925
emotions,MLC_PA_MLP,,1,3,quiet-still,1.0,0.6588235294117647,0.7622950819672131,0.509090909090909,0.9333333333333333,92,30,0.2459016393442623,0,0,0.6588235294117647,0.509090909090909,0.9333333333333333
emotions,MLC_PA_MLP,,1,4,sad-lonely,1.0,0.5148514851485149,0.5983606557377049,0.3880597014925373,0.7647058823529411,88,34,0.2786885245901639,0,0,0.5148514851485149,0.3880597014925373,0.7647058823529411
emotions,MLC_PA_MLP,,1,5,angry-aggresive,1.0,0.735632183908046,0.8114754098360656,0.6530612244897959,0.8421052631578947,84,38,0.3114754098360656,0,0,0.735632183908046,0.6530612244897959,0.8421052631578947
emotions,MLC_PA_MLP,,2,0,amazed-suprised,1.0,0.5714285714285714,0.7478991596638656,0.5714285714285714,0.5714285714285714,84,35,0.29411764705882354,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714
emotions,MLC_PA_MLP,,2,1,happy-pleased,1.0,0.5161290322580645,0.6218487394957983,0.4,0.7272727272727273,86,33,0.2773109243697479,0,0,0.5161290322580645,0.4,0.7272727272727273
emotions,MLC_PA_MLP,,2,2,relaxing-calm,1.0,0.7272727272727273,0.7226890756302521,0.6376811594202898,0.8461538461538461,67,52,0.4369747899159664,0,0,0.7272727272727273,0.6376811594202898,0.8461538461538461
emotions,MLC_PA_MLP,,2,3,quiet-still,1.0,0.7466666666666667,0.8403361344537815,0.6086956521739131,0.9655172413793104,90,29,0.24369747899159663,0,0,0.7466666666666667,0.6086956521739131,0.9655172413793104
emotions,MLC_PA_MLP,,2,4,sad-lonely,1.0,0.5555555555555556,0.6638655462184874,0.43859649122807015,0.7575757575757576,86,33,0.2773109243697479,0,0,0.5555555555555556,0.43859649122807015,0.7575757575757576
emotions,MLC_PA_MLP,,2,5,angry-aggresive,1.0,0.7619047619047619,0.8319327731092437,0.6956521739130435,0.8421052631578947,81,38,0.31932773109243695,0,0,0.7619047619047619,0.6956521739130435,0.8421052631578947
emotions,MLC_PA_MLP,,3,0,amazed-suprised,1.0,0.7,0.8048780487804879,0.6086956521739131,0.8235294117647058,89,34,0.2764227642276423,0,0,0.7,0.6086956521739131,0.8235294117647058
emotions,MLC_PA_MLP,,3,1,happy-pleased,1.0,0.34210526315789475,0.5934959349593496,0.3023255813953488,0.3939393939393939,90,33,0.2682926829268293,0,0,0.34210526315789475,0.3023255813953488,0.3939393939393939
emotions,MLC_PA_MLP,,3,2,relaxing-calm,1.0,0.8125,0.8048780487804879,0.6933333333333334,0.9811320754716981,70,53,0.43089430894308944,0,0,0.8125,0.6933333333333334,0.9811320754716981
emotions,MLC_PA_MLP,,3,3,quiet-still,1.0,0.6666666666666666,0.7804878048780488,0.5192307692307693,0.9310344827586207,94,29,0.23577235772357724,0,0,0.6666666666666666,0.5192307692307693,0.9310344827586207
emotions,MLC_PA_MLP,,3,4,sad-lonely,1.0,0.5274725274725275,0.6504065040650406,0.41379310344827586,0.7272727272727273,90,33,0.2682926829268293,0,0,0.5274725274725275,0.41379310344827586,0.7272727272727273
emotions,MLC_PA_MLP,,3,5,angry-aggresive,1.0,0.6741573033707865,0.7642276422764228,0.5769230769230769,0.8108108108108109,86,37,0.3008130081300813,0,0,0.6741573033707865,0.5769230769230769,0.8108108108108109
emotions,MLC_PA_MLP,,4,0,amazed-suprised,1.0,0.6857142857142857,0.8166666666666667,0.6857142857142857,0.6857142857142857,85,35,0.2916666666666667,0,0,0.6857142857142857,0.6857142857142857,0.6857142857142857
emotions,MLC_PA_MLP,,4,1,happy-pleased,1.0,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,0,0,0.56,0.417910447761194,0.8484848484848485
emotions,MLC_PA_MLP,,4,2,relaxing-calm,1.0,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,0,0,0.7218045112781954,0.6,0.9056603773584906
emotions,MLC_PA_MLP,,4,3,quiet-still,1.0,0.7341772151898734,0.825,0.5918367346938775,0.9666666666666667,90,30,0.25,0,0,0.7341772151898734,0.5918367346938775,0.9666666666666667
emotions,MLC_PA_MLP,,4,4,sad-lonely,1.0,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,0,0,0.6666666666666666,0.5254237288135594,0.9117647058823529
emotions,MLC_PA_MLP,,4,5,angry-aggresive,1.0,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,0,0,0.7294117647058823,0.6595744680851063,0.8157894736842105
emotions,MLC_PA_MLP,,5,0,amazed-suprised,1.0,0.6486486486486487,0.7614678899082569,0.6153846153846154,0.6857142857142857,74,35,0.3211009174311927,0,0,0.6486486486486487,0.6153846153846154,0.6857142857142857
emotions,MLC_PA_MLP,,5,1,happy-pleased,1.0,0.5306122448979592,0.5779816513761468,0.40625,0.7647058823529411,75,34,0.3119266055045872,0,0,0.5306122448979592,0.40625,0.7647058823529411
emotions,MLC_PA_MLP,,5,2,relaxing-calm,1.0,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,0,0,0.8421052631578947,0.7868852459016393,0.9056603773584906
emotions,MLC_PA_MLP,,5,3,quiet-still,1.0,0.7466666666666667,0.8256880733944955,0.6222222222222222,0.9333333333333333,79,30,0.27522935779816515,0,0,0.7466666666666667,0.6222222222222222,0.9333333333333333
emotions,MLC_PA_MLP,,5,4,sad-lonely,1.0,0.6590909090909091,0.7247706422018348,0.5370370370370371,0.8529411764705882,75,34,0.3119266055045872,0,0,0.6590909090909091,0.5370370370370371,0.8529411764705882
emotions,MLC_PA_MLP,,5,5,angry-aggresive,1.0,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,0,0,0.7252747252747253,0.6226415094339622,0.868421052631579
emotions,MLC_PA_MLP,0.20,1,0,amazed-suprised,0.0,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,28,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,1,1,happy-pleased,0.0,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,54,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,1,2,relaxing-calm,0.0,0.7424242424242424,0.7213114754098361,0.620253164556962,0.9245283018867925,69,53,0.4344262295081967,34,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,1,3,quiet-still,0.00819672131147541,0.6588235294117647,0.7622950819672131,0.509090909090909,0.9333333333333333,92,30,0.2459016393442623,29,121,1.0,1.0,1.0
emotions,MLC_PA_MLP,0.20,1,4,sad-lonely,0.0,0.5148514851485149,0.5983606557377049,0.3880597014925373,0.7647058823529411,88,34,0.2786885245901639,49,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,1,5,angry-aggresive,0.0,0.735632183908046,0.8114754098360656,0.6530612244897959,0.8421052631578947,84,38,0.3114754098360656,23,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,2,0,amazed-suprised,0.0,0.5714285714285714,0.7478991596638656,0.5714285714285714,0.5714285714285714,84,35,0.29411764705882354,30,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,2,1,happy-pleased,0.0,0.5161290322580645,0.6218487394957983,0.4,0.7272727272727273,86,33,0.2773109243697479,45,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,2,2,relaxing-calm,0.0,0.7272727272727273,0.7226890756302521,0.6376811594202898,0.8461538461538461,67,52,0.4369747899159664,33,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,2,3,quiet-still,0.0,0.7466666666666667,0.8403361344537815,0.6086956521739131,0.9655172413793104,90,29,0.24369747899159663,19,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,2,4,sad-lonely,0.0,0.5555555555555556,0.6638655462184874,0.43859649122807015,0.7575757575757576,86,33,0.2773109243697479,40,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,2,5,angry-aggresive,0.0,0.7619047619047619,0.8319327731092437,0.6956521739130435,0.8421052631578947,81,38,0.31932773109243695,20,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,3,0,amazed-suprised,0.0,0.7,0.8048780487804879,0.6086956521739131,0.8235294117647058,89,34,0.2764227642276423,24,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,3,1,happy-pleased,0.0,0.34210526315789475,0.5934959349593496,0.3023255813953488,0.3939393939393939,90,33,0.2682926829268293,50,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,3,2,relaxing-calm,0.0,0.8125,0.8048780487804879,0.6933333333333334,0.9811320754716981,70,53,0.43089430894308944,24,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,3,3,quiet-still,0.0,0.6666666666666666,0.7804878048780488,0.5192307692307693,0.9310344827586207,94,29,0.23577235772357724,27,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,3,4,sad-lonely,0.0,0.5274725274725275,0.6504065040650406,0.41379310344827586,0.7272727272727273,90,33,0.2682926829268293,43,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,3,5,angry-aggresive,0.0,0.6741573033707865,0.7642276422764228,0.5769230769230769,0.8108108108108109,86,37,0.3008130081300813,29,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,4,0,amazed-suprised,0.0,0.6857142857142857,0.8166666666666667,0.6857142857142857,0.6857142857142857,85,35,0.2916666666666667,22,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,4,1,happy-pleased,0.0,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,44,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,4,2,relaxing-calm,0.0,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,37,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,4,3,quiet-still,0.0,0.7341772151898734,0.825,0.5918367346938775,0.9666666666666667,90,30,0.25,21,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,4,4,sad-lonely,0.0,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,31,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,4,5,angry-aggresive,0.0,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,23,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,5,0,amazed-suprised,0.0,0.6486486486486487,0.7614678899082569,0.6153846153846154,0.6857142857142857,74,35,0.3211009174311927,26,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,5,1,happy-pleased,0.0,0.5306122448979592,0.5779816513761468,0.40625,0.7647058823529411,75,34,0.3119266055045872,46,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,5,2,relaxing-calm,0.0,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,18,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,5,3,quiet-still,0.0,0.7466666666666667,0.8256880733944955,0.6222222222222222,0.9333333333333333,79,30,0.27522935779816515,19,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,5,4,sad-lonely,0.0,0.6590909090909091,0.7247706422018348,0.5370370370370371,0.8529411764705882,75,34,0.3119266055045872,30,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.20,5,5,angry-aggresive,0.0,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,25,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,1,0,amazed-suprised,0.00819672131147541,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,28,121,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,1,1,happy-pleased,0.0,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,54,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,1,2,relaxing-calm,0.0,0.7424242424242424,0.7213114754098361,0.620253164556962,0.9245283018867925,69,53,0.4344262295081967,34,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,1,3,quiet-still,0.00819672131147541,0.6588235294117647,0.7622950819672131,0.509090909090909,0.9333333333333333,92,30,0.2459016393442623,29,121,1.0,1.0,1.0
emotions,MLC_PA_MLP,0.25,1,4,sad-lonely,0.0,0.5148514851485149,0.5983606557377049,0.3880597014925373,0.7647058823529411,88,34,0.2786885245901639,49,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,1,5,angry-aggresive,0.0,0.735632183908046,0.8114754098360656,0.6530612244897959,0.8421052631578947,84,38,0.3114754098360656,23,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,2,0,amazed-suprised,0.0,0.5714285714285714,0.7478991596638656,0.5714285714285714,0.5714285714285714,84,35,0.29411764705882354,30,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,2,1,happy-pleased,0.0,0.5161290322580645,0.6218487394957983,0.4,0.7272727272727273,86,33,0.2773109243697479,45,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,2,2,relaxing-calm,0.0,0.7272727272727273,0.7226890756302521,0.6376811594202898,0.8461538461538461,67,52,0.4369747899159664,33,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,2,3,quiet-still,0.0,0.7466666666666667,0.8403361344537815,0.6086956521739131,0.9655172413793104,90,29,0.24369747899159663,19,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,2,4,sad-lonely,0.0,0.5555555555555556,0.6638655462184874,0.43859649122807015,0.7575757575757576,86,33,0.2773109243697479,40,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,2,5,angry-aggresive,0.0,0.7619047619047619,0.8319327731092437,0.6956521739130435,0.8421052631578947,81,38,0.31932773109243695,20,119,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,3,0,amazed-suprised,0.0,0.7,0.8048780487804879,0.6086956521739131,0.8235294117647058,89,34,0.2764227642276423,24,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,3,1,happy-pleased,0.0,0.34210526315789475,0.5934959349593496,0.3023255813953488,0.3939393939393939,90,33,0.2682926829268293,50,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,3,2,relaxing-calm,0.0,0.8125,0.8048780487804879,0.6933333333333334,0.9811320754716981,70,53,0.43089430894308944,24,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,3,3,quiet-still,0.0,0.6666666666666666,0.7804878048780488,0.5192307692307693,0.9310344827586207,94,29,0.23577235772357724,27,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,3,4,sad-lonely,0.0,0.5274725274725275,0.6504065040650406,0.41379310344827586,0.7272727272727273,90,33,0.2682926829268293,43,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,3,5,angry-aggresive,0.0,0.6741573033707865,0.7642276422764228,0.5769230769230769,0.8108108108108109,86,37,0.3008130081300813,29,123,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,4,0,amazed-suprised,0.0,0.6857142857142857,0.8166666666666667,0.6857142857142857,0.6857142857142857,85,35,0.2916666666666667,22,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,4,1,happy-pleased,0.0,0.56,0.6333333333333333,0.417910447761194,0.8484848484848485,87,33,0.275,44,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,4,2,relaxing-calm,0.0,0.7218045112781954,0.6916666666666667,0.6,0.9056603773584906,67,53,0.44166666666666665,37,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,4,3,quiet-still,0.0,0.7341772151898734,0.825,0.5918367346938775,0.9666666666666667,90,30,0.25,21,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,4,4,sad-lonely,0.0,0.6666666666666666,0.7416666666666667,0.5254237288135594,0.9117647058823529,86,34,0.2833333333333333,31,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,4,5,angry-aggresive,0.0,0.7294117647058823,0.8083333333333333,0.6595744680851063,0.8157894736842105,82,38,0.31666666666666665,23,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,5,0,amazed-suprised,0.0,0.6486486486486487,0.7614678899082569,0.6153846153846154,0.6857142857142857,74,35,0.3211009174311927,26,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,5,1,happy-pleased,0.0,0.5306122448979592,0.5779816513761468,0.40625,0.7647058823529411,75,34,0.3119266055045872,46,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,5,2,relaxing-calm,0.0,0.8421052631578947,0.8348623853211009,0.7868852459016393,0.9056603773584906,56,53,0.48623853211009177,18,109,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.25,5,3,quiet-still,0.027522935779816515,0.7466666666666667,0.8256880733944955,0.6222222222222222,0.9333333333333333,79,30,0.27522935779816515,19,106,1.0,1.0,1.0
emotions,MLC_PA_MLP,0.25,5,4,sad-lonely,0.009174311926605505,0.6590909090909091,0.7247706422018348,0.5370370370370371,0.8529411764705882,75,34,0.3119266055045872,30,108,1.0,1.0,1.0
emotions,MLC_PA_MLP,0.25,5,5,angry-aggresive,0.009174311926605505,0.7252747252747253,0.7706422018348624,0.6226415094339622,0.868421052631579,71,38,0.3486238532110092,25,108,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.30,1,0,amazed-suprised,0.01639344262295082,0.5882352941176471,0.7704918032786885,0.5882352941176471,0.5882352941176471,88,34,0.2786885245901639,28,120,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.30,1,1,happy-pleased,0.0,0.47058823529411764,0.5573770491803278,0.34782608695652173,0.7272727272727273,89,33,0.27049180327868855,54,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.30,1,2,relaxing-calm,0.0,0.7424242424242424,0.7213114754098361,0.620253164556962,0.9245283018867925,69,53,0.4344262295081967,34,122,0.0,0.0,0.0
emotions,MLC_PA_MLP,0.30,1,3,quiet-still,0.040983606557377046,0.6588235294117647,0.7622950819672131,0.509090909090909,0.9333333333333333,92,30,0.2459016393442623,29,117,1.0,1.0,1.0
