Dataset,Model,Cost,Fold,Group,DL Coverage,DL Full Instance Jaccard,DL Full Macro Precision,DL Full Macro Recall,DL Full Macro-F1,DL Label Count,IL Coverage,IL Full Instance Jaccard,IL Full Macro Precision,IL Full Macro Recall,IL Full Macro-F1,IL Label Count
emotions,GSI_MLC_PA_Logistic,0.25,4,IL,,,,,,,0.5305555555555556,0.5402777777777777,0.7306905370843989,0.588546838795101,0.6486795797941308,3
emotions,GSI_MLC_PA_Logistic,0.25,4,DL,0.7194444444444444,0.5416666666666666,0.7511200716845877,0.45108225108225114,0.5274678177281841,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.25,5,IL,,,,,,,0.6284403669724771,0.6467889908256881,0.771551724137931,0.5673374613003096,0.6536284096757592,2
emotions,GSI_MLC_PA_Logistic,0.25,5,DL,0.6857798165137615,0.5,0.7415377176015474,0.4800406955234924,0.5529922027290448,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.30,1,IL,,,,,,,0.7213114754098361,0.7540983606557377,0.7948717948717949,0.7482456140350877,0.7694805194805194,2
emotions,GSI_MLC_PA_Logistic,0.30,1,DL,0.7397540983606558,0.48633879781420764,0.7499816849816849,0.45769010863350484,0.539176289811883,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.30,2,IL,,,,,,,0.6750700280112045,0.5672268907563025,0.8516414141414143,0.6385243613011308,0.7237606837606837,3
emotions,GSI_MLC_PA_Logistic,0.30,2,DL,0.7310924369747899,0.49159663865546216,0.7063492063492064,0.3841269841269841,0.4749860197014668,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.30,3,IL,,,,,,,0.6585365853658537,0.6924119241192411,0.7624242424242423,0.631579293257888,0.6827393431167016,3
emotions,GSI_MLC_PA_Logistic,0.30,3,DL,0.7588075880758808,0.562330623306233,0.6136521136521137,0.42298983475454066,0.4674982674982675,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.30,4,IL,,,,,,,0.5972222222222222,0.5402777777777777,0.7306905370843989,0.588546838795101,0.6486795797941308,3
emotions,GSI_MLC_PA_Logistic,0.30,4,DL,0.7805555555555556,0.5416666666666666,0.7511200716845877,0.45108225108225114,0.5274678177281841,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.30,5,IL,,,,,,,0.7155963302752294,0.6467889908256881,0.771551724137931,0.5673374613003096,0.6536284096757592,2
emotions,GSI_MLC_PA_Logistic,0.30,5,DL,0.75,0.5,0.7415377176015474,0.4800406955234924,0.5529922027290448,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.35,1,IL,,,,,,,0.7786885245901639,0.7540983606557377,0.7948717948717949,0.7482456140350877,0.7694805194805194,2
emotions,GSI_MLC_PA_Logistic,0.35,1,DL,0.8237704918032787,0.48633879781420764,0.7499816849816849,0.45769010863350484,0.539176289811883,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.35,2,IL,,,,,,,0.7619047619047619,0.5672268907563025,0.8516414141414143,0.6385243613011308,0.7237606837606837,3
emotions,GSI_MLC_PA_Logistic,0.35,2,DL,0.7787114845938375,0.49159663865546216,0.7063492063492064,0.3841269841269841,0.4749860197014668,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.35,3,IL,,,,,,,0.7533875338753387,0.6924119241192411,0.7624242424242423,0.631579293257888,0.6827393431167016,3
emotions,GSI_MLC_PA_Logistic,0.35,3,DL,0.8292682926829268,0.562330623306233,0.6136521136521137,0.42298983475454066,0.4674982674982675,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.35,4,IL,,,,,,,0.6972222222222222,0.5402777777777777,0.7306905370843989,0.588546838795101,0.6486795797941308,3
emotions,GSI_MLC_PA_Logistic,0.35,4,DL,0.8638888888888889,0.5416666666666666,0.7511200716845877,0.45108225108225114,0.5274678177281841,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.35,5,IL,,,,,,,0.7798165137614679,0.6467889908256881,0.771551724137931,0.5673374613003096,0.6536284096757592,2
emotions,GSI_MLC_PA_Logistic,0.35,5,DL,0.8073394495412844,0.5,0.7415377176015474,0.4800406955234924,0.5529922027290448,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.40,1,IL,,,,,,,0.8442622950819673,0.7540983606557377,0.7948717948717949,0.7482456140350877,0.7694805194805194,2
emotions,GSI_MLC_PA_Logistic,0.40,1,DL,0.8913934426229508,0.48633879781420764,0.7499816849816849,0.45769010863350484,0.539176289811883,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.40,2,IL,,,,,,,0.84593837535014,0.5672268907563025,0.8516414141414143,0.6385243613011308,0.7237606837606837,3
emotions,GSI_MLC_PA_Logistic,0.40,2,DL,0.8319327731092437,0.49159663865546216,0.7063492063492064,0.3841269841269841,0.4749860197014668,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.40,3,IL,,,,,,,0.8319783197831978,0.6924119241192411,0.7624242424242423,0.631579293257888,0.6827393431167016,3
emotions,GSI_MLC_PA_Logistic,0.40,3,DL,0.8997289972899729,0.562330623306233,0.6136521136521137,0.42298983475454066,0.4674982674982675,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.40,4,IL,,,,,,,0.825,0.5402777777777777,0.7306905370843989,0.588546838795101,0.6486795797941308,3
emotions,GSI_MLC_PA_Logistic,0.40,4,DL,0.9194444444444444,0.5416666666666666,0.7511200716845877,0.45108225108225114,0.5274678177281841,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.40,5,IL,,,,,,,0.8623853211009175,0.6467889908256881,0.771551724137931,0.5673374613003096,0.6536284096757592,2
emotions,GSI_MLC_PA_Logistic,0.40,5,DL,0.8623853211009175,0.5,0.7415377176015474,0.4800406955234924,0.5529922027290448,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.50,1,IL,,,,,,,1.0,0.7540983606557377,0.7948717948717949,0.7482456140350877,0.7694805194805194,2
emotions,GSI_MLC_PA_Logistic,0.50,1,DL,1.0,0.48633879781420764,0.7499816849816849,0.45769010863350484,0.539176289811883,4,,,,,,
emotions,GSI_MLC_PA_Logistic,0.50,2,IL,,,,,,,1.0,0.5672268907563025,0.8516414141414143,0.6385243613011308,0.7237606837606837,3
emotions,GSI_MLC_PA_Logistic,0.50,2,DL,1.0,0.49159663865546216,0.7063492063492064,0.3841269841269841,0.4749860197014668,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.50,3,IL,,,,,,,1.0,0.6924119241192411,0.7624242424242423,0.631579293257888,0.6827393431167016,3
emotions,GSI_MLC_PA_Logistic,0.50,3,DL,1.0,0.562330623306233,0.6136521136521137,0.42298983475454066,0.4674982674982675,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.50,4,IL,,,,,,,1.0,0.5402777777777777,0.7306905370843989,0.588546838795101,0.6486795797941308,3
emotions,GSI_MLC_PA_Logistic,0.50,4,DL,1.0,0.5416666666666666,0.7511200716845877,0.45108225108225114,0.5274678177281841,3,,,,,,
emotions,GSI_MLC_PA_Logistic,0.50,5,IL,,,,,,,1.0,0.6467889908256881,0.771551724137931,0.5673374613003096,0.6536284096757592,2
emotions,GSI_MLC_PA_Logistic,0.50,5,DL,1.0,0.5,0.7415377176015474,0.4800406955234924,0.5529922027290448,4,,,,,,
emotions,GSI_MLC_PA_MLP,,1,IL,,,,,,,1.0,0.5560109289617488,0.5297075351879882,0.7192044281827563,0.5981519044399369,3
emotions,GSI_MLC_PA_MLP,,1,DL,1.0,0.6256830601092895,0.581512802443035,0.7639043038599088,0.6596830513027129,3,,,,,,
emotions,GSI_MLC_PA_MLP,,2,IL,,,,,,,1.0,0.8319327731092437,0.6956521739130435,0.8421052631578947,0.7619047619047619,1
emotions,GSI_MLC_PA_MLP,,2,DL,1.0,0.5299719887955182,0.6025569358178053,0.6863598470495021,0.6389863204072064,5,,,,,,
emotions,GSI_MLC_PA_MLP,,3,IL,,,,,,,1.0,0.5663956639566395,0.561349837901562,0.8397385378517455,0.6713766102811046,3
emotions,GSI_MLC_PA_MLP,,3,DL,1.0,0.513550135501355,0.5027764493331208,0.5647448111951155,0.52,3,,,,,,
emotions,GSI_MLC_PA_MLP,,4,IL,,,,,,,1.0,0.5509722222222222,0.5777245860748291,0.8334827382248375,0.6727194456730061,5
emotions,GSI_MLC_PA_MLP,,4,DL,1.0,0.85,0.6875,0.7333333333333333,0.7096774193548387,1,,,,,,
emotions,GSI_MLC_PA_MLP,,5,IL,,,,,,,1.0,0.7064220183486238,0.7047633776678008,0.8870407149950348,0.78368999421631,2
emotions,GSI_MLC_PA_MLP,,5,DL,1.0,0.46483180428134563,0.5666184292866082,0.6091036414565827,0.5694555632236792,4,,,,,,
emotions,GSI_MLC_PA_MLP,0.20,1,IL,,,,,,,0.0,0.5560109289617488,0.5297075351879882,0.7192044281827563,0.5981519044399369,3
emotions,GSI_MLC_PA_MLP,0.20,1,DL,0.0,0.6256830601092895,0.581512802443035,0.7639043038599088,0.6596830513027129,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.20,2,IL,,,,,,,0.0,0.8319327731092437,0.6956521739130435,0.8421052631578947,0.7619047619047619,1
emotions,GSI_MLC_PA_MLP,0.20,2,DL,0.0,0.5299719887955182,0.6025569358178053,0.6863598470495021,0.6389863204072064,5,,,,,,
emotions,GSI_MLC_PA_MLP,0.20,3,IL,,,,,,,0.0,0.5663956639566395,0.561349837901562,0.8397385378517455,0.6713766102811046,3
emotions,GSI_MLC_PA_MLP,0.20,3,DL,0.0,0.513550135501355,0.5027764493331208,0.5647448111951155,0.52,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.20,4,IL,,,,,,,0.0,0.5509722222222222,0.5777245860748291,0.8334827382248375,0.6727194456730061,5
emotions,GSI_MLC_PA_MLP,0.20,4,DL,0.0,0.85,0.6875,0.7333333333333333,0.7096774193548387,1,,,,,,
emotions,GSI_MLC_PA_MLP,0.20,5,IL,,,,,,,0.0,0.7064220183486238,0.7047633776678008,0.8870407149950348,0.78368999421631,2
emotions,GSI_MLC_PA_MLP,0.20,5,DL,0.0,0.46483180428134563,0.5666184292866082,0.6091036414565827,0.5694555632236792,4,,,,,,
emotions,GSI_MLC_PA_MLP,0.25,1,IL,,,,,,,0.00273224043715847,0.5560109289617488,0.5297075351879882,0.7192044281827563,0.5981519044399369,3
emotions,GSI_MLC_PA_MLP,0.25,1,DL,0.00273224043715847,0.6256830601092895,0.581512802443035,0.7639043038599088,0.6596830513027129,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.25,2,IL,,,,,,,0.0,0.8319327731092437,0.6956521739130435,0.8421052631578947,0.7619047619047619,1
emotions,GSI_MLC_PA_MLP,0.25,2,DL,0.005042016806722689,0.5299719887955182,0.6025569358178053,0.6863598470495021,0.6389863204072064,5,,,,,,
emotions,GSI_MLC_PA_MLP,0.25,3,IL,,,,,,,0.0,0.5663956639566395,0.561349837901562,0.8397385378517455,0.6713766102811046,3
emotions,GSI_MLC_PA_MLP,0.25,3,DL,0.018970189701897018,0.513550135501355,0.5027764493331208,0.5647448111951155,0.52,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.25,4,IL,,,,,,,0.0,0.5509722222222222,0.5777245860748291,0.8334827382248375,0.6727194456730061,5
emotions,GSI_MLC_PA_MLP,0.25,4,DL,0.0,0.85,0.6875,0.7333333333333333,0.7096774193548387,1,,,,,,
emotions,GSI_MLC_PA_MLP,0.25,5,IL,,,,,,,0.0045871559633027525,0.7064220183486238,0.7047633776678008,0.8870407149950348,0.78368999421631,2
emotions,GSI_MLC_PA_MLP,0.25,5,DL,0.006880733944954129,0.46483180428134563,0.5666184292866082,0.6091036414565827,0.5694555632236792,4,,,,,,
emotions,GSI_MLC_PA_MLP,0.30,1,IL,,,,,,,0.01912568306010929,0.5560109289617488,0.5297075351879882,0.7192044281827563,0.5981519044399369,3
emotions,GSI_MLC_PA_MLP,0.30,1,DL,0.02185792349726776,0.6256830601092895,0.581512802443035,0.7639043038599088,0.6596830513027129,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.30,2,IL,,,,,,,0.01680672268907563,0.8319327731092437,0.6956521739130435,0.8421052631578947,0.7619047619047619,1
emotions,GSI_MLC_PA_MLP,0.30,2,DL,0.020168067226890758,0.5299719887955182,0.6025569358178053,0.6863598470495021,0.6389863204072064,5,,,,,,
emotions,GSI_MLC_PA_MLP,0.30,3,IL,,,,,,,0.013550135501355014,0.5663956639566395,0.561349837901562,0.8397385378517455,0.6713766102811046,3
emotions,GSI_MLC_PA_MLP,0.30,3,DL,0.05420054200542006,0.513550135501355,0.5027764493331208,0.5647448111951155,0.52,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.30,4,IL,,,,,,,0.0016666666666666668,0.5509722222222222,0.5777245860748291,0.8334827382248375,0.6727194456730061,5
emotions,GSI_MLC_PA_MLP,0.30,4,DL,0.05,0.85,0.6875,0.7333333333333333,0.7096774193548387,1,,,,,,
emotions,GSI_MLC_PA_MLP,0.30,5,IL,,,,,,,0.009174311926605505,0.7064220183486238,0.7047633776678008,0.8870407149950348,0.78368999421631,2
emotions,GSI_MLC_PA_MLP,0.30,5,DL,0.027522935779816515,0.46483180428134563,0.5666184292866082,0.6091036414565827,0.5694555632236792,4,,,,,,
emotions,GSI_MLC_PA_MLP,0.35,1,IL,,,,,,,0.06830601092896176,0.5560109289617488,0.5297075351879882,0.7192044281827563,0.5981519044399369,3
emotions,GSI_MLC_PA_MLP,0.35,1,DL,0.10109289617486339,0.6256830601092895,0.581512802443035,0.7639043038599088,0.6596830513027129,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.35,2,IL,,,,,,,0.07563025210084033,0.8319327731092437,0.6956521739130435,0.8421052631578947,0.7619047619047619,1
emotions,GSI_MLC_PA_MLP,0.35,2,DL,0.07394957983193277,0.5299719887955182,0.6025569358178053,0.6863598470495021,0.6389863204072064,5,,,,,,
emotions,GSI_MLC_PA_MLP,0.35,3,IL,,,,,,,0.08672086720867209,0.5663956639566395,0.561349837901562,0.8397385378517455,0.6713766102811046,3
emotions,GSI_MLC_PA_MLP,0.35,3,DL,0.13279132791327913,0.513550135501355,0.5027764493331208,0.5647448111951155,0.52,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.35,4,IL,,,,,,,0.05333333333333334,0.5509722222222222,0.5777245860748291,0.8334827382248375,0.6727194456730061,5
emotions,GSI_MLC_PA_MLP,0.35,4,DL,0.10833333333333334,0.85,0.6875,0.7333333333333333,0.7096774193548387,1,,,,,,
emotions,GSI_MLC_PA_MLP,0.35,5,IL,,,,,,,0.05045871559633028,0.7064220183486238,0.7047633776678008,0.8870407149950348,0.78368999421631,2
emotions,GSI_MLC_PA_MLP,0.35,5,DL,0.09403669724770643,0.46483180428134563,0.5666184292866082,0.6091036414565827,0.5694555632236792,4,,,,,,
emotions,GSI_MLC_PA_MLP,0.40,1,IL,,,,,,,0.20765027322404372,0.5560109289617488,0.5297075351879882,0.7192044281827563,0.5981519044399369,3
emotions,GSI_MLC_PA_MLP,0.40,1,DL,0.31420765027322406,0.6256830601092895,0.581512802443035,0.7639043038599088,0.6596830513027129,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.40,2,IL,,,,,,,0.226890756302521,0.8319327731092437,0.6956521739130435,0.8421052631578947,0.7619047619047619,1
emotions,GSI_MLC_PA_MLP,0.40,2,DL,0.1865546218487395,0.5299719887955182,0.6025569358178053,0.6863598470495021,0.6389863204072064,5,,,,,,
emotions,GSI_MLC_PA_MLP,0.40,3,IL,,,,,,,0.2791327913279133,0.5663956639566395,0.561349837901562,0.8397385378517455,0.6713766102811046,3
emotions,GSI_MLC_PA_MLP,0.40,3,DL,0.25745257452574527,0.513550135501355,0.5027764493331208,0.5647448111951155,0.52,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.40,4,IL,,,,,,,0.17166666666666666,0.5509722222222222,0.5777245860748291,0.8334827382248375,0.6727194456730061,5
emotions,GSI_MLC_PA_MLP,0.40,4,DL,0.30833333333333335,0.85,0.6875,0.7333333333333333,0.7096774193548387,1,,,,,,
emotions,GSI_MLC_PA_MLP,0.40,5,IL,,,,,,,0.25229357798165136,0.7064220183486238,0.7047633776678008,0.8870407149950348,0.78368999421631,2
emotions,GSI_MLC_PA_MLP,0.40,5,DL,0.22935779816513763,0.46483180428134563,0.5666184292866082,0.6091036414565827,0.5694555632236792,4,,,,,,
emotions,GSI_MLC_PA_MLP,0.50,1,IL,,,,,,,1.0,0.5560109289617488,0.5297075351879882,0.7192044281827563,0.5981519044399369,3
emotions,GSI_MLC_PA_MLP,0.50,1,DL,1.0,0.6256830601092895,0.581512802443035,0.7639043038599088,0.6596830513027129,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.50,2,IL,,,,,,,1.0,0.8319327731092437,0.6956521739130435,0.8421052631578947,0.7619047619047619,1
emotions,GSI_MLC_PA_MLP,0.50,2,DL,1.0,0.5299719887955182,0.6025569358178053,0.6863598470495021,0.6389863204072064,5,,,,,,
emotions,GSI_MLC_PA_MLP,0.50,3,IL,,,,,,,1.0,0.5663956639566395,0.561349837901562,0.8397385378517455,0.6713766102811046,3
emotions,GSI_MLC_PA_MLP,0.50,3,DL,1.0,0.513550135501355,0.5027764493331208,0.5647448111951155,0.52,3,,,,,,
emotions,GSI_MLC_PA_MLP,0.50,4,IL,,,,,,,1.0,0.5509722222222222,0.5777245860748291,0.8334827382248375,0.6727194456730061,5
emotions,GSI_MLC_PA_MLP,0.50,4,DL,1.0,0.85,0.6875,0.7333333333333333,0.7096774193548387,1,,,,,,
emotions,GSI_MLC_PA_MLP,0.50,5,IL,,,,,,,1.0,0.7064220183486238,0.7047633776678008,0.8870407149950348,0.78368999421631,2
emotions,GSI_MLC_PA_MLP,0.50,5,DL,1.0,0.46483180428134563,0.5666184292866082,0.6091036414565827,0.5694555632236792,4,,,,,,
emotions,GSI_MLC_PA_SVM,,1,IL,,,,,,,1.0,0.8442622950819673,0.8,0.5882352941176471,0.6779661016949152,1
emotions,GSI_MLC_PA_SVM,,1,DL,1.0,0.47950819672131145,0.6856749482401656,0.5039072304917273,0.5550336953818339,5,,,,,,
emotions,GSI_MLC_PA_SVM,,2,IL,,,,,,,1.0,0.8109243697478992,0.875,0.6065830721003135,0.709211986681465,2
emotions,GSI_MLC_PA_SVM,,2,DL,1.0,0.47478991596638653,0.7298943872219734,0.4821205110678795,0.5652340100180684,4,,,,,,
emotions,GSI_MLC_PA_SVM,,3,IL,,,,,,,1.0,0.7439024390243902,0.7575414781297134,0.6652372784448257,0.7066492829204694,2
emotions,GSI_MLC_PA_SVM,,3,DL,1.0,0.45528455284552843,0.6482467532467533,0.47159267417888107,0.5342193117616846,4,,,,,,
emotions,GSI_MLC_PA_SVM,,4,IL,,,,,,,1.0,0.49166666666666664,0.7003184506762906,0.5458113349158387,0.5994106877221017,5
emotions,GSI_MLC_PA_SVM,,4,DL,1.0,0.7833333333333333,0.7647058823529411,0.37142857142857144,0.5,1,,,,,,
emotions,GSI_MLC_PA_SVM,,5,IL,,,,,,,1.0,0.8165137614678899,0.7916666666666666,0.5588235294117647,0.6551724137931034,1
emotions,GSI_MLC_PA_SVM,,5,DL,1.0,0.4793577981651376,0.6943091746962715,0.48312017557767895,0.5502285000223144,5,,,,,,
emotions,GSI_MLC_PA_SVM,0.20,1,IL,,,,,,,0.5737704918032787,0.8442622950819673,0.8,0.5882352941176471,0.6779661016949152,1
emotions,GSI_MLC_PA_SVM,0.20,1,DL,0.5229508196721312,0.47950819672131145,0.6856749482401656,0.5039072304917273,0.5550336953818339,5,,,,,,
emotions,GSI_MLC_PA_SVM,0.20,2,IL,,,,,,,0.7142857142857143,0.8109243697478992,0.875,0.6065830721003135,0.709211986681465,2
emotions,GSI_MLC_PA_SVM,0.20,2,DL,0.4096638655462185,0.47478991596638653,0.7298943872219734,0.4821205110678795,0.5652340100180684,4,,,,,,
emotions,GSI_MLC_PA_SVM,0.20,3,IL,,,,,,,0.3902439024390244,0.7439024390243902,0.7575414781297134,0.6652372784448257,0.7066492829204694,2
emotions,GSI_MLC_PA_SVM,0.20,3,DL,0.5792682926829268,0.45528455284552843,0.6482467532467533,0.47159267417888107,0.5342193117616846,4,,,,,,
emotions,GSI_MLC_PA_SVM,0.20,4,IL,,,,,,,0.46166666666666667,0.49166666666666664,0.7003184506762906,0.5458113349158387,0.5994106877221017,5
emotions,GSI_MLC_PA_SVM,0.20,4,DL,0.475,0.7833333333333333,0.7647058823529411,0.37142857142857144,0.5,1,,,,,,
emotions,GSI_MLC_PA_SVM,0.20,5,IL,,,,,,,0.6146788990825688,0.8165137614678899,0.7916666666666666,0.5588235294117647,0.6551724137931034,1
emotions,GSI_MLC_PA_SVM,0.20,5,DL,0.4954128440366973,0.4793577981651376,0.6943091746962715,0.48312017557767895,0.5502285000223144,5,,,,,,
emotions,GSI_MLC_PA_SVM,0.25,1,IL,,,,,,,0.6885245901639344,0.8442622950819673,0.8,0.5882352941176471,0.6779661016949152,1
emotions,GSI_MLC_PA_SVM,0.25,1,DL,0.6180327868852459,0.47950819672131145,0.6856749482401656,0.5039072304917273,0.5550336953818339,5,,,,,,
emotions,GSI_MLC_PA_SVM,0.25,2,IL,,,,,,,0.7815126050420168,0.8109243697478992,0.875,0.6065830721003135,0.709211986681465,2
emotions,GSI_MLC_PA_SVM,0.25,2,DL,0.49369747899159666,0.47478991596638653,0.7298943872219734,0.4821205110678795,0.5652340100180684,4,,,,,,
emotions,GSI_MLC_PA_SVM,0.25,3,IL,,,,,,,0.4796747967479675,0.7439024390243902,0.7575414781297134,0.6652372784448257,0.7066492829204694,2
emotions,GSI_MLC_PA_SVM,0.25,3,DL,0.6504065040650406,0.45528455284552843,0.6482467532467533,0.47159267417888107,0.5342193117616846,4,,,,,,
emotions,GSI_MLC_PA_SVM,0.25,4,IL,,,,,,,0.5533333333333333,0.49166666666666664,0.7003184506762906,0.5458113349158387,0.5994106877221017,5
emotions,GSI_MLC_PA_SVM,0.25,4,DL,0.55,0.7833333333333333,0.7647058823529411,0.37142857142857144,0.5,1,,,,,,
emotions,GSI_MLC_PA_SVM,0.25,5,IL,,,,,,,0.6697247706422018,0.8165137614678899,0.7916666666666666,0.5588235294117647,0.6551724137931034,1
emotions,GSI_MLC_PA_SVM,0.25,5,DL,0.5834862385321101,0.4793577981651376,0.6943091746962715,0.48312017557767895,0.5502285000223144,5,,,,,,
emotions,GSI_MLC_PA_SVM,0.30,1,IL,,,,,,,0.8114754098360656,0.8442622950819673,0.8,0.5882352941176471,0.6779661016949152,1
emotions,GSI_MLC_PA_SVM,0.30,1,DL,0.6967213114754098,0.47950819672131145,0.6856749482401656,0.5039072304917273,0.5550336953818339,5,,,,,,
emotions,GSI_MLC_PA_SVM,0.30,2,IL,,,,,,,0.8487394957983193,0.8109243697478992,0.875,0.6065830721003135,0.709211986681465,2
emotions,GSI_MLC_PA_SVM,0.30,2,DL,0.5819327731092437,0.47478991596638653,0.7298943872219734,0.4821205110678795,0.5652340100180684,4,,,,,,
emotions,GSI_MLC_PA_SVM,0.30,3,IL,,,,,,,0.5853658536585366,0.7439024390243902,0.7575414781297134,0.6652372784448257,0.7066492829204694,2
emotions,GSI_MLC_PA_SVM,0.30,3,DL,0.7317073170731707,0.45528455284552843,0.6482467532467533,0.47159267417888107,0.5342193117616846,4,,,,,,
emotions,GSI_MLC_PA_SVM,0.30,4,IL,,,,,,,0.6533333333333333,0.49166666666666664,0.7003184506762906,0.5458113349158387,0.5994106877221017,5
