Dataset,Model,Cost,Fold,Scope,Reviewer Accuracy,AURC,Captured Error Count,Cost-Sensitive Utility,Coverage,Error Capture Lift,Error Capture Rate,Full Error Count,Generalized Loss,Immediate Hamming Accuracy,Immediate Instance-F1,Immediate Macro-F1,Optimistic Gain Hamming Accuracy,Optimistic Gain Macro-F1,Optimistic Hamming Accuracy,Optimistic Macro-F1,Random-Rejection Expected Capture,Rejected Error Rate,Review Load Case,Review Load Position,Reviewed Position Count,Risk at Coverage,Selective Hamming Accuracy,Selective Risk
emotions,MLC_PA_MLP,0.30,1,Operating Point,,0.10127706662542785,82,,0.7199453551912568,1.8531645569620254,0.5189873417721519,158,0.1878415300546448,0.7841530054644809,0.5218579234972678,0.5671195173708237,0.11202185792349728,0.236291888797742,0.8961748633879781,0.8034114061685657,0.28005464480874315,0.4,0.8524590163934426,0.28005464480874315,205,0.14421252371916515,0.8557874762808348,0.14421252371916515
emotions,MLC_PA_MLP,0.30,2,Operating Point,,0.08997580911135387,93,,0.6764705882352942,1.9163636363636363,0.62,150,0.17689075630252102,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.13025210084033623,0.244413612318918,0.9201680672268908,0.8515258651147732,0.3235294117647059,0.4025974025974026,0.9327731092436975,0.3235294117647059,231,0.11801242236024845,0.8819875776397516,0.11801242236024845
emotions,MLC_PA_MLP,0.30,3,Operating Point,,0.08746538183599448,72,,0.7249322493224932,1.8177339901477834,0.5,144,0.1800813008130081,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.09756097560975607,0.18707487144292456,0.9024390243902439,0.7952557522177774,0.2750677506775068,0.35467980295566504,0.8780487804878049,0.2750677506775068,203,0.1345794392523365,0.8654205607476635,0.1345794392523365
emotions,MLC_PA_MLP,0.30,4,Operating Point,,0.08476109572609122,88,,0.6722222222222223,1.8515488018702513,0.6068965517241379,145,0.1775,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.12222222222222223,0.2542485196153208,0.9208333333333334,0.8525959373416999,0.3277777777777778,0.3728813559322034,0.95,0.3277777777777778,236,0.11776859504132231,0.8822314049586777,0.11776859504132231
emotions,MLC_PA_MLP,0.30,5,Operating Point,,0.09839533721192949,74,,0.6896024464831805,1.7659551176792556,0.5481481481481482,135,0.18639143730886854,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.11314984709480125,0.20925884343283652,0.9067278287461774,0.840919858908406,0.3103975535168196,0.3645320197044335,0.8623853211009175,0.3103975535168196,203,0.1352549889135255,0.8647450110864745,0.1352549889135255
emotions,MLC_PA_MLP,0.35,1,Operating Point,,0.10127706662542785,64,,0.7841530054644809,1.8766223361640764,0.4050632911392405,158,0.20396174863387972,0.7841530054644809,0.5218579234972678,0.5671195173708237,0.08743169398907102,0.1654785839869607,0.8715846994535519,0.7325981013577844,0.21584699453551912,0.4050632911392405,0.7786885245901639,0.21584699453551912,158,0.16376306620209058,0.8362369337979094,0.16376306620209058
emotions,MLC_PA_MLP,0.35,2,Operating Point,,0.08997580911135387,73,,0.7689075630252101,2.1059393939393938,0.4866666666666667,150,0.18872549019607834,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.10224089635854339,0.1943096296055189,0.892156862745098,0.8014218824013741,0.23109243697478993,0.44242424242424244,0.8487394957983193,0.23109243697478993,165,0.14025500910746813,0.8597449908925319,0.14025500910746813
emotions,MLC_PA_MLP,0.35,3,Operating Point,,0.08746538183599448,62,,0.7899728997289973,2.0500000000000003,0.4305555555555556,144,0.18462059620596202,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.08401084010840099,0.1554492481636386,0.8888888888888888,0.7636301289384915,0.21002710027100271,0.4,0.7398373983739838,0.21002710027100271,155,0.14065180102915953,0.8593481989708405,0.14065180102915953
emotions,MLC_PA_MLP,0.35,4,Operating Point,,0.08476109572609122,70,,0.7666666666666667,2.0689655172413794,0.4827586206896552,145,0.18583333333333335,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.09722222222222221,0.20567838323278376,0.8958333333333334,0.8040258009591629,0.23333333333333334,0.4166666666666667,0.8333333333333334,0.23333333333333334,168,0.13586956521739135,0.8641304347826086,0.13586956521739135
emotions,MLC_PA_MLP,0.35,5,Operating Point,,0.09839533721192949,58,,0.7737003058103975,1.8984984984984985,0.42962962962962964,135,0.1969418960244648,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.08868501529051986,0.16116711474431,0.882262996941896,0.7928281302198795,0.22629969418960244,0.3918918918918919,0.7431192660550459,0.22629969418960244,148,0.15217391304347827,0.8478260869565217,0.15217391304347827
emotions,MLC_PA_MLP,0.40,1,Operating Point,,0.10127706662542785,46,,0.8633879781420765,2.1311392405063287,0.2911392405063291,158,0.20765027322404375,0.7841530054644809,0.5218579234972678,0.5671195173708237,0.06284153005464488,0.1208979176079118,0.8469945355191257,0.6880174349787355,0.1366120218579235,0.46,0.6311475409836066,0.1366120218579235,100,0.17721518987341778,0.8227848101265822,0.17721518987341778
emotions,MLC_PA_MLP,0.40,2,Operating Point,,0.08997580911135387,50,,0.84593837535014,2.1636363636363636,0.3333333333333333,150,0.20168067226890765,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.07002801120448188,0.1277471095071161,0.8599439775910365,0.7348593623029713,0.15406162464985995,0.45454545454545453,0.6722689075630253,0.15406162464985995,110,0.16556291390728473,0.8344370860927153,0.16556291390728473
emotions,MLC_PA_MLP,0.40,3,Operating Point,,0.08746538183599448,40,,0.8685636856368564,2.11340206185567,0.2777777777777778,144,0.19349593495934958,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.054200542005420016,0.09344497874574342,0.8590785907859079,0.7016258595205963,0.13143631436314362,0.41237113402061853,0.5691056910569106,0.13143631436314362,97,0.16224648985959433,0.8377535101404057,0.16224648985959433
emotions,MLC_PA_MLP,0.40,4,Operating Point,,0.08476109572609122,50,,0.8430555555555556,2.197131522734208,0.3448275862068966,145,0.1947222222222222,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.06944444444444442,0.14575031012420914,0.8680555555555556,0.7440977278505883,0.15694444444444444,0.4424778761061947,0.675,0.15694444444444444,113,0.15650741350906094,0.8434925864909391,0.15650741350906094
emotions,MLC_PA_MLP,0.40,5,Operating Point,,0.09839533721192949,39,,0.8547400611620795,1.9887719298245612,0.28888888888888886,135,0.2048929663608563,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.059633027522935755,0.1073174636126929,0.8532110091743119,0.7389784790882624,0.1452599388379205,0.4105263157894737,0.6146788990825688,0.1452599388379205,95,0.17173524150268338,0.8282647584973166,0.17173524150268338
emotions,MLC_PA_MLP,0.50,1,Operating Point,,0.10127706662542785,0,,1.0,,0.0,158,0.21584699453551912,0.7841530054644809,0.5218579234972678,0.5671195173708237,0.0,0.0,0.7841530054644809,0.5671195173708237,0.0,,0.0,0.0,0,0.21584699453551914,0.7841530054644809,0.21584699453551914
emotions,MLC_PA_MLP,0.50,2,Operating Point,,0.08997580911135387,0,,1.0,,0.0,150,0.21008403361344538,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.0,0.0,0.7899159663865546,0.6071122527958552,0.0,,0.0,0.0,0,0.2100840336134454,0.7899159663865546,0.2100840336134454
emotions,MLC_PA_MLP,0.50,3,Operating Point,,0.08746538183599448,0,,1.0,,0.0,144,0.1951219512195122,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.0,0.0,0.8048780487804879,0.6081808807748529,0.0,,0.0,0.0,0,0.19512195121951215,0.8048780487804879,0.19512195121951215
emotions,MLC_PA_MLP,0.50,4,Operating Point,,0.08476109572609122,0,,1.0,,0.0,145,0.2013888888888889,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.0,0.0,0.7986111111111112,0.5983474177263791,0.0,,0.0,0.0,0,0.20138888888888884,0.7986111111111112,0.20138888888888884
emotions,MLC_PA_MLP,0.50,5,Operating Point,,0.09839533721192949,0,,1.0,,0.0,135,0.20642201834862386,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.0,0.0,0.7935779816513762,0.6316610154755695,0.0,,0.0,0.0,0,0.20642201834862384,0.7935779816513762,0.20642201834862384
emotions,GSI_MLC_PA_MLP,0.20,1,Operating Point,,0.10066924909672527,115,,0.5136612021857924,1.5255527364987316,0.7419354838709677,155,0.15191256830601094,0.7882513661202186,0.5049180327868852,0.5702353214213689,0.15710382513661203,0.3364682109279039,0.9453551912568307,0.9067035323492728,0.48633879781420764,0.32303370786516855,0.9508196721311475,0.48633879781420764,356,0.1063829787234043,0.8936170212765957,0.1063829787234043
emotions,GSI_MLC_PA_MLP,0.20,2,Operating Point,,0.08997580911135387,122,,0.49019607843137253,1.5953846153846156,0.8133333333333334,150,0.14117647058823526,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.17086834733893563,0.32074217887170997,0.9607843137254902,0.9278544316675652,0.5098039215686274,0.33516483516483514,0.9915966386554622,0.5098039215686274,364,0.07999999999999996,0.92,0.07999999999999996
emotions,GSI_MLC_PA_MLP,0.20,3,Operating Point,,0.08746538183599448,104,,0.524390243902439,1.5185185185185186,0.7222222222222222,144,0.14932249322493224,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.14092140921409213,0.28913737787143323,0.94579945799458,0.8973182586462861,0.47560975609756095,0.2962962962962963,0.983739837398374,0.47560975609756095,351,0.10335917312661502,0.896640826873385,0.10335917312661502
emotions,GSI_MLC_PA_MLP,0.20,4,Operating Point,,0.08476109572609122,123,,0.4638888888888889,1.5822762194032518,0.8482758620689655,145,0.1377777777777778,0.7986111111111112,0.5397222222222222,0.5983474177263791,0.17083333333333328,0.34960687593263506,0.9694444444444444,0.9479542936590142,0.5361111111111111,0.31865284974093266,1.0,0.5361111111111111,386,0.06586826347305386,0.9341317365269461,0.06586826347305386
emotions,GSI_MLC_PA_MLP,0.20,5,Operating Point,,0.09839533721192949,104,,0.5091743119266054,1.569539633091035,0.7703703703703704,135,0.14556574923547402,0.7935779816513762,0.5752293577981651,0.6316610154755695,0.15902140672782872,0.29116785011750235,0.9525993883792049,0.9228288655930719,0.4908256880733945,0.32398753894080995,0.981651376146789,0.4908256880733945,321,0.0930930930930931,0.9069069069069069,0.0930930930930931
emotions,GSI_MLC_PA_MLP,0.25,1,Operating Point,,0.10066924909672527,102,,0.605191256830601,1.6667931688804554,0.6580645161290323,155,0.1711065573770492,0.7882513661202186,0.5049180327868852,0.5702353214213689,0.1393442622950819,0.2992210214730582,0.9275956284153005,0.8694563428944271,0.3948087431693989,0.35294117647058826,0.9262295081967213,0.3948087431693989,289,0.11963882618510158,0.8803611738148984,0.11963882618510158
emotions,GSI_MLC_PA_MLP,0.25,2,Operating Point,,0.08997580911135387,104,,0.5826330532212886,1.6612080536912752,0.6933333333333334,150,0.16876750700280113,0.7899159663865546,0.5042016806722689,0.6071122527958552,0.14565826330532217,0.271700826094623,0.9355742296918768,0.8788130788904782,0.4173669467787115,0.348993288590604,0.9663865546218487,0.4173669467787115,298,0.11057692307692313,0.8894230769230769,0.11057692307692313
emotions,GSI_MLC_PA_MLP,0.25,3,Operating Point,,0.08746538183599448,92,,0.6287262872628726,1.720802919708029,0.6388888888888888,144,0.1632791327913279,0.8048780487804879,0.5756097560975609,0.6081808807748529,0.12466124661246614,0.2508858252732652,0.929539295392954,0.8590667060481181,0.3712737127371274,0.3357664233576642,0.959349593495935,0.3712737127371274,274,0.11206896551724133,0.8879310344827587,0.11206896551724133
