Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
scene,MLC_PA_MLP,2,0.9055090655509066,0.09449093444909344,0.612273361227336,0.6276150627615062,0.8092841946476997,0.636328445863993,0.7064324915965349,0.7038251366120218,0.5669456066945606
scene,MLC_PA_MLP,3,0.8985655737704918,0.1014344262295082,0.5601092896174863,0.5788934426229508,0.7747689631169626,0.6039517994530637,0.6742904464500427,0.6732673267326733,0.5040983606557377
scene,MLC_PA_MLP,4,0.8932778932778933,0.10672210672210672,0.5637560637560637,0.5828135828135828,0.7659543560708277,0.6040274360740087,0.6694922701505418,0.664488017429194,0.5072765072765073
scene,MLC_PA_MLP,5,0.9026334026334026,0.09736659736659736,0.6108801108801108,0.6295911295911296,0.7838942716301207,0.6416669692841032,0.7019012387798975,0.6981740064446831,0.5550935550935551
scene,GSI_MLC_PA_MLP,1,0.9001391788448156,0.09986082115518441,0.5904662491301321,0.6071677105080029,0.7957731483904511,0.6133070517614396,0.6871304257486567,0.6835722160970231,0.5407098121085595
scene,GSI_MLC_PA_MLP,2,0.9055090655509066,0.09449093444909344,0.612273361227336,0.6276150627615062,0.8092841946476997,0.636328445863993,0.7064324915965349,0.7038251366120218,0.5669456066945606
scene,GSI_MLC_PA_MLP,3,0.8985655737704918,0.1014344262295082,0.5601092896174863,0.5788934426229508,0.7747689631169626,0.6039517994530637,0.6742904464500427,0.6732673267326733,0.5040983606557377
scene,GSI_MLC_PA_MLP,4,0.8932778932778933,0.10672210672210672,0.5637560637560637,0.5828135828135828,0.7659543560708277,0.6040274360740087,0.6694922701505418,0.664488017429194,0.5072765072765073
scene,GSI_MLC_PA_MLP,5,0.9026334026334026,0.09736659736659736,0.6108801108801108,0.6295911295911296,0.7838942716301207,0.6416669692841032,0.7019012387798975,0.6981740064446831,0.5550935550935551
yeast,MLC_PA_MLP,1,0.7865979381443299,0.2134020618556701,0.46840615283914255,0.5834326612677129,0.43128051294023134,0.29997804104203324,0.3195600823515686,0.6022508921218775,0.11958762886597939
yeast,MLC_PA_MLP,2,0.7832106038291605,0.21678939617083948,0.45732858779250535,0.5760405917106948,0.45097558021117606,0.2937223774551087,0.30970147057996844,0.5960482985729967,0.09690721649484536
yeast,MLC_PA_MLP,3,0.7928870292887029,0.20711297071129708,0.48019608819818027,0.5936706366622685,0.49728584838824597,0.3058757089445807,0.32736502003312423,0.6167035398230089,0.11297071129707113
yeast,MLC_PA_MLP,4,0.7922347362181387,0.2077652637818613,0.47847293324471746,0.5886247685002872,0.5370081990741207,0.3084704752503267,0.3299568098446188,0.6137741046831956,0.14937759336099585
yeast,MLC_PA_MLP,5,0.7860076268700499,0.21399237312995012,0.4559206023271732,0.5757276718262345,0.49270524944545857,0.29857331325380815,0.3221857889507113,0.5972950593430858,0.09856262833675565
yeast,GSI_MLC_PA_MLP,1,0.7874815905743741,0.21251840942562591,0.4807339224349534,0.5906047560686736,0.40669542766483796,0.32624528861487784,0.34249843032983895,0.6153025859770728,0.1402061855670103
yeast,GSI_MLC_PA_MLP,2,0.7863033873343152,0.21369661266568482,0.48148502700049095,0.5980607021844134,0.4940485235015192,0.3311583645714145,0.3459114129715746,0.6168471085291788,0.1154639175257732
