Dataset,Model,Fold,Bin,Absolute Gap,Count,Lower Bound,Mean Predicted Probability,Observed Positive Rate,Upper Bound
scene,MLC_PA_MLP,5,6,0.13194106782183923,68,0.6,0.6474706968840431,0.7794117647058824,0.7
scene,MLC_PA_MLP,5,7,0.017815579660236835,64,0.7,0.7521905796602368,0.734375,0.8
scene,MLC_PA_MLP,5,8,0.09136538267135619,75,0.8,0.8513653826713562,0.76,0.9
scene,MLC_PA_MLP,5,9,0.006110746654675148,139,0.9,0.9629452790287759,0.9568345323741008,1.0
scene,GSI_MLC_PA_MLP,1,0,0.002125691319166175,1820,0.0,0.023004812198287053,0.020879120879120878,0.1
scene,GSI_MLC_PA_MLP,1,1,0.03881271362304688,300,0.1,0.14547938028971355,0.10666666666666667,0.2
scene,GSI_MLC_PA_MLP,1,2,0.04366220729425546,160,0.2,0.24383779270574452,0.2875,0.3
scene,GSI_MLC_PA_MLP,1,3,0.022762149572372437,111,0.3,0.34660721979699693,0.36936936936936937,0.4
scene,GSI_MLC_PA_MLP,1,4,0.08817198423929107,93,0.4,0.44946242436285944,0.5376344086021505,0.5
scene,GSI_MLC_PA_MLP,1,5,0.020571364510443946,62,0.5,0.552829429026573,0.532258064516129,0.6
scene,GSI_MLC_PA_MLP,1,6,0.11121605000188273,62,0.6,0.6468484661271495,0.7580645161290323,0.7
scene,GSI_MLC_PA_MLP,1,7,0.002185384057602824,53,0.7,0.7525315970744727,0.7547169811320755,0.8
scene,GSI_MLC_PA_MLP,1,8,0.024494200139432376,74,0.8,0.8488185244637567,0.8243243243243243,0.9
scene,GSI_MLC_PA_MLP,1,9,0.032414903314851196,139,0.9,0.9604724572716857,0.9280575539568345,1.0
scene,GSI_MLC_PA_MLP,2,0,0.0028840826137266212,1830,0.0,0.021463317586404216,0.018579234972677595,0.1
scene,GSI_MLC_PA_MLP,2,1,0.019126668599035057,280,0.1,0.14412666859903506,0.125,0.2
scene,GSI_MLC_PA_MLP,2,2,0.03756380813606716,177,0.2,0.24492206757014753,0.2824858757062147,0.3
scene,GSI_MLC_PA_MLP,2,3,0.050026878318955414,113,0.3,0.3482032101766198,0.39823008849557523,0.4
scene,GSI_MLC_PA_MLP,2,4,0.007053954733742596,72,0.4,0.4512793785995907,0.4583333333333333,0.5
scene,GSI_MLC_PA_MLP,2,5,0.10066972950757558,59,0.5,0.5433980671025939,0.6440677966101694,0.6
scene,GSI_MLC_PA_MLP,2,6,0.00796559572219846,50,0.6,0.6479655957221985,0.64,0.7
scene,GSI_MLC_PA_MLP,2,7,0.02971676277787716,73,0.7,0.751105155030342,0.7808219178082192,0.8
scene,GSI_MLC_PA_MLP,2,8,0.015853516983263427,66,0.8,0.8491868503165968,0.8333333333333334,0.9
scene,GSI_MLC_PA_MLP,2,9,0.015611553514325971,148,0.9,0.9615574994602719,0.9459459459459459,1.0
scene,GSI_MLC_PA_MLP,3,0,0.0035686993620102185,1850,0.0,0.021947077740388597,0.018378378378378378,0.1
scene,GSI_MLC_PA_MLP,3,1,0.011715380618205429,286,0.1,0.1445825134853383,0.13286713286713286,0.2
scene,GSI_MLC_PA_MLP,3,2,0.050109675446072144,185,0.2,0.24718762185122517,0.2972972972972973,0.3
scene,GSI_MLC_PA_MLP,3,3,0.01669052452371833,114,0.3,0.35002385785705165,0.3333333333333333,0.4
scene,GSI_MLC_PA_MLP,3,4,0.007326467931270619,100,0.4,0.4426735320687294,0.45,0.5
scene,GSI_MLC_PA_MLP,3,5,0.03664393284741574,68,0.5,0.5513498152003569,0.5147058823529411,0.6
scene,GSI_MLC_PA_MLP,3,6,0.06186550962073456,56,0.6,0.6511512239064489,0.5892857142857143,0.7
scene,GSI_MLC_PA_MLP,3,7,0.10733167188508164,56,0.7,0.7498111852577755,0.8571428571428571,0.8
scene,GSI_MLC_PA_MLP,3,8,0.055507465509267884,65,0.8,0.8555074655092679,0.8,0.9
scene,GSI_MLC_PA_MLP,3,9,0.031010382481523435,148,0.9,0.9634428149139559,0.9324324324324325,1.0
scene,GSI_MLC_PA_MLP,4,0,0.0025492438673034717,1871,0.0,0.02150206559287825,0.024051309460181722,0.1
scene,GSI_MLC_PA_MLP,4,1,0.017665067131617168,268,0.1,0.14651403734599477,0.16417910447761194,0.2
scene,GSI_MLC_PA_MLP,4,2,0.051707293998244364,163,0.2,0.24277123360911762,0.294478527607362,0.3
scene,GSI_MLC_PA_MLP,4,3,0.017166089740666468,110,0.3,0.3464702738956972,0.36363636363636365,0.4
scene,GSI_MLC_PA_MLP,4,4,0.02073158572117484,72,0.4,0.45149063650104737,0.4722222222222222,0.5
scene,GSI_MLC_PA_MLP,4,5,0.011960614295232874,63,0.5,0.5435949412603227,0.5555555555555556,0.6
scene,GSI_MLC_PA_MLP,4,6,0.0426242272059123,60,0.6,0.6426242272059123,0.6,0.7
scene,GSI_MLC_PA_MLP,4,7,0.0025359421479896893,61,0.7,0.751562418507748,0.7540983606557377,0.8
scene,GSI_MLC_PA_MLP,4,8,0.018743179525647857,70,0.8,0.8526853919029236,0.8714285714285714,0.9
scene,GSI_MLC_PA_MLP,4,9,0.10747141813909689,148,0.9,0.965579526247205,0.8581081081081081,1.0
scene,GSI_MLC_PA_MLP,5,0,0.0050734126259171786,1856,0.0,0.022314791936262006,0.017241379310344827,0.1
scene,GSI_MLC_PA_MLP,5,1,0.022827881839916547,264,0.1,0.1438387848267501,0.16666666666666666,0.2
scene,GSI_MLC_PA_MLP,5,2,0.0022780108525886356,161,0.2,0.25072521582153273,0.2484472049689441,0.3
scene,GSI_MLC_PA_MLP,5,3,0.011777238713370441,108,0.3,0.34933387239774066,0.3611111111111111,0.4
scene,GSI_MLC_PA_MLP,5,4,0.004955622087042033,83,0.4,0.44082751044307844,0.4457831325301205,0.5
scene,GSI_MLC_PA_MLP,5,5,0.03693543023922874,68,0.5,0.5516413125921699,0.5147058823529411,0.6
scene,GSI_MLC_PA_MLP,5,6,0.13194106782183923,68,0.6,0.6474706968840431,0.7794117647058824,0.7
scene,GSI_MLC_PA_MLP,5,7,0.017815579660236835,64,0.7,0.7521905796602368,0.734375,0.8
scene,GSI_MLC_PA_MLP,5,8,0.09136538267135619,75,0.8,0.8513653826713562,0.76,0.9
scene,GSI_MLC_PA_MLP,5,9,0.006110746654675148,139,0.9,0.9629452790287759,0.9568345323741008,1.0
yeast,MLC_PA_MLP,1,0,0.009816064732423323,1699,0.0,0.046687761047447186,0.05650382577987051,0.1
yeast,MLC_PA_MLP,1,1,0.009218589304067965,1548,0.1,0.14840414971401988,0.15762273901808785,0.2
yeast,MLC_PA_MLP,1,2,0.004605828665646933,894,0.2,0.2450979986880183,0.24049217002237136,0.3
yeast,MLC_PA_MLP,1,3,0.026447589290885865,593,0.3,0.3485386516854896,0.3220910623946037,0.4
yeast,MLC_PA_MLP,1,4,0.0019168185465263665,462,0.4,0.4439706273409195,0.4458874458874459,0.5
yeast,MLC_PA_MLP,1,5,0.06285712019502177,317,0.5,0.5486615365988072,0.48580441640378547,0.6
yeast,MLC_PA_MLP,1,6,0.018373223293365104,377,0.6,0.6576305177230733,0.6392572944297082,0.7
yeast,MLC_PA_MLP,1,7,0.019988894761106213,599,0.7,0.7495381435090194,0.7295492487479132,0.8
yeast,MLC_PA_MLP,1,8,0.015057832507763824,236,0.8,0.8366370827464734,0.8516949152542372,0.9
yeast,MLC_PA_MLP,1,9,0.06768461099037759,65,0.9,0.9169307736250071,0.9846153846153847,1.0
yeast,MLC_PA_MLP,2,0,0.01476503550050881,1738,0.0,0.04622460776761547,0.06098964326812428,0.1
yeast,MLC_PA_MLP,2,1,0.0016630161478413674,1486,0.1,0.14638543607288543,0.1480484522207268,0.2
yeast,MLC_PA_MLP,2,2,0.008024337503323875,907,0.2,0.24506954147245288,0.237045203969129,0.3
yeast,MLC_PA_MLP,2,3,0.03251288960915677,609,0.3,0.3467974552184294,0.3793103448275862,0.4
yeast,MLC_PA_MLP,2,4,0.026336498297097388,456,0.4,0.44738912987604473,0.42105263157894735,0.5
yeast,MLC_PA_MLP,2,5,0.06562983814921897,341,0.5,0.5524333572108026,0.4868035190615836,0.6
yeast,MLC_PA_MLP,2,6,0.024158981859830453,407,0.6,0.6556086133094619,0.6314496314496314,0.7
yeast,MLC_PA_MLP,2,7,0.007348989300868025,544,0.7,0.7518421871697202,0.7591911764705882,0.8
yeast,MLC_PA_MLP,2,8,0.035861659682158264,264,0.8,0.8388919627124612,0.803030303030303,0.9
yeast,MLC_PA_MLP,2,9,0.08537195701348155,38,0.9,0.9146280429865185,1.0,1.0
yeast,MLC_PA_MLP,3,0,0.01736283035711296,1717,0.0,0.045537577330714646,0.0629004076878276,0.1
yeast,MLC_PA_MLP,3,1,0.004485961843791325,1492,0.1,0.14430760383985478,0.1487935656836461,0.2
yeast,MLC_PA_MLP,3,2,0.015940928079433703,879,0.2,0.24458239387733538,0.2605233219567691,0.3
yeast,MLC_PA_MLP,3,3,0.02017831958452343,611,0.3,0.34914722302151197,0.32896890343698854,0.4
yeast,MLC_PA_MLP,3,4,0.03863899612650623,426,0.4,0.44708970035185835,0.4084507042253521,0.5
yeast,MLC_PA_MLP,3,5,0.02395960470525227,328,0.5,0.5461623465142599,0.5701219512195121,0.6
yeast,MLC_PA_MLP,3,6,0.0002722959444312334,386,0.6,0.6551681185633408,0.655440414507772,0.7
yeast,MLC_PA_MLP,3,7,0.020194880481351873,570,0.7,0.7500194418848607,0.7298245614035088,0.8
yeast,MLC_PA_MLP,3,8,0.06365393218680171,243,0.8,0.8375806357144329,0.9012345679012346,0.9
yeast,MLC_PA_MLP,3,9,0.08534960448741913,40,0.9,0.9146503955125809,1.0,1.0
yeast,MLC_PA_MLP,4,0,0.019242687973948736,1816,0.0,0.04573528559433321,0.06497797356828194,0.1
yeast,MLC_PA_MLP,4,1,0.013998804559046035,1391,0.1,0.14703642189674118,0.16103522645578722,0.2
yeast,MLC_PA_MLP,4,2,0.015130588070239065,941,0.2,0.24467362739011153,0.22954303931987247,0.3
yeast,MLC_PA_MLP,4,3,0.029633096542103665,599,0.3,0.3468284220846746,0.31719532554257096,0.4
yeast,MLC_PA_MLP,4,4,0.004039799327782034,419,0.4,0.44795388047336676,0.4439140811455847,0.5
yeast,MLC_PA_MLP,4,5,0.0034606840188911026,328,0.5,0.5483685842737919,0.551829268292683,0.6
yeast,MLC_PA_MLP,4,6,0.023947192580706322,373,0.6,0.6570179548723768,0.6809651474530831,0.7
yeast,MLC_PA_MLP,4,7,0.01041690500926784,523,0.7,0.7484666182023845,0.7380497131931166,0.8
yeast,MLC_PA_MLP,4,8,0.05467858425406524,301,0.8,0.8387317404002447,0.7840531561461794,0.9
yeast,MLC_PA_MLP,4,9,0.07820217546663788,57,0.9,0.9217978245333621,1.0,1.0
yeast,MLC_PA_MLP,5,0,0.01200055045316837,1769,0.0,0.047355017664412184,0.059355568117580554,0.1
yeast,MLC_PA_MLP,5,1,0.02304798949930162,1427,0.1,0.14583778485248536,0.16888577435178698,0.2
yeast,MLC_PA_MLP,5,2,0.02720969251670169,916,0.2,0.2455503038704135,0.2183406113537118,0.3
yeast,MLC_PA_MLP,5,3,0.03750624798811403,650,0.3,0.3498139402958063,0.3123076923076923,0.4
yeast,MLC_PA_MLP,5,4,0.0005221711666514306,478,0.4,0.44717657360322305,0.4476987447698745,0.5
yeast,MLC_PA_MLP,5,5,0.0772820573888327,304,0.5,0.547676794230938,0.47039473684210525,0.6
yeast,MLC_PA_MLP,5,6,0.001319413578044104,358,0.6,0.6578984635169279,0.659217877094972,0.7
yeast,MLC_PA_MLP,5,7,0.014229518742314484,599,0.7,0.7521260128992427,0.7378964941569283,0.8
yeast,MLC_PA_MLP,5,8,0.04352744152076049,274,0.8,0.8391478794769649,0.7956204379562044,0.9
yeast,MLC_PA_MLP,5,9,0.07838058333064235,43,0.9,0.9216194166693576,1.0,1.0
yeast,GSI_MLC_PA_MLP,1,0,0.026524011005390084,2085,0.0,0.039663039354322145,0.06618705035971223,0.1
yeast,GSI_MLC_PA_MLP,1,1,0.019553280340613377,1254,0.1,0.14631593816018407,0.16586921850079744,0.2
yeast,GSI_MLC_PA_MLP,1,2,0.011840069707478085,821,0.2,0.24570121465266687,0.23386114494518878,0.3
yeast,GSI_MLC_PA_MLP,1,3,0.01323266215994423,509,0.3,0.3491855108829305,0.33595284872298625,0.4
yeast,GSI_MLC_PA_MLP,1,4,0.006224160360876196,419,0.4,0.4501382415064609,0.4439140811455847,0.5
yeast,GSI_MLC_PA_MLP,1,5,0.06250271105945848,376,0.5,0.5545239876552032,0.4920212765957447,0.6
yeast,GSI_MLC_PA_MLP,1,6,0.0162041916411112,526,0.6,0.6491950479026151,0.6653992395437263,0.7
yeast,GSI_MLC_PA_MLP,1,7,0.03387056221293938,418,0.7,0.7467892225000207,0.7129186602870813,0.8
yeast,GSI_MLC_PA_MLP,1,8,0.0795897840207892,224,0.8,0.8474469268779321,0.7678571428571429,0.9
yeast,GSI_MLC_PA_MLP,1,9,0.005278557574157183,158,0.9,0.9483165322577015,0.9430379746835443,1.0
yeast,GSI_MLC_PA_MLP,2,0,0.030244716563930837,2093,0.0,0.040944963321401226,0.07118967988533206,0.1
yeast,GSI_MLC_PA_MLP,2,1,0.011400006881962382,1180,0.1,0.14707456938922406,0.15847457627118644,0.2
yeast,GSI_MLC_PA_MLP,2,2,0.009266925552550181,854,0.2,0.24580088339798345,0.23653395784543327,0.3
yeast,GSI_MLC_PA_MLP,2,3,0.015559214092519147,548,0.3,0.34575465452061954,0.3613138686131387,0.4
yeast,GSI_MLC_PA_MLP,2,4,0.05880245999999778,378,0.4,0.445045846243384,0.3862433862433862,0.5
yeast,GSI_MLC_PA_MLP,2,5,0.054461517938719506,343,0.5,0.5530037919911976,0.49854227405247814,0.6
yeast,GSI_MLC_PA_MLP,2,6,0.03548047495515727,532,0.6,0.6501421290904956,0.6146616541353384,0.7
yeast,GSI_MLC_PA_MLP,2,7,0.01700669527053833,462,0.7,0.7464439247077678,0.7294372294372294,0.8
yeast,GSI_MLC_PA_MLP,2,8,0.0445043028091372,259,0.8,0.8475931058979402,0.803088803088803,0.9
yeast,GSI_MLC_PA_MLP,2,9,0.047092610217155384,141,0.9,0.9336174329121908,0.8865248226950354,1.0
yeast,GSI_MLC_PA_MLP,3,0,0.036317772004315074,2125,0.0,0.03991752211333198,0.07623529411764705,0.1
yeast,GSI_MLC_PA_MLP,3,1,0.02500312015497219,1257,0.1,0.144447953830708,0.16945107398568018,0.2
yeast,GSI_MLC_PA_MLP,3,2,0.014335744378661364,781,0.2,0.2460899057102875,0.23175416133162613,0.3
yeast,GSI_MLC_PA_MLP,3,3,0.009521236760659246,444,0.3,0.3473590745984971,0.33783783783783783,0.4
yeast,GSI_MLC_PA_MLP,3,4,0.03920352598523963,363,0.4,0.44691702460782917,0.40771349862258954,0.5
yeast,GSI_MLC_PA_MLP,3,5,0.001427597689844684,331,0.5,0.551276540288032,0.5498489425981873,0.6
yeast,GSI_MLC_PA_MLP,3,6,0.03224509815297705,514,0.6,0.6548131915381911,0.622568093385214,0.7
yeast,GSI_MLC_PA_MLP,3,7,0.007509103882203383,436,0.7,0.7437476359922951,0.7362385321100917,0.8
yeast,GSI_MLC_PA_MLP,3,8,0.05044838256306117,270,0.8,0.8467446788593574,0.7962962962962963,0.9
yeast,GSI_MLC_PA_MLP,3,9,0.02435916383364045,171,0.9,0.9424878188044007,0.9181286549707602,1.0
yeast,GSI_MLC_PA_MLP,4,0,0.03427884049510241,2332,0.0,0.03819114235223893,0.07246998284734134,0.1
yeast,GSI_MLC_PA_MLP,4,1,0.046358623474460986,1108,0.1,0.14587964367355347,0.19223826714801445,0.2
yeast,GSI_MLC_PA_MLP,4,2,0.0018269534387046205,744,0.2,0.24682896053979,0.24865591397849462,0.3
yeast,GSI_MLC_PA_MLP,4,3,0.022693661594641368,487,0.3,0.34712897986979535,0.324435318275154,0.4
yeast,GSI_MLC_PA_MLP,4,4,0.04021434209600194,340,0.4,0.44903787150776664,0.4088235294117647,0.5
yeast,GSI_MLC_PA_MLP,4,5,0.013842032620354772,301,0.5,0.5487257535505873,0.5348837209302325,0.6
yeast,GSI_MLC_PA_MLP,4,6,0.02930778925077604,512,0.6,0.652354664250776,0.623046875,0.7
yeast,GSI_MLC_PA_MLP,4,7,0.02176809655969636,404,0.7,0.7494908688369241,0.7277227722772277,0.8
yeast,GSI_MLC_PA_MLP,4,8,0.12261086649630215,310,0.8,0.8451915116575924,0.7225806451612903,0.9
yeast,GSI_MLC_PA_MLP,4,9,0.0593537024089269,210,0.9,0.9450679881232126,0.8857142857142857,1.0
yeast,GSI_MLC_PA_MLP,5,0,0.026923838083640475,2162,0.0,0.041531296051419656,0.06845513413506013,0.1
yeast,GSI_MLC_PA_MLP,5,1,0.03647305036975737,1257,0.1,0.14650228773684565,0.18297533810660302,0.2
yeast,GSI_MLC_PA_MLP,5,2,0.0069516402104667085,772,0.2,0.2452936091223838,0.23834196891191708,0.3
yeast,GSI_MLC_PA_MLP,5,3,0.06566399955384317,457,0.3,0.3479397107135806,0.28227571115973743,0.4
yeast,GSI_MLC_PA_MLP,5,4,0.04273513509918958,379,0.4,0.44642906649760644,0.40369393139841686,0.5
yeast,GSI_MLC_PA_MLP,5,5,0.10589271689517588,316,0.5,0.5457661346166949,0.439873417721519,0.6
yeast,GSI_MLC_PA_MLP,5,6,0.05474666537265749,549,0.6,0.6540180679227485,0.599271402550091,0.7
yeast,GSI_MLC_PA_MLP,5,7,0.025239492555063525,502,0.7,0.7463550304036691,0.7211155378486056,0.8
yeast,GSI_MLC_PA_MLP,5,8,0.0021298700199895437,273,0.8,0.844620712510832,0.8424908424908425,0.9
yeast,GSI_MLC_PA_MLP,5,9,0.008382444744868045,151,0.9,0.9421572791819541,0.9337748344370861,1.0
genbase,MLC_PA_MLP,1,0,0.02448588984629085,3234,0.0,0.030670181744868463,0.006184291898577613,0.1
genbase,MLC_PA_MLP,1,1,0.02597246174281241,211,0.1,0.1349772010793053,0.10900473933649289,0.2
genbase,MLC_PA_MLP,1,2,0.48548280850455566,74,0.2,0.24424692122517405,0.7297297297297297,0.3
genbase,MLC_PA_MLP,1,3,0.5688689513639971,22,0.3,0.34022195772691205,0.9090909090909091,0.4
genbase,MLC_PA_MLP,1,4,0.5048601806163787,20,0.4,0.44513981938362124,0.95,0.5
genbase,MLC_PA_MLP,1,5,,0,0.5,,,0.6
genbase,MLC_PA_MLP,1,6,0.34142244458198545,30,0.6,0.6585775554180145,1.0,0.7
genbase,MLC_PA_MLP,1,7,,0,0.7,,,0.8
genbase,MLC_PA_MLP,1,8,,0,0.8,,,0.9
genbase,MLC_PA_MLP,1,9,,0,0.9,,,1.0
genbase,MLC_PA_MLP,2,0,0.023231755732761632,3212,0.0,0.03039240330436811,0.007160647571606476,0.1
genbase,MLC_PA_MLP,2,1,0.011808692003196147,212,0.1,0.1344502014371584,0.12264150943396226,0.2
genbase,MLC_PA_MLP,2,2,0.4799949942858188,77,0.2,0.24727773298690844,0.7272727272727273,0.3
genbase,MLC_PA_MLP,2,3,0.6127066910266876,20,0.3,0.3372933089733124,0.95,0.4
genbase,MLC_PA_MLP,2,4,0.5583275827494534,11,0.4,0.44167241725054657,1.0,0.5
genbase,MLC_PA_MLP,2,5,0.4375379830598831,4,0.5,0.5624620169401169,1.0,0.6
genbase,MLC_PA_MLP,2,6,0.3357447683811188,28,0.6,0.6642552316188812,1.0,0.7
genbase,MLC_PA_MLP,2,7,,0,0.7,,,0.8
genbase,MLC_PA_MLP,2,8,,0,0.8,,,0.9
genbase,MLC_PA_MLP,2,9,,0,0.9,,,1.0
genbase,MLC_PA_MLP,3,0,0.023407505420201372,3222,0.0,0.03085629499189597,0.0074487895716946,0.1
genbase,MLC_PA_MLP,3,1,0.03745715813052776,198,0.1,0.1334167540901237,0.09595959595959595,0.2
genbase,MLC_PA_MLP,3,2,0.45480031499432194,72,0.2,0.2396441294501225,0.6944444444444444,0.3
genbase,MLC_PA_MLP,3,3,0.6237122325793557,23,0.3,0.3328095065510791,0.9565217391304348,0.4
genbase,MLC_PA_MLP,3,4,0.5510752163827419,16,0.4,0.44892478361725807,1.0,0.5
genbase,MLC_PA_MLP,3,5,0.41425424814224243,6,0.5,0.5857457518577576,1.0,0.6
genbase,MLC_PA_MLP,3,6,0.34876534232386835,27,0.6,0.6512346576761316,1.0,0.7
genbase,MLC_PA_MLP,3,7,,0,0.7,,,0.8
genbase,MLC_PA_MLP,3,8,,0,0.8,,,0.9
genbase,MLC_PA_MLP,3,9,,0,0.9,,,1.0
genbase,MLC_PA_MLP,4,0,0.02185698473394427,3215,0.0,0.029944076491331517,0.008087091757387248,0.1
genbase,MLC_PA_MLP,4,1,0.016260136043626153,209,0.1,0.13587736092400893,0.11961722488038277,0.2
genbase,MLC_PA_MLP,4,2,0.443427304986497,71,0.2,0.2467135400839255,0.6901408450704225,0.3
genbase,MLC_PA_MLP,4,3,0.5415465033054352,25,0.3,0.3384534966945648,0.88,0.4
genbase,MLC_PA_MLP,4,4,0.5498857285295213,14,0.4,0.4501142714704786,1.0,0.5
genbase,MLC_PA_MLP,4,5,0.42995831966400144,5,0.5,0.5700416803359986,1.0,0.6
genbase,MLC_PA_MLP,4,6,0.3374291708072027,24,0.6,0.6625708291927973,1.0,0.7
genbase,MLC_PA_MLP,4,7,0.2934008836746216,1,0.7,0.7065991163253784,1.0,0.8
genbase,MLC_PA_MLP,4,8,,0,0.8,,,0.9
genbase,MLC_PA_MLP,4,9,,0,0.9,,,1.0
genbase,MLC_PA_MLP,5,0,0.02345591942849526,3242,0.0,0.030241854036761762,0.006785934608266502,0.1
genbase,MLC_PA_MLP,5,1,0.007124905187923164,208,0.1,0.13693259749561548,0.12980769230769232,0.2
genbase,MLC_PA_MLP,5,2,0.4195119117314999,65,0.2,0.24202654980696164,0.6615384615384615,0.3
genbase,MLC_PA_MLP,5,3,0.5926085204789133,33,0.3,0.3467854189150261,0.9393939393939394,0.4
genbase,MLC_PA_MLP,5,4,0.5496566519141197,12,0.4,0.4503433480858803,1.0,0.5
genbase,MLC_PA_MLP,5,5,0.41895256439844764,3,0.5,0.5810474356015524,1.0,0.6
genbase,MLC_PA_MLP,5,6,0.3383149416358383,27,0.6,0.6616850583641617,1.0,0.7
genbase,MLC_PA_MLP,5,7,0.29265713691711426,1,0.7,0.7073428630828857,1.0,0.8
genbase,MLC_PA_MLP,5,8,,0,0.8,,,0.9
genbase,MLC_PA_MLP,5,9,,0,0.9,,,1.0
genbase,GSI_MLC_PA_MLP,1,0,0.01687933829280675,3381,0.0,0.018653961185442065,0.001774622892635315,0.1
genbase,GSI_MLC_PA_MLP,1,1,0.11855728941090396,50,0.1,0.15855728941090397,0.04,0.2
genbase,GSI_MLC_PA_MLP,1,2,0.6173606365919113,8,0.2,0.2576393634080887,0.875,0.3
genbase,GSI_MLC_PA_MLP,1,3,0.5854166788714272,14,0.3,0.3431547497000013,0.9285714285714286,0.4
genbase,GSI_MLC_PA_MLP,1,4,0.5491645207917353,33,0.4,0.45083547920826467,1.0,0.5
genbase,GSI_MLC_PA_MLP,1,5,0.4525247967082011,21,0.5,0.5474752032917989,1.0,0.6
genbase,GSI_MLC_PA_MLP,1,6,0.34041612529223586,28,0.6,0.6595838747077641,1.0,0.7
genbase,GSI_MLC_PA_MLP,1,7,0.2752280831336975,36,0.7,0.7247719168663025,1.0,0.8
genbase,GSI_MLC_PA_MLP,1,8,0.15249000117182732,16,0.8,0.8475099988281727,1.0,0.9
genbase,GSI_MLC_PA_MLP,1,9,0.0770685225725174,4,0.9,0.9229314774274826,1.0,1.0
genbase,GSI_MLC_PA_MLP,2,0,0.01596741782852308,3342,0.0,0.018061971987709195,0.002094554159186116,0.1
genbase,GSI_MLC_PA_MLP,2,1,0.08244295729217113,57,0.1,0.15261839588866236,0.07017543859649122,0.2
genbase,GSI_MLC_PA_MLP,2,2,0.2476992243900895,16,0.2,0.2523007756099105,0.5,0.3
genbase,GSI_MLC_PA_MLP,2,3,0.5926689798635649,20,0.3,0.35733102013643503,0.95,0.4
genbase,GSI_MLC_PA_MLP,2,4,0.54379323768478,26,0.4,0.45620676231522,1.0,0.5
genbase,GSI_MLC_PA_MLP,2,5,0.46358691405963925,18,0.5,0.5364130859403607,1.0,0.6
genbase,GSI_MLC_PA_MLP,2,6,0.3397549542505496,25,0.6,0.6602450457494504,1.0,0.7
genbase,GSI_MLC_PA_MLP,2,7,0.2744741963177193,41,0.7,0.7255258036822807,1.0,0.8
genbase,GSI_MLC_PA_MLP,2,8,0.14652912756975955,17,0.8,0.8534708724302404,1.0,0.9
genbase,GSI_MLC_PA_MLP,2,9,0.0533464252948761,2,0.9,0.9466535747051239,1.0,1.0
genbase,GSI_MLC_PA_MLP,3,0,0.01647800626705842,3350,0.0,0.01856755850586439,0.00208955223880597,0.1
genbase,GSI_MLC_PA_MLP,3,1,0.0907939588841127,49,0.1,0.15201844868003106,0.061224489795918366,0.2
genbase,GSI_MLC_PA_MLP,3,2,0.2800714707090741,21,0.2,0.2437380531004497,0.5238095238095238,0.3
genbase,GSI_MLC_PA_MLP,3,3,0.6735027781606073,9,0.3,0.3264972218393926,1.0,0.4
genbase,GSI_MLC_PA_MLP,3,4,0.5610239229600208,28,0.4,0.4389760770399792,1.0,0.5
genbase,GSI_MLC_PA_MLP,3,5,0.45816930068499906,20,0.5,0.5418306993150009,1.0,0.6
genbase,GSI_MLC_PA_MLP,3,6,0.30349488827720306,30,0.6,0.6631717783894636,0.9666666666666667,0.7
genbase,GSI_MLC_PA_MLP,3,7,0.2716501464969233,38,0.7,0.7283498535030767,1.0,0.8
genbase,GSI_MLC_PA_MLP,3,8,0.14694906075795489,15,0.8,0.8530509392420451,1.0,0.9
genbase,GSI_MLC_PA_MLP,3,9,0.07831977307796478,4,0.9,0.9216802269220352,1.0,1.0
genbase,GSI_MLC_PA_MLP,4,0,0.01589681983369845,3351,0.0,0.01858258527684975,0.0026857654431512983,0.1
genbase,GSI_MLC_PA_MLP,4,1,0.05462931897118721,58,0.1,0.15807759483325617,0.10344827586206896,0.2
genbase,GSI_MLC_PA_MLP,4,2,0.17700778245925905,5,0.2,0.22299221754074097,0.4,0.3
genbase,GSI_MLC_PA_MLP,4,3,0.6007101614224283,19,0.3,0.34665825963020325,0.9473684210526315,0.4
genbase,GSI_MLC_PA_MLP,4,4,0.5498252598540807,33,0.4,0.4501747401459193,1.0,0.5
genbase,GSI_MLC_PA_MLP,4,5,0.45759604079792593,19,0.5,0.5424039592020741,1.0,0.6
genbase,GSI_MLC_PA_MLP,4,6,0.34179268777370453,28,0.6,0.6582073122262955,1.0,0.7
genbase,GSI_MLC_PA_MLP,4,7,0.2752866018563509,32,0.7,0.7247133981436491,1.0,0.8
genbase,GSI_MLC_PA_MLP,4,8,0.15237321058909103,15,0.8,0.847626789410909,1.0,0.9
genbase,GSI_MLC_PA_MLP,4,9,0.061555713415145874,4,0.9,0.9384442865848541,1.0,1.0
genbase,GSI_MLC_PA_MLP,5,0,0.016842652134394724,3369,0.0,0.01832677205128401,0.0014841199168892847,0.1
genbase,GSI_MLC_PA_MLP,5,1,0.038493259344249964,64,0.1,0.14786825934424996,0.109375,0.2
genbase,GSI_MLC_PA_MLP,5,2,0.5336925419313567,14,0.2,0.252021743782929,0.7857142857142857,0.3
genbase,GSI_MLC_PA_MLP,5,3,0.6057569529814708,28,0.3,0.3585287613042435,0.9642857142857143,0.4
genbase,GSI_MLC_PA_MLP,5,4,0.5498345494270325,15,0.4,0.45016545057296753,1.0,0.5
genbase,GSI_MLC_PA_MLP,5,5,0.4524854788325242,17,0.5,0.5475145211674758,1.0,0.6
