Dataset,Model,Cost,Fold,Group,DL Coverage,DL Full Instance Jaccard,DL Full Macro Precision,DL Full Macro Recall,DL Full Macro-F1,DL Label Count,IL Coverage,IL Full Instance Jaccard,IL Full Macro Precision,IL Full Macro Recall,IL Full Macro-F1,IL Label Count
emotions,GSI_MLC_PA_MLP,0.50,3,IL,,,,,,,1.0,0.49457994579945797,0.6685986425021513,0.5927447432193117,0.6081808807748529,6
emotions,GSI_MLC_PA_MLP,0.50,4,DL,,,,,,0,,,,,,
emotions,GSI_MLC_PA_MLP,0.50,4,IL,,,,,,,1.0,0.45972222222222225,0.7482695767632247,0.5244533195903018,0.5983474177263791,6
emotions,GSI_MLC_PA_MLP,0.50,5,DL,,,,,,0,,,,,,
emotions,GSI_MLC_PA_MLP,0.50,5,IL,,,,,,,1.0,0.49311926605504586,0.7632586688602828,0.5579640462606758,0.6316610154755695,6
music,GSI_MLC_PA_MLP,,1,DL,1.0,0.7815126050420168,0.7,0.4117647058823529,0.5185185185185185,1,,,,,,
music,GSI_MLC_PA_MLP,,1,IL,,,,,,,1.0,0.5014005602240896,0.7389042519722082,0.5424476074030612,0.6080685852773481,5
music,GSI_MLC_PA_MLP,,2,DL,1.0,0.5811965811965812,0.6053571428571429,0.4819897084048027,0.5362242199894236,2,,,,,,
music,GSI_MLC_PA_MLP,,2,IL,,,,,,,1.0,0.49002849002848997,0.6144240521142144,0.4790998217468806,0.5217783978687245,4
music,GSI_MLC_PA_MLP,,3,DL,,,,,,0,,,,,,
music,GSI_MLC_PA_MLP,,3,IL,,,,,,,1.0,0.490819209039548,0.7040431193657,0.5579764878176,0.6137898585146785,6
music,GSI_MLC_PA_MLP,,4,DL,1.0,0.5840336134453782,0.6681034482758621,0.507563025210084,0.5759698275862069,2,,,,,,
music,GSI_MLC_PA_MLP,,4,IL,,,,,,,1.0,0.5700280112044818,0.7357560568086884,0.637343426705821,0.6633623281608501,4
music,GSI_MLC_PA_MLP,,5,DL,1.0,0.7226890756302521,0.6862745098039216,0.6730769230769231,0.6796116504854369,1,,,,,,
music,GSI_MLC_PA_MLP,,5,IL,,,,,,,1.0,0.4775910364145658,0.7350522026992615,0.5510594668489406,0.6231236136317806,5
music,GSI_MLC_PA_MLP,0.20,1,DL,0.4789915966386555,0.7815126050420168,0.7,0.4117647058823529,0.5185185185185185,1,,,,,,
music,GSI_MLC_PA_MLP,0.20,1,IL,,,,,,,0.46050420168067224,0.5014005602240896,0.7389042519722082,0.5424476074030612,0.6080685852773481,5
music,GSI_MLC_PA_MLP,0.20,2,DL,0.47435897435897434,0.5811965811965812,0.6053571428571429,0.4819897084048027,0.5362242199894236,2,,,,,,
music,GSI_MLC_PA_MLP,0.20,2,IL,,,,,,,0.5876068376068376,0.49002849002848997,0.6144240521142144,0.4790998217468806,0.5217783978687245,4
music,GSI_MLC_PA_MLP,0.20,3,DL,,,,,,0,,,,,,
music,GSI_MLC_PA_MLP,0.20,3,IL,,,,,,,0.4759887005649718,0.490819209039548,0.7040431193657,0.5579764878176,0.6137898585146785,6
music,GSI_MLC_PA_MLP,0.20,4,DL,0.5504201680672269,0.5840336134453782,0.6681034482758621,0.507563025210084,0.5759698275862069,2,,,,,,
music,GSI_MLC_PA_MLP,0.20,4,IL,,,,,,,0.4684873949579832,0.5700280112044818,0.7357560568086884,0.637343426705821,0.6633623281608501,4
music,GSI_MLC_PA_MLP,0.20,5,DL,0.37815126050420167,0.7226890756302521,0.6862745098039216,0.6730769230769231,0.6796116504854369,1,,,,,,
music,GSI_MLC_PA_MLP,0.20,5,IL,,,,,,,0.5462184873949579,0.4775910364145658,0.7350522026992615,0.5510594668489406,0.6231236136317806,5
music,GSI_MLC_PA_MLP,0.25,1,DL,0.6050420168067226,0.7815126050420168,0.7,0.4117647058823529,0.5185185185185185,1,,,,,,
music,GSI_MLC_PA_MLP,0.25,1,IL,,,,,,,0.5563025210084034,0.5014005602240896,0.7389042519722082,0.5424476074030612,0.6080685852773481,5
music,GSI_MLC_PA_MLP,0.25,2,DL,0.5982905982905983,0.5811965811965812,0.6053571428571429,0.4819897084048027,0.5362242199894236,2,,,,,,
music,GSI_MLC_PA_MLP,0.25,2,IL,,,,,,,0.6666666666666666,0.49002849002848997,0.6144240521142144,0.4790998217468806,0.5217783978687245,4
music,GSI_MLC_PA_MLP,0.25,3,DL,,,,,,0,,,,,,
music,GSI_MLC_PA_MLP,0.25,3,IL,,,,,,,0.594632768361582,0.490819209039548,0.7040431193657,0.5579764878176,0.6137898585146785,6
music,GSI_MLC_PA_MLP,0.25,4,DL,0.6470588235294118,0.5840336134453782,0.6681034482758621,0.507563025210084,0.5759698275862069,2,,,,,,
music,GSI_MLC_PA_MLP,0.25,4,IL,,,,,,,0.5336134453781513,0.5700280112044818,0.7357560568086884,0.637343426705821,0.6633623281608501,4
music,GSI_MLC_PA_MLP,0.25,5,DL,0.4789915966386555,0.7226890756302521,0.6862745098039216,0.6730769230769231,0.6796116504854369,1,,,,,,
music,GSI_MLC_PA_MLP,0.25,5,IL,,,,,,,0.6235294117647059,0.4775910364145658,0.7350522026992615,0.5510594668489406,0.6231236136317806,5
music,GSI_MLC_PA_MLP,0.30,1,DL,0.6974789915966386,0.7815126050420168,0.7,0.4117647058823529,0.5185185185185185,1,,,,,,
music,GSI_MLC_PA_MLP,0.30,1,IL,,,,,,,0.6386554621848739,0.5014005602240896,0.7389042519722082,0.5424476074030612,0.6080685852773481,5
music,GSI_MLC_PA_MLP,0.30,2,DL,0.7094017094017094,0.5811965811965812,0.6053571428571429,0.4819897084048027,0.5362242199894236,2,,,,,,
music,GSI_MLC_PA_MLP,0.30,2,IL,,,,,,,0.7371794871794872,0.49002849002848997,0.6144240521142144,0.4790998217468806,0.5217783978687245,4
music,GSI_MLC_PA_MLP,0.30,3,DL,,,,,,0,,,,,,
music,GSI_MLC_PA_MLP,0.30,3,IL,,,,,,,0.6680790960451978,0.490819209039548,0.7040431193657,0.5579764878176,0.6137898585146785,6
music,GSI_MLC_PA_MLP,0.30,4,DL,0.726890756302521,0.5840336134453782,0.6681034482758621,0.507563025210084,0.5759698275862069,2,,,,,,
music,GSI_MLC_PA_MLP,0.30,4,IL,,,,,,,0.6218487394957983,0.5700280112044818,0.7357560568086884,0.637343426705821,0.6633623281608501,4
music,GSI_MLC_PA_MLP,0.30,5,DL,0.5966386554621849,0.7226890756302521,0.6862745098039216,0.6730769230769231,0.6796116504854369,1,,,,,,
music,GSI_MLC_PA_MLP,0.30,5,IL,,,,,,,0.7159663865546219,0.4775910364145658,0.7350522026992615,0.5510594668489406,0.6231236136317806,5
music,GSI_MLC_PA_MLP,0.35,1,DL,0.7226890756302521,0.7815126050420168,0.7,0.4117647058823529,0.5185185185185185,1,,,,,,
music,GSI_MLC_PA_MLP,0.35,1,IL,,,,,,,0.7310924369747899,0.5014005602240896,0.7389042519722082,0.5424476074030612,0.6080685852773481,5
music,GSI_MLC_PA_MLP,0.35,2,DL,0.7777777777777778,0.5811965811965812,0.6053571428571429,0.4819897084048027,0.5362242199894236,2,,,,,,
music,GSI_MLC_PA_MLP,0.35,2,IL,,,,,,,0.7905982905982906,0.49002849002848997,0.6144240521142144,0.4790998217468806,0.5217783978687245,4
music,GSI_MLC_PA_MLP,0.35,3,DL,,,,,,0,,,,,,
music,GSI_MLC_PA_MLP,0.35,3,IL,,,,,,,0.7429378531073446,0.490819209039548,0.7040431193657,0.5579764878176,0.6137898585146785,6
music,GSI_MLC_PA_MLP,0.35,4,DL,0.773109243697479,0.5840336134453782,0.6681034482758621,0.507563025210084,0.5759698275862069,2,,,,,,
music,GSI_MLC_PA_MLP,0.35,4,IL,,,,,,,0.7163865546218487,0.5700280112044818,0.7357560568086884,0.637343426705821,0.6633623281608501,4
music,GSI_MLC_PA_MLP,0.35,5,DL,0.7058823529411765,0.7226890756302521,0.6862745098039216,0.6730769230769231,0.6796116504854369,1,,,,,,
music,GSI_MLC_PA_MLP,0.35,5,IL,,,,,,,0.7680672268907563,0.4775910364145658,0.7350522026992615,0.5510594668489406,0.6231236136317806,5
music,GSI_MLC_PA_MLP,0.40,1,DL,0.8151260504201681,0.7815126050420168,0.7,0.4117647058823529,0.5185185185185185,1,,,,,,
music,GSI_MLC_PA_MLP,0.40,1,IL,,,,,,,0.8319327731092437,0.5014005602240896,0.7389042519722082,0.5424476074030612,0.6080685852773481,5
music,GSI_MLC_PA_MLP,0.40,2,DL,0.8461538461538461,0.5811965811965812,0.6053571428571429,0.4819897084048027,0.5362242199894236,2,,,,,,
music,GSI_MLC_PA_MLP,0.40,2,IL,,,,,,,0.8696581196581197,0.49002849002848997,0.6144240521142144,0.4790998217468806,0.5217783978687245,4
music,GSI_MLC_PA_MLP,0.40,3,DL,,,,,,0,,,,,,
music,GSI_MLC_PA_MLP,0.40,3,IL,,,,,,,0.8333333333333334,0.490819209039548,0.7040431193657,0.5579764878176,0.6137898585146785,6
music,GSI_MLC_PA_MLP,0.40,4,DL,0.8613445378151261,0.5840336134453782,0.6681034482758621,0.507563025210084,0.5759698275862069,2,,,,,,
music,GSI_MLC_PA_MLP,0.40,4,IL,,,,,,,0.8046218487394958,0.5700280112044818,0.7357560568086884,0.637343426705821,0.6633623281608501,4
music,GSI_MLC_PA_MLP,0.40,5,DL,0.8151260504201681,0.7226890756302521,0.6862745098039216,0.6730769230769231,0.6796116504854369,1,,,,,,
music,GSI_MLC_PA_MLP,0.40,5,IL,,,,,,,0.8621848739495799,0.4775910364145658,0.7350522026992615,0.5510594668489406,0.6231236136317806,5
music,GSI_MLC_PA_MLP,0.50,1,DL,1.0,0.7815126050420168,0.7,0.4117647058823529,0.5185185185185185,1,,,,,,
music,GSI_MLC_PA_MLP,0.50,1,IL,,,,,,,1.0,0.5014005602240896,0.7389042519722082,0.5424476074030612,0.6080685852773481,5
music,GSI_MLC_PA_MLP,0.50,2,DL,1.0,0.5811965811965812,0.6053571428571429,0.4819897084048027,0.5362242199894236,2,,,,,,
music,GSI_MLC_PA_MLP,0.50,2,IL,,,,,,,1.0,0.49002849002848997,0.6144240521142144,0.4790998217468806,0.5217783978687245,4
music,GSI_MLC_PA_MLP,0.50,3,DL,,,,,,0,,,,,,
music,GSI_MLC_PA_MLP,0.50,3,IL,,,,,,,1.0,0.490819209039548,0.7040431193657,0.5579764878176,0.6137898585146785,6
music,GSI_MLC_PA_MLP,0.50,4,DL,1.0,0.5840336134453782,0.6681034482758621,0.507563025210084,0.5759698275862069,2,,,,,,
music,GSI_MLC_PA_MLP,0.50,4,IL,,,,,,,1.0,0.5700280112044818,0.7357560568086884,0.637343426705821,0.6633623281608501,4
music,GSI_MLC_PA_MLP,0.50,5,DL,1.0,0.7226890756302521,0.6862745098039216,0.6730769230769231,0.6796116504854369,1,,,,,,
music,GSI_MLC_PA_MLP,0.50,5,IL,,,,,,,1.0,0.4775910364145658,0.7350522026992615,0.5510594668489406,0.6231236136317806,5
scene,GSI_MLC_PA_MLP,,1,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,,1,IL,,,,,,,1.0,0.5904662491301321,0.7957731483904511,0.6133070517614396,0.6871304257486567,6
scene,GSI_MLC_PA_MLP,,2,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,,2,IL,,,,,,,1.0,0.612273361227336,0.8092841946476997,0.636328445863993,0.7064324915965349,6
scene,GSI_MLC_PA_MLP,,3,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,,3,IL,,,,,,,1.0,0.5601092896174863,0.7747689631169626,0.6039517994530637,0.6742904464500427,6
scene,GSI_MLC_PA_MLP,,4,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,,4,IL,,,,,,,1.0,0.5637560637560637,0.7659543560708277,0.6040274360740087,0.6694922701505418,6
scene,GSI_MLC_PA_MLP,,5,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,,5,IL,,,,,,,1.0,0.6108801108801108,0.7838942716301207,0.6416669692841032,0.7019012387798975,6
scene,GSI_MLC_PA_MLP,0.20,1,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.20,1,IL,,,,,,,0.8117606123869172,0.5904662491301321,0.7957731483904511,0.6133070517614396,0.6871304257486567,6
scene,GSI_MLC_PA_MLP,0.20,2,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.20,2,IL,,,,,,,0.810320781032078,0.612273361227336,0.8092841946476997,0.636328445863993,0.7064324915965349,6
scene,GSI_MLC_PA_MLP,0.20,3,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.20,3,IL,,,,,,,0.8022540983606558,0.5601092896174863,0.7747689631169626,0.6039517994530637,0.6742904464500427,6
scene,GSI_MLC_PA_MLP,0.20,4,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.20,4,IL,,,,,,,0.8167013167013167,0.5637560637560637,0.7659543560708277,0.6040274360740087,0.6694922701505418,6
scene,GSI_MLC_PA_MLP,0.20,5,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.20,5,IL,,,,,,,0.8087318087318087,0.6108801108801108,0.7838942716301207,0.6416669692841032,0.7019012387798975,6
scene,GSI_MLC_PA_MLP,0.25,1,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.25,1,IL,,,,,,,0.8566457898399443,0.5904662491301321,0.7957731483904511,0.6133070517614396,0.6871304257486567,6
scene,GSI_MLC_PA_MLP,0.25,2,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.25,2,IL,,,,,,,0.8584379358437936,0.612273361227336,0.8092841946476997,0.636328445863993,0.7064324915965349,6
scene,GSI_MLC_PA_MLP,0.25,3,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.25,3,IL,,,,,,,0.8483606557377049,0.5601092896174863,0.7747689631169626,0.6039517994530637,0.6742904464500427,6
scene,GSI_MLC_PA_MLP,0.25,4,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.25,4,IL,,,,,,,0.86001386001386,0.5637560637560637,0.7659543560708277,0.6040274360740087,0.6694922701505418,6
scene,GSI_MLC_PA_MLP,0.25,5,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.25,5,IL,,,,,,,0.8478863478863479,0.6108801108801108,0.7838942716301207,0.6416669692841032,0.7019012387798975,6
scene,GSI_MLC_PA_MLP,0.30,1,DL,,,,,,0,,,,,,
scene,GSI_MLC_PA_MLP,0.30,1,IL,,,,,,,0.8858733472512178,0.5904662491301321,0.7957731483904511,0.6133070517614396,0.6871304257486567,6
